phase,policy_role,terrain,episode,episode_in_terrain,steps,episode_return,ended,terminated_by_target,truncated_by_episode_length,success,remaining_distance_cm,forward_progress_cm,final_z_cm,target_z_cm,individual_alpha,population_alpha,individual_replay_size,population_replay_size,layout,A_width_ratio,A_attack_angle_deg,B_width_ratio,B_attack_angle_deg
train,individual,carpet,1,1,175,45.93285239837711,True,False,True,False,126.32196044921876,-37.33189630508423,41.321964263916016,-85.0,0.0099999997764825,0.0099999997764825,175,175,homogeneous,0.9,0.0,0.9,0.0
train,individual,carpet,2,2,175,66.47229726570536,True,False,True,False,125.44632720947266,-33.61600875854492,40.446327209472656,-85.0,0.0099999997764825,0.0099999997764825,350,350,homogeneous,0.9,0.0,0.9,0.0
train,individual,carpet,3,3,175,56.02495476170128,True,False,True,False,135.3909454345703,-46.65836119651794,50.39094161987305,-85.0,0.0099999997764825,0.0099999997764825,525,525,homogeneous,0.9,0.0,0.9,0.0
train,individual,carpet,4,4,175,95.39942493048602,True,False,True,False,75.76509857177734,13.24559450149536,-9.234904289245604,-85.0,0.0099999997764825,0.0099999997764825,700,700,homogeneous,0.9,0.0,0.9,0.0
train,individual,carpet,5,5,175,20.083411775079345,True,False,True,False,88.88126373291016,0.632298469543457,3.8812665939331055,-85.0,0.0096560781821608,0.0096560781821608,875,875,homogeneous,0.9,0.0,0.9,0.0
train,individual,carpet,6,6,175,91.56075380724576,True,False,True,False,73.89175415039062,15.918523788452148,-11.108245849609377,-85.0,0.0092496955767273,0.0092496955767273,1050,1050,homogeneous,0.9,0.0,0.9,0.0
train,individual,carpet,7,7,175,89.19326203171438,True,False,True,False,81.71214294433594,6.057447910308838,-3.287855863571167,-85.0,0.0087810363620519,0.0087810363620519,1225,1225,homogeneous,0.9,0.0,0.9,0.0
train,individual,carpet,8,8,175,110.912150930381,True,False,True,False,50.97672271728516,37.96447610855103,-34.023277282714844,-85.0,0.0082614393904805,0.0082614393904805,1400,1400,homogeneous,0.9,0.0,0.9,0.0
train,individual,carpet,9,9,175,113.07553675846086,True,False,True,False,59.88094329833984,28.96551728248596,-25.11905670166016,-85.0,0.0077029545791447,0.0077050849795341,1575,1575,homogeneous,0.9,0.0,0.9,0.0
train,individual,carpet,10,10,175,98.57446731367963,True,False,True,False,73.07649993896484,14.530178308486938,-11.923502922058104,-85.0,0.0071249990724027,0.0071264398284256,1750,1750,homogeneous,0.9,0.0,0.9,0.0
train,individual,carpet,11,11,175,110.6397098433768,True,False,True,False,71.21873474121094,17.1309232711792,-13.781264305114746,-85.0,0.006531364750117,0.0065321433357894,1925,1925,homogeneous,0.9,0.0,0.9,0.0
train,individual,carpet,12,12,175,122.353273394546,True,False,True,False,56.47281265258789,30.664503574371334,-28.52718734741211,-85.0,0.0059335511177778,0.0059338989667594,2100,2100,homogeneous,0.9,0.0,0.9,0.0
