phase,policy_role,terrain,episode,episode_in_terrain,steps,episode_return,ended,terminated_by_target,truncated_by_episode_length,success,remaining_distance_cm,forward_progress_cm,final_z_cm,target_z_cm,individual_alpha,population_alpha,individual_replay_size,population_replay_size,layout,A_width_ratio,A_attack_angle_deg,B_width_ratio,B_attack_angle_deg
train,individual,carpet,1,1,175,43.677189936006464,True,False,True,False,43.302425384521484,35.95846223831177,-41.697574615478516,-85.0,0.009999999776482582,0.009999999776482582,175,175,heterogeneous_ab,0.9,0.0,0.63,30.0
train,individual,carpet,2,2,175,125.35981827215288,True,False,True,False,53.378997802734375,26.65912961959839,-31.621002197265625,-85.0,0.009999999776482582,0.009999999776482582,350,350,heterogeneous_ab,0.9,0.0,0.63,30.0
train,individual,carpet,3,3,175,116.2715521238474,True,False,True,False,75.40738677978516,3.067164421081543,-9.592612266540527,-85.0,0.009999999776482582,0.009999999776482582,525,525,heterogeneous_ab,0.9,0.0,0.63,30.0
train,individual,carpet,4,4,175,122.47839854058371,True,False,True,False,58.13794708251953,21.453399658203125,-26.86205291748047,-85.0,0.009999999776482582,0.009999999776482582,700,700,heterogeneous_ab,0.9,0.0,0.63,30.0
train,individual,carpet,5,5,175,31.14247325298433,True,False,True,False,88.57023620605469,-10.979660511016846,3.5702333450317383,-85.0,0.009656078182160854,0.009656078182160854,875,875,heterogeneous_ab,0.9,0.0,0.63,30.0
train,individual,carpet,6,6,175,97.72461609315279,True,False,True,False,66.41931915283203,12.750548839569092,-18.580678939819336,-85.0,0.00924969557672739,0.00924969557672739,1050,1050,heterogeneous_ab,0.9,0.0,0.63,30.0
train,individual,carpet,7,7,175,121.87016956581812,True,False,True,False,56.60731506347656,22.968018054962158,-28.39268684387207,-85.0,0.008781036362051964,0.008781036362051964,1225,1225,heterogeneous_ab,0.9,0.0,0.63,30.0
train,individual,carpet,8,8,175,118.17616497338099,True,False,True,False,70.62161254882812,10.954247236251831,-14.378388404846191,-85.0,0.008261439390480518,0.008261439390480518,1400,1400,heterogeneous_ab,0.9,0.0,0.63,30.0
train,individual,carpet,9,9,175,137.29533263382885,True,False,True,False,42.33515930175781,37.94023609161377,-42.66484069824219,-85.0,0.007702954579144716,0.007702954579144716,1575,1575,heterogeneous_ab,0.9,0.0,0.63,30.0
train,individual,carpet,10,10,175,92.66314340364276,True,False,True,False,81.1545639038086,-0.9447405338287354,-3.845435380935669,-85.0,0.007124999072402716,0.007127078715711832,1750,1750,heterogeneous_ab,0.9,0.0,0.63,30.0
