phase,policy_role,terrain,episode,episode_in_terrain,steps,episode_return,ended,terminated_by_target,truncated_by_episode_length,success,remaining_distance_cm,forward_progress_cm,final_z_cm,target_z_cm,individual_alpha,population_alpha,individual_replay_size,population_replay_size,layout,A_width_ratio,A_attack_angle_deg,B_width_ratio,B_attack_angle_deg
train,individual,carpet,1,1,175,123.94760245248143,True,False,True,False,57.597652435302734,21.526609420776367,-27.402347564697266,-85.0,0.009999999776482582,0.009999999776482582,175,175,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,2,2,175,105.10873706902723,True,False,True,False,85.598876953125,-8.833385348320007,0.5988796949386597,-85.0,0.009999999776482582,0.009999999776482582,350,350,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,3,3,175,98.0793660047889,True,False,True,False,79.479736328125,-2.042783737182617,-5.520265579223633,-85.0,0.009999999776482582,0.009999999776482582,525,525,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,4,4,175,83.21906371298371,True,False,True,False,106.548583984375,-29.149855613708496,21.548580169677734,-85.0,0.009999999776482582,0.009999999776482582,700,700,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,5,5,175,14.643405050685791,True,False,True,False,100.47355651855469,-23.35354518890381,15.473556518554688,-85.0,0.009656078182160854,0.009656078182160854,875,875,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,6,6,175,10.885062311819826,True,False,True,False,97.15557098388672,-19.171953678131104,12.155569076538086,-85.0,0.009257210418581963,0.009259404614567757,1050,1050,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,7,7,175,63.96312988478036,True,False,True,False,92.47038269042969,-16.428053855895996,7.4703826904296875,-85.0,0.00880330242216587,0.008804717101156712,1225,1225,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,8,8,175,105.7476037658827,True,False,True,False,62.37141036987305,14.429884910583496,-22.628589630126953,-85.0,0.008372373878955841,0.008388618007302284,1400,1400,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,9,9,175,116.21416686857992,True,False,True,False,60.56341552734375,17.11506462097168,-24.436586380004883,-85.0,0.00797258410602808,0.007988540455698967,1575,1575,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,10,10,175,109.36417545004971,True,False,True,False,72.2353286743164,5.666584014892578,-12.764668464660645,-85.0,0.007584558334201574,0.00759484339505434,1750,1750,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,11,11,175,128.63093724841187,True,False,True,False,53.28071975708008,24.31962013244629,-31.719280242919922,-85.0,0.007213174365460873,0.0072212377563118935,1925,1925,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,12,12,175,94.23398335307381,True,False,True,False,83.93042755126953,-5.268132567405701,-1.0695720911026,-85.0,0.00686112092807889,0.006866508163511753,2100,2100,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,13,13,175,115.30479630591483,True,False,True,False,70.97003173828125,6.263278961181641,-14.029969215393066,-85.0,0.006572629325091839,0.006529567763209343,2275,2275,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,14,14,175,155.98610485191122,True,False,True,False,40.004302978515625,36.7116117477417,-44.995697021484375,-85.0,0.0062501817010343075,0.006209430750459433,2450,2450,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,15,15,175,126.69504967083641,True,False,True,False,61.50873565673828,16.04583501815796,-23.49126434326172,-85.0,0.005943572614341974,0.005905172787606716,2625,2625,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,16,16,175,114.57851041766325,True,False,True,False,80.45629119873047,-2.5766987800598145,-4.54370641708374,-85.0,0.005661536939442158,0.0056159840896725655,2800,2800,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,17,17,175,133.22986117007108,True,False,True,False,53.56698989868164,22.66633701324463,-31.43301010131836,-85.0,0.005441802088171244,0.0053410897962749004,2975,2975,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,18,18,175,139.51196104747083,True,False,True,False,48.013736724853516,30.275792121887207,-36.986263275146484,-85.0,0.0051772380247712135,0.005080891773104668,3150,3150,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,19,19,175,100.79904405734597,True,False,True,False,84.01776885986328,-7.186869859695435,-0.9822347164154053,-85.0,0.004947993904352188,0.004832304548472166,3325,3325,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,20,20,175,147.08414833002524,True,False,True,False,49.01927185058594,27.64211940765381,-35.98072814941406,-85.0,0.00471862917765975,0.0045958929695189,3500,3500,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,21,21,175,144.85604987405267,True,False,True,False,55.603328704833984,20.159748077392578,-29.396671295166016,-85.0,0.004486867692321539,0.004401063546538353,3675,3675,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,22,22,175,144.51868425773813,True,False,True,False,51.270076751708984,26.032106399536133,-33.729923248291016,-85.0,0.004280563909560442,0.004237786866724491,3850,3850,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,23,23,175,130.74300483600075,True,False,True,False,65.0880126953125,11.332047462463379,-19.911989212036133,-85.0,0.004069266840815544,0.00406168308109045,4025,4025,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,24,24,175,122.75932060171336,True,False,True,False,69.70748901367188,7.603538990020752,-15.292509078979492,-85.0,0.0038716618437319994,0.003907874692231417,4200,4200,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,25,25,175,126.0867935630996,True,False,True,False,63.46803283691406,13.700643062591553,-21.531967163085938,-85.0,0.0036814878694713116,0.0037341867573559284,4375,4375,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,26,26,175,128.04798987978464,True,False,True,False,66.4521484375,10.392585754394531,-18.5478515625,-85.0,0.0035013845190405846,0.003553319489583373,4550,4550,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,27,27,175,118.9462950190552,True,False,True,False,75.74015808105469,2.189436912536621,-9.259841918945312,-85.0,0.0033533198293298483,0.0033800327219069004,4725,4725,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,28,28,175,149.60606967613836,True,False,True,False,52.557281494140625,24.133169174194336,-32.442718505859375,-85.0,0.0032157672103494406,0.00321832112967968,4900,4900,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,29,29,175,145.5837568634068,True,False,True,False,55.40636444091797,21.48954486846924,-29.59363555908203,-85.0,0.0030609292443841696,0.00305878440849483,5075,5075,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,30,30,175,131.9071277397393,True,False,True,False,61.098323822021484,15.610382080078125,-23.901676177978516,-85.0,0.002921080682426691,0.0029270511586219072,5250,5250,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,31,1,175,116.1993072646787,True,False,True,False,62.14209747314453,19.155866622924805,-22.85790252685547,-85.0,0.002961414633318782,0.002961414633318782,175,5425,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,32,2,175,110.32390835098383,True,False,True,False,70.9291763305664,8.4171142578125,-14.070822715759277,-85.0,0.002961414633318782,0.002961414633318782,350,5600,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,33,3,175,111.30625842852886,True,False,True,False,76.63395690917969,0.05380725860595703,-8.366042137145996,-85.0,0.002961414633318782,0.002961414633318782,525,5775,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,34,4,175,107.60208591987308,True,False,True,False,73.52163696289062,4.9762797355651855,-11.478362083435059,-85.0,0.002961414633318782,0.002961414633318782,700,5950,homogeneous,0.63,30.0,0.63,30.0
train,individual,cardboard,35,5,175,90.76755739328117,True,False,True,False,87.44178771972656,-8.661154985427856,2.441786527633667,-85.0,0.0030652438290417194,0.002944057108834386,875,6125,homogeneous,0.63,30.0,0.63,30.0
