Episode,run_id,steps,last_timestep,terrain,terrain_id,terrain_block,episode_in_block,final_cumulative_reward,sum_reward,mean_reward_per_step,sum_progress_cm,sum_raw_progress_cm,mean_progress_reward,sum_progress_reward,start_x,final_x,start_y,final_y,mean_abs_x_position,mean_abs_y_position,no_progress_steps,backward_steps,scale_design_mode,design_config,a_width_ratio,a_attack_angle_deg,a_actual_width,b_width_ratio,b_attack_angle_deg,b_actual_width,width_delta,attack_angle_delta,sum_Progress_Reward,mean_Progress_Reward,sum_X_Drift_Penalty,mean_X_Drift_Penalty,sum_Heading_Penalty,mean_Heading_Penalty,sum_Living_Penalty,mean_Living_Penalty,sum_No_Progress_Penalty,mean_No_Progress_Penalty,sum_Backward_Penalty,mean_Backward_Penalty,mean_abs_Motor1_Action,mean_abs_Motor2_Action,mean_abs_Motor3_Action,mean_abs_Motor4_Action,mean_abs_Motor5_Action,mean_abs_Motor6_Action,mean_abs_Motor7_Action,delta_x,delta_y,reward_sum_delta
0,20260520_152946_479742,175,174,cardboard,1,0,0,5.996179716348627,5.99617971634862,0.03426388409342069,-0.823698877735378,10.443317890167233,0.060241430414877895,10.542250322603632,1.6765681505203247,2.401947498321533,-0.0015903202584013,-0.1693858802318573,2.0341543538229807,0.10246187489014115,80,0,homogeneous,0.63|30|0.63|30,0.63,30.0,5.4,0.63,30.0,5.4,0.0,0.0,10.542250322603632,0.060241430414877895,53.75134953046962,0.3071505687455407,21.235164452955647,0.12134379687403227,0.1999999999999925,0.0011428571428571,0.1587728500630239,0.0009072734289315652,0.0,0.0,0.4822840111114286,0.4793411180028571,0.49738745005314283,0.5047354403000001,0.48567863342,0.4926556171091428,0.5172617679117714,0.7253793478012085,-0.167795559973456,7.105427357601002e-15
1,20260520_152946_479742,175,174,cardboard,1,0,1,-7.367839678510405,-7.367839678510404,-0.04210194102005945,-34.97039454601287,-35.570656508207314,-0.0019280467427133703,-0.3374081799748398,1.5928747653961182,2.471851825714112,-0.1899077594280243,0.1049673184752464,2.0460457222802297,0.11056839498674625,96,0,homogeneous,0.63|30|0.63|30,0.63,30.0,5.4,0.63,30.0,5.4,0.0,0.0,-0.3374081799748398,-0.0019280467427133703,82.43663367258803,0.4710664781290745,43.53923771482868,0.2487956440847353,0.1999999999999925,0.0011428571428571,0.189082387157828,0.0010804707837590171,0.0,0.0,0.5323889304218548,0.4883301228896848,0.49705156722239086,0.5372710809750216,0.4705827609383102,0.5108135798427144,0.5141996864375792,0.878977060317994,0.2948750779032707,-8.881784197001252e-16
2,20260520_152946_479742,175,174,cardboard,1,0,2,19.084611081328447,19.084611081328436,0.10905492046473392,29.068008224032425,28.93709242343903,0.12592617371133988,22.037080399484477,1.6537779569625854,2.2389657497406006,-0.2234235405921936,-0.535671591758728,1.9701738010134016,0.3229377434522446,61,0,homogeneous,0.63|30|0.63|30,0.63,30.0,5.4,0.63,30.0,5.4,0.0,0.0,22.037080399484477,0.12592617371133988,37.17500987232539,0.21242862784185937,1.6472819884430534,0.009413039933960305,0.1999999999999925,0.0011428571428571,0.1172729873244044,0.0006701313561394537,0.0,0.0,0.5154314954312784,0.5137318727433947,0.5257142585675632,0.5175905723510577,0.47121008345325077,0.5532368693287883,0.45440443273500675,0.5851877927780151,-0.3122480511665344,1.0658141036401503e-14
3,20260520_152946_479742,175,174,cardboard,1,0,3,17.40733376740377,17.407333767403767,0.09947047867087867,33.93497853650678,35.369835048913956,0.10172527079210557,17.801922388618475,1.4296085834503174,1.6170626878738403,-0.0631394162774086,-0.4423098266124725,1.638470172200884,0.21167947826640945,52,0,homogeneous,0.63|30|0.63|30,0.63,30.0,5.4,0.63,30.0,5.4,0.0,0.0,17.801922388618475,0.10172527079210557,1.319238395850656,0.007538505119146606,0.1477493302277698,0.0008442818870158273,0.1999999999999925,0.0011428571428571,0.0992869469006048,0.0005673539822891703,0.0,0.0,0.49750522859061935,0.5662299797610779,0.5394306778215936,0.4828733073068517,0.45792603540832977,0.572956113871187,0.37291103608107995,0.18745410442352295,-0.3791704103350639,3.552713678800501e-15
4,20260520_152946_479742,175,174,cardboard,1,0,4,3.2015735145938624,3.201573514593863,0.018294705797679216,5.712316737029984,7.4794590473174996,0.04311497440693277,7.545120521213235,1.715267539024353,2.3419368267059326,-0.1758305430412292,-0.3127607405185699,2.024426221166338,0.2519035491347313,77,0,homogeneous,0.63|30|0.63|30,0.63,30.0,5.4,0.63,30.0,5.4,0.0,0.0,7.545120521213235,0.04311497440693277,54.94327000799622,0.3139615429028355,7.416144247369359,0.042377967127824906,0.1999999999999925,0.0011428571428571,0.14919522111225011,0.0008525441206414292,0.0,0.0,0.5128450265792863,0.5374480765020209,0.4945160230109468,0.5321059942644621,0.4721291135384568,0.6517755606185113,0.3834544233152909,0.6266692876815796,-0.1369301974773407,-4.440892098500626e-16
5,20260520_152946_479742,175,174,cardboard,1,0,5,15.799316577010847,15.799316577010838,0.09028180901149051,33.26274310415943,32.3561005294323,0.09179550355770344,16.0642131225981,1.4803071022033691,1.3992769718170166,-0.0633564218878746,-0.4076209962368011,1.4995784636906215,0.23482424180954695,39,0,homogeneous,0.63|30|0.63|30,0.63,30.0,5.4,0.63,30.0,5.4,0.0,0.0,16.0642131225981,0.09179550355770344,0.00019851140719473514,1.1343508982556293e-06,0.0,0.0,0.1999999999999925,0.0011428571428571,0.06488264978875853,0.0003707579987929059,0.0,0.0,0.5224210160944078,0.5431191005185246,0.5194022596946785,0.5225741030561871,0.4950406115435596,0.7553569115911212,0.309058301142816,-0.08103013038635254,-0.3442645743489265,8.881784197001252e-15
6,20260520_152946_479742,175,174,cardboard,1,0,6,8.221847592886018,8.221847592886018,0.04698198624506296,14.933117071244451,8.494815602898598,0.0515551968309224,9.02215944541142,1.5685288906097412,2.047361135482788,-0.0021282436791807,-0.1100659221410751,1.7803735985074725,0.10384746479768568,72,0,homogeneous,0.63|30|0.63|30,0.63,30.0,5.4,0.63,30.0,5.4,0.0,0.0,9.02215944541142,0.0515551968309224,6.277613701825976,0.035872078296148434,1.4984422492060612,0.00856252713832035,0.1999999999999925,0.0011428571428571,0.13091004841346107,0.0007480574195054919,0.0,0.0,0.4992205866106919,0.5190365251577792,0.49506168848701887,0.45558705507644587,0.48688890018633435,0.6894543626265867,0.3605055952857115,0.4788322448730469,-0.1079376784618944,0.0
7,20260520_152946_479742,175,174,cardboard,1,0,7,17.488928633241205,17.488928633241198,0.09993673504709256,33.10897978828261,35.44419780373573,0.10164280470141347,17.78749082274736,1.4329568147659302,1.3054298162460327,-0.003993819002062,-0.3965601027011871,1.388595337186541,0.16649118688223616,54,0,homogeneous,0.63|30|0.63|30,0.63,30.0,5.4,0.63,30.0,5.4,0.0,0.0,17.78749082274736,0.10164280470141347,0.006184835128343999,3.5341915019108564e-05,0.026763946436639503,0.00015293683678079716,0.1999999999999925,0.0011428571428571,0.09759397211844431,0.0005576798406768246,0.0,0.0,0.5157559371859367,0.5665085365782891,0.522888508577432,0.5175116997617962,0.491800007833434,0.6045250867200749,0.36566097205238685,-0.12752699851989746,-0.39256628369912505,7.105427357601002e-15
8,20260520_152946_479742,175,174,cardboard,1,0,8,17.9719407456337,17.971940745633702,0.10269680426076401,36.83346467359447,38.081867806613445,0.10415958360567734,18.227927130993535,1.499526023864746,1.3719077110290527,0.0316818431019783,-0.3952261805534363,1.4162667431150164,0.22056626816945415,31,0,homogeneous,0.63|30|0.63|30,0.63,30.0,5.4,0.63,30.0,5.4,0.0,0.0,18.227927130993535,0.10415958360567734,0.00029189215568,1.6679551753142857e-06,0.0,0.0,0.1999999999999925,0.0011428571428571,0.0559659529089348,0.00031980544519391314,0.0,0.0,0.521799280989383,0.5083917944978125,0.49115124979255986,0.4644696529848235,0.4899109656616513,0.7172970970746662,0.3060841816291213,-0.12761831283569336,-0.4269080236554146,-3.552713678800501e-15
9,20260520_152946_479742,175,174,cardboard,1,0,9,13.623465743045085,13.623465743045074,0.07784837567454328,29.076344754120196,30.04212118685246,0.07979022763379322,13.963289835913814,1.341599941253662,1.7106910943984983,0.0906146913766861,-0.2591513991355896,1.551322763306754,0.12281595778917624,41,0,homogeneous,0.63|30|0.63|30,0.63,30.0,5.4,0.63,30.0,5.4,0.0,0.0,13.963289835913814,0.07979022763379322,1.0284161107530911,0.0058766634900176635,0.0,0.0,0.1999999999999925,0.0011428571428571,0.0678349651160252,0.00038762837209157256,0.0,0.0,0.5728297301967229,0.5320181318478925,0.5697186913341283,0.5079161587144647,0.4527727307938039,0.7530771274971111,0.29733712241053584,0.3690911531448362,-0.3497660905122757,1.0658141036401503e-14
