terrain_block,terrain,episodes,first_episode,last_episode,mean_reward,median_reward,std_reward,best_reward,worst_reward,mean_progress_cm,mean_raw_progress_cm,mean_steps,mean_no_progress_steps,mean_backward_steps,mean_delta_x,mean_delta_y
0,cardboard,30,0,29,10.119477683937047,10.116405792482565,5.417406805126814,19.084611081328447,-7.367839678510405,18.928481725686748,19.61590290913591,175.0,57.63333333333333,0.0,0.22504670619964606,-0.22299660524586212
1,carpet,30,30,59,11.450809126743204,11.596013091589986,2.3424553331066127,15.901648416844532,6.084193439852799,24.702606170464612,25.228865643342335,175.0,39.166666666666664,0.0,-0.0338123122851054,-0.26285520838573573
