terrain_block,terrain,episodes,first_episode,last_episode,mean_reward,median_reward,std_reward,best_reward,worst_reward,mean_progress_cm,mean_raw_progress_cm,mean_steps,mean_no_progress_steps,mean_backward_steps,mean_delta_x,mean_delta_y
0,carpet,40,0,39,19.65831699099592,19.713174145325805,5.431309839952796,33.76187681089895,7.750956352996422,42.01034847681258,43.2180202123709,175.0,27.175,0.0,0.23491325974464422,-0.45049019624711945
1,cardboard,12,40,51,-3.3576278549206156,-2.6937267070349344,4.221134036160125,1.701802378025341,-13.678101799819638,-10.87289851054013,-11.270153398315115,175.0,99.08333333333333,0.0,0.2681271533171335,0.07391756400465964
