Episode,run_id,steps,last_timestep,terrain,terrain_id,terrain_block,episode_in_block,final_cumulative_reward,sum_reward,mean_reward_per_step,sum_progress_cm,sum_raw_progress_cm,mean_progress_reward,sum_progress_reward,start_x,final_x,start_y,final_y,mean_abs_x_position,mean_abs_y_position,no_progress_steps,backward_steps,scale_design_mode,design_config,a_width_ratio,a_attack_angle_deg,a_actual_width,b_width_ratio,b_attack_angle_deg,b_actual_width,width_delta,attack_angle_delta,sum_Progress_Reward,mean_Progress_Reward,sum_X_Drift_Penalty,mean_X_Drift_Penalty,sum_Heading_Penalty,mean_Heading_Penalty,sum_Living_Penalty,mean_Living_Penalty,sum_No_Progress_Penalty,mean_No_Progress_Penalty,sum_Backward_Penalty,mean_Backward_Penalty,mean_abs_Motor1_Action,mean_abs_Motor2_Action,mean_abs_Motor3_Action,mean_abs_Motor4_Action,mean_abs_Motor5_Action,mean_abs_Motor6_Action,mean_abs_Motor7_Action,delta_x,delta_y,reward_sum_delta
0,20260513_133201_514654,175,174,carpet,0,0,0,-18.923848123910545,-18.92384812391055,-0.10813627499377457,-41.46682301948832,-46.64231687784195,-0.07146915917106354,-12.50710285493612,2.10748028755188,0.7115634083747864,0.1378800421953201,0.5978926420211792,1.5073199609347752,0.21198670353208268,102,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,-12.50710285493612,-0.07146915917106354,83.5057841567333,0.4771759094670474,8.749370485612726,0.049996402774929866,0.1999999999999925,0.0011428571428571,0.1963529682908422,0.0011220169616619553,0.0,0.0,0.4872650182628571,0.49904685473485705,0.48927369555428557,0.5172707891931427,0.4936071602542857,0.49112502006788566,0.5071921755314287,-1.3959168791770935,0.46001259982585907,3.552713678800501e-15
1,20260513_133201_514654,175,174,carpet,0,0,1,1.3880072042945062,1.3880072042945066,0.007931469738825752,8.406021774595317,8.41177888214588,0.022292017154129335,3.9011030019726336,2.168006658554077,1.3184643983840942,0.144574299454689,0.0425410233438015,1.8535221740177699,0.05167089882206966,83,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,3.9011030019726336,0.022292017154129335,30.334486353519353,0.1733399220201106,1.4517463334425782,0.008295693333957589,0.1999999999999925,0.0011428571428571,0.1606468262629195,0.0009179818643595401,0.0,0.0,0.5376877330895513,0.5043074379259321,0.4977448713747851,0.4725621244231505,0.5144933029583523,0.49471801940617816,0.5183247622528246,-0.8495422601699829,-0.1020332761108875,-4.440892098500626e-16
2,20260513_133201_514654,175,174,carpet,0,0,2,-26.936339669268264,-26.936339669268257,-0.15392194096724718,-52.97708583956097,-53.29671949148178,-0.1222202914969115,-21.388551011959514,2.031235456466675,0.9919958710670472,0.2162128388881683,0.7056671380996704,1.5668681529590063,0.2407643416098186,101,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,-21.388551011959514,-0.1222202914969115,68.80430037730653,0.3931674307274659,16.74899925098535,0.09570856714848772,0.1999999999999925,0.0011428571428571,0.1965076458775778,0.001122900833586159,0.0,0.0,0.5072184562337185,0.5323381401006398,0.5238692033211035,0.46385769733094745,0.49385147822488634,0.5416524146310985,0.5006656393195902,-1.0392395853996277,0.4894542992115021,-7.105427357601002e-15
3,20260513_133201_514654,175,174,carpet,0,0,3,-6.219644635656092,-6.219644635656093,-0.03554082648946339,-6.637917741622871,-6.432245671749113,-0.005533303185220926,-0.9683280574136621,2.0633299350738525,0.9289531111717224,0.1849576383829116,0.2112524360418319,1.6060680147579738,0.12472870496766904,80,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,-0.9683280574136621,-0.005533303185220926,67.6071381485318,0.386326503705896,8.555521793580942,0.04888869596331967,0.1999999999999925,0.0011428571428571,0.14770647197358452,0.0008440369827061973,0.0,0.0,0.5649633713013359,0.49530726573030864,0.5275568005801844,0.5399546285346151,0.5370467306673526,0.4956855451102768,0.5768773110902735,-1.1343768239021301,0.026294797658920288,8.881784197001252e-16
4,20260513_133201_514654,175,174,carpet,0,0,4,11.197155913126537,11.197155913126538,0.06398374807500878,24.700672608156324,25.727046281099316,0.0672343703555035,11.766014812213113,2.195955514907837,2.200814008712769,0.1661652624607086,-0.1237173154950141,2.1938551766531806,0.07252202969875982,71,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,11.766014812213113,0.0672343703555035,0.0,0.0,12.022353209960457,0.06869916119977404,0.1999999999999925,0.0011428571428571,0.1284118348873633,0.000733781913642076,0.0,0.0,0.49735948648303746,0.5396166054425495,0.5338112248373883,0.5619408745325304,0.5513549027086369,0.5580725875749651,0.553079133081649,0.004858493804932085,-0.2898825779557227,-1.7763568394002505e-15
5,20260513_133201_514654,175,174,carpet,0,0,5,8.834040238837032,8.834040238837035,0.05048022993621163,19.09191873498203,20.22223751991987,0.053971540569892666,9.445019599731216,2.184117317199707,2.1412718296051025,0.2098428010940551,-0.0273296665400266,2.150910120010376,0.10227262872537328,72,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,9.445019599731216,0.053971540569892666,0.0,0.0,13.799967610073217,0.07885695777184695,0.1999999999999925,0.0011428571428571,0.13498000869271615,0.0007713143353869494,0.0,0.0,0.5804977866475072,0.48224711914679835,0.5380775876662561,0.5034852161152022,0.5264611161034555,0.5375924185876335,0.573522121650832,-0.04284548759460449,-0.2371724676340817,-3.552713678800501e-15
6,20260513_133201_514654,175,174,carpet,0,0,6,8.006788867689146,8.006788867689142,0.045753079243937955,17.691130227624853,20.548025518655777,0.049228879492902465,8.615053911257931,2.1212174892425537,1.9670531749725344,0.1504938602447509,-0.0712418928742408,2.0728200932911465,0.08369176598598378,77,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,8.615053911257931,0.049228879492902465,0.0,0.0,13.097176676460222,0.0748410095797727,0.1999999999999925,0.0011428571428571,0.1463215100395831,0.0008361229145119034,0.0,0.0,0.47531321375364705,0.543078455818551,0.5417747050310884,0.497817964724132,0.5398155318353591,0.5430821109323629,0.5866909444970744,-0.1541643142700193,-0.22173575311899169,3.552713678800501e-15
7,20260513_133201_514654,175,174,carpet,0,0,7,-10.120709383725156,-10.120709383725158,-0.05783262504985805,-17.738308191738852,-23.487268388271332,-0.0370028567827649,-6.475499936983858,2.108633041381836,0.9748611450195312,0.2078754901885986,0.4180695712566376,1.7215685881887164,0.16303334093519617,93,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,-6.475499936983858,-0.0370028567827649,44.982323527870975,0.2570418487306913,5.786635632301094,0.03306648932743482,0.1999999999999925,0.0011428571428571,0.1807140871443104,0.0010326519265389164,0.0,0.0,0.5414082765898535,0.5470239543010081,0.5549504372637186,0.5530935898210321,0.5326832577346691,0.5583195564576557,0.5266739401700241,-1.1337718963623047,0.21019408106803897,1.7763568394002505e-15
8,20260513_133201_514654,175,174,carpet,0,0,8,10.267770603592329,10.267770603592323,0.05867297487767042,23.601193398029565,23.713599774055186,0.06446221391187289,11.280887434577755,2.128536462783813,1.6569669246673584,0.2515130937099457,0.0033356186468154,1.852735071182251,0.1425116850989538,40,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,11.280887434577755,0.06446221391187289,10.634902213521586,0.06077086979155192,0.050957510126203504,0.0002911857721497343,0.1999999999999925,0.0011428571428571,0.0676545258363976,0.00038659729049370057,0.0,0.0,0.5657225952829633,0.5516573285896863,0.531433820870838,0.5459107488234128,0.5325453230978123,0.512033768044452,0.5176412140418376,-0.47156953811645463,-0.2481774750631303,5.329070518200751e-15
9,20260513_133201_514654,175,174,carpet,0,0,9,4.594334648506102,4.594334648506095,0.026253340848606258,15.64248235891388,14.973020926117897,0.040851151573886864,7.148951525430201,2.114211320877075,1.2165346145629885,0.0586852207779884,-0.1024400517344474,1.8280739286967687,0.09736990869777007,50,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,7.148951525430201,0.040851151573886864,32.25245286848493,0.18429973067705674,0.4812658251894012,0.002750090429653721,0.1999999999999925,0.0011428571428571,0.08731985962637222,0.0004989706264364127,0.0,0.0,0.5662582504882344,0.5534626713235463,0.5352863274980336,0.5499577991557972,0.5223881151194552,0.44328856453033433,0.41789801191139436,-0.8976767063140867,-0.1611252725124358,7.105427357601002e-15
