phase,policy_role,terrain,episode,episode_in_terrain,steps,episode_return,ended,terminated_by_target,truncated_by_episode_length,success,remaining_distance_cm,forward_progress_cm,final_z_cm,target_z_cm,individual_alpha,population_alpha,individual_replay_size,population_replay_size,layout,A_width_ratio,A_attack_angle_deg,B_width_ratio,B_attack_angle_deg
train,individual,carpet,1,1,175,123.94760245248143,True,False,True,False,57.597652435302734,21.526609420776367,-27.402347564697266,-85.0,0.0099999997764825,0.0099999997764825,175,175,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,2,2,175,105.10873706902724,True,False,True,False,85.598876953125,-8.833385348320007,0.5988796949386597,-85.0,0.0099999997764825,0.0099999997764825,350,350,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,3,3,175,98.0793660047889,True,False,True,False,79.479736328125,-2.042783737182617,-5.520265579223633,-85.0,0.0099999997764825,0.0099999997764825,525,525,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,4,4,175,83.21906371298371,True,False,True,False,106.548583984375,-29.149855613708496,21.54858016967773,-85.0,0.0099999997764825,0.0099999997764825,700,700,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,5,5,175,14.643405050685791,True,False,True,False,100.47355651855467,-23.35354518890381,15.473556518554688,-85.0,0.0096560781821608,0.0096560781821608,875,875,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,6,6,175,10.885062311819826,True,False,True,False,97.15557098388672,-19.171953678131104,12.155569076538086,-85.0,0.0092572104185819,0.0092594046145677,1050,1050,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,7,7,175,63.96312988478036,True,False,True,False,92.47038269042967,-16.428053855895996,7.470382690429687,-85.0,0.0088033024221658,0.0088047171011567,1225,1225,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,8,8,175,105.7476037658827,True,False,True,False,62.37141036987305,14.429884910583496,-22.628589630126957,-85.0,0.0083723738789558,0.0083886180073022,1400,1400,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,9,9,175,116.21416686857992,True,False,True,False,60.56341552734375,17.11506462097168,-24.436586380004883,-85.0,0.007972584106028,0.0079885404556989,1575,1575,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,10,10,175,109.36417545004971,True,False,True,False,72.2353286743164,5.666584014892578,-12.764668464660645,-85.0,0.0075845583342015,0.0075948433950543,1750,1750,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,11,11,175,128.63093724841187,True,False,True,False,53.28071975708008,24.31962013244629,-31.71928024291992,-85.0,0.0072131743654608,0.0072212377563118,1925,1925,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,12,12,175,94.2339833530738,True,False,True,False,83.93042755126953,-5.268132567405701,-1.0695720911026,-85.0,0.0068611209280788,0.0068665081635117,2100,2100,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,13,13,175,115.30479630591483,True,False,True,False,70.97003173828125,6.263278961181641,-14.029969215393066,-85.0,0.0065726293250918,0.0065295677632093,2275,2275,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,14,14,175,155.98610485191122,True,False,True,False,40.004302978515625,36.7116117477417,-44.995697021484375,-85.0,0.0062501817010343,0.0062094307504594,2450,2450,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,15,15,175,126.6950496708364,True,False,True,False,61.50873565673828,16.04583501815796,-23.49126434326172,-85.0,0.0059435726143419,0.0059051727876067,2625,2625,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,16,16,175,114.57851041766324,True,False,True,False,80.45629119873047,-2.5766987800598145,-4.54370641708374,-85.0,0.0056615369394421,0.0056159840896725,2800,2800,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,17,17,175,133.22986117007108,True,False,True,False,53.56698989868164,22.66633701324463,-31.43301010131836,-85.0,0.0054418020881712,0.0053410897962749,2975,2975,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,18,18,175,139.51196104747083,True,False,True,False,48.01373672485352,30.275792121887207,-36.98626327514648,-85.0,0.0051772380247712,0.0050808917731046,3150,3150,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,19,19,175,100.79904405734597,True,False,True,False,84.01776885986328,-7.186869859695435,-0.9822347164154052,-85.0,0.0049479939043521,0.0048323045484721,3325,3325,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,20,20,175,147.08414833002524,True,False,True,False,49.01927185058594,27.64211940765381,-35.98072814941406,-85.0,0.0047186291776597,0.0045958929695189,3500,3500,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,21,21,175,144.85604987405267,True,False,True,False,55.603328704833984,20.159748077392575,-29.396671295166016,-85.0,0.0044868676923215,0.0044010635465383,3675,3675,homogeneous,0.63,30.0,0.63,30.0
