role,episode,terrain,update_in_episode,replay_size,qf1_loss,qf2_loss,policy_loss,alpha,alpha_loss,target_entropy_internal,target_entropy_paper,q_target_mean,q_target_std,policy_mean_abs,policy_log_std_mean,train_update
population,46,cardboard,40,8050,0.047941021621227264,0.040852140635252,-23.291223526000977,0.003115247469395399,3.5422568321228027,-9.0,9.0,23.17019271850586,2.2855939865112305,1.4786036014556885,-0.9008861780166626,3662
population,46,cardboard,41,8050,0.041667647659778595,0.03078945353627205,-24.00380516052246,0.003116039326414466,12.917964935302734,-9.0,9.0,23.840707778930664,2.429795265197754,1.6540335416793823,-0.8886085152626038,3663
population,46,cardboard,42,8050,0.045552536845207214,0.032823141664266586,-24.48476791381836,0.0031171152368187904,6.160174369812012,-9.0,9.0,24.208133697509766,2.109783411026001,1.560559630393982,-0.8684662580490112,3664
population,46,cardboard,43,8050,0.1168527826666832,0.08971348404884338,-23.95993423461914,0.0031184472609311342,12.391650199890137,-9.0,9.0,23.677263259887695,2.5704574584960938,1.5625461339950562,-0.871882438659668,3665
population,46,cardboard,44,8050,0.104866161942482,0.07863059639930725,-23.292736053466797,0.0031200090888887644,11.35835075378418,-9.0,9.0,23.200946807861328,2.1124660968780518,1.6294186115264893,-0.8569309115409851,3666
population,46,cardboard,45,8050,0.049479447305202484,0.0376654751598835,-23.523765563964844,0.0031215150374919176,1.5552338361740112,-9.0,9.0,23.37196922302246,1.917052984237671,1.4375026226043701,-0.8889241814613342,3667
population,46,cardboard,46,8050,0.05488887429237366,0.04457167536020279,-24.11661148071289,0.0031232344917953014,31.923723220825195,-9.0,9.0,23.836652755737305,2.437680721282959,1.8376703262329102,-0.908970057964325,3668
population,46,cardboard,47,8050,0.08805720508098602,0.08029860258102417,-24.003936767578125,0.0031251474283635616,12.586458206176758,-9.0,9.0,23.715221405029297,1.685961127281189,1.628968596458435,-0.9034935832023621,3669
population,46,cardboard,48,8050,0.07733817398548126,0.07305102050304413,-23.55788803100586,0.0031272328924387693,7.859982490539551,-9.0,9.0,23.426773071289062,2.2739923000335693,1.5522840023040771,-0.8949939608573914,3670
population,46,cardboard,49,8050,0.05901986360549927,0.0324578694999218,-23.917194366455078,0.003129476448521018,11.414255142211914,-9.0,9.0,23.940601348876953,2.3963470458984375,1.6616662740707397,-0.8868618011474609,3671
population,46,cardboard,50,8050,0.07804609835147858,0.07010213285684586,-23.919403076171875,0.00313186040148139,15.670967102050781,-9.0,9.0,23.674293518066406,2.486732006072998,1.6420421600341797,-0.901621401309967,3672
