phase,policy_role,terrain,episode,episode_in_terrain,steps,episode_return,ended,terminated_by_target,truncated_by_episode_length,success,remaining_distance_cm,forward_progress_cm,final_z_cm,target_z_cm,individual_alpha,population_alpha,individual_replay_size,population_replay_size,layout,A_width_ratio,A_attack_angle_deg,B_width_ratio,B_attack_angle_deg
train,individual,carpet,29,29,175,150.16333883802267,True,False,True,False,44.88803863525391,31.35325813293457,-40.111961364746094,-85.0,0.0095505462959408,0.0169366039335727,4942,4942,homogeneous,0.9,0.0,0.9,0.0
train,individual,carpet,30,30,175,92.00356814394318,True,False,True,False,92.91046905517578,-16.241051197052002,7.910470485687256,-85.0,0.0089953960850834,0.0183366984128952,5117,5117,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,31,1,175,79.89828510864413,True,False,True,False,100.16747283935548,-22.298221111297607,15.16746997833252,-85.0,0.0099999997764825,0.0193326193839311,175,5292,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,32,2,175,75.3050054886357,True,False,True,False,92.7142562866211,-14.22382879257202,7.71425724029541,-85.0,0.0099999997764825,0.0193326193839311,350,5467,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,33,3,175,71.21931142604987,True,False,True,False,75.63670349121094,3.114811897277832,-9.363298416137695,-85.0,0.0099999997764825,0.0193326193839311,525,5642,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,34,4,175,78.78339732535152,True,False,True,False,92.25755310058594,-13.430508136749268,7.257551193237305,-85.0,0.0099999997764825,0.0193326193839311,700,5817,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,35,5,175,73.0091543102726,True,False,True,False,109.45379638671876,-29.582173347473145,24.453798294067383,-85.0,0.0096560781821608,0.0209828931838274,875,5992,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,36,6,175,79.62264650685916,True,False,True,False,101.75244140625,-23.86655282974243,16.752443313598633,-85.0,0.0092496955767273,0.0213833004236221,1050,6167,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,37,7,175,94.12591006697104,True,False,True,False,83.44475555419922,-4.188660621643066,-1.5552420616149902,-85.0,0.0087810363620519,0.0223729535937309,1225,6342,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,38,8,175,81.59380940130376,True,False,True,False,96.9457778930664,-18.26946210861206,11.945777893066406,-85.0,0.0082614393904805,0.0235262364149093,1400,6517,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,39,9,175,87.66992573022004,True,False,True,False,98.8184814453125,-21.75286340713501,13.81847858428955,-85.0,0.0077029545791447,0.0236900448799133,1575,6692,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,40,10,175,97.0587427255686,True,False,True,False,88.04119110107422,-8.956698179244995,3.041191816329956,-85.0,0.0071249990724027,0.0235554333776235,1750,6867,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,41,11,175,109.68834177446224,True,False,True,False,75.14439392089844,3.016911506652832,-9.855608940124512,-85.0,0.006531364750117,0.0239691697061061,1925,7042,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,42,12,175,118.11869235614547,True,False,True,False,65.08946990966797,11.158403396606444,-19.91053009033203,-85.0,0.0059375273995101,0.0246234387159347,2100,7217,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,43,13,175,32.828768056147595,True,False,True,False,111.65242767333984,-36.02782249450684,26.65242576599121,-85.0,0.0053792265243828,0.0241455137729644,2275,7392,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,44,14,175,102.73310303666209,True,False,True,False,79.43492889404297,-9.679306030273438,-5.565069198608398,-85.0,0.0049363407306373,0.0245481040328741,2450,7567,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,45,15,175,114.90365828717462,True,False,True,False,71.31366729736328,4.370820999145508,-13.686330795288086,-85.0,0.0045229448005557,0.0256688706576824,2625,7742,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,46,16,175,103.12861218702442,True,False,True,False,79.99751281738281,-1.2972264289855957,-5.002486228942871,-85.0,0.0041151591576635,0.0267661772668361,2800,7917,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,47,17,175,104.53970272416775,True,False,True,False,83.37836456298828,-6.434004306793213,-1.621634006500244,-85.0,0.0038108103908598,0.027329497039318,2975,8092,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,48,18,175,94.54847920047334,True,False,True,False,91.26549530029295,-11.44024896621704,6.265492916107178,-85.0,0.0036832648329436,0.0290294494479894,3150,8267,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,49,19,175,106.82830268332047,True,False,True,False,83.31770324707031,-3.138028621673584,-1.6822986602783203,-85.0,0.0034901178441941,0.0292237438261508,3325,8442,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,50,20,175,116.64938602690322,True,False,True,False,69.71842956542969,8.850324630737305,-15.281574249267578,-85.0,0.0032907649874687,0.0303024929016828,3500,8617,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,51,21,175,108.04153234124514,True,False,True,False,77.61333465576172,1.5917577743530271,-7.386663436889648,-85.0,0.003228873712942,0.0300918202847242,3675,8792,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,52,22,175,106.6419072759423,True,False,True,False,81.41299438476562,-4.193183422088623,-3.5870041847229004,-85.0,0.0030597224831581,0.0298526622354984,3850,8967,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,53,23,175,114.00961458516196,True,False,True,False,71.1753921508789,7.422008991241455,-13.82460594177246,-85.0,0.0029363110661506,0.0281551983207464,4025,9142,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,54,24,175,95.22290701544053,True,False,True,False,87.81645202636719,-9.245203256607056,2.816455125808716,-85.0,0.0028556953184306,0.0270889084786176,4200,9317,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,55,25,175,120.33045411523338,True,False,True,False,63.475196838378906,17.895675659179688,-21.52480125427246,-85.0,0.0026640405412763,0.0276578534394502,4375,9492,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,56,26,175,99.57671156254764,True,False,True,False,76.23739624023438,2.2636303901672363,-8.76259994506836,-85.0,0.0024950278457254,0.0305714774876832,4550,9667,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,57,27,175,108.76558533925312,True,False,True,False,81.34587860107422,-4.427787065505981,-3.6541202068328857,-85.0,0.0024144281633198,0.0332835391163826,4725,9842,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,58,28,175,106.42970310589068,True,False,True,False,77.75325012207031,2.6961255073547363,-7.246753692626953,-85.0,0.0022556136827915,0.0348698161542415,4900,10017,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,59,29,175,105.26627856242094,True,False,True,False,82.42082977294922,-3.71645450592041,-2.5791711807250977,-85.0,0.0020953703206032,0.0342543199658393,5075,10192,homogeneous,0.9,0.0,0.9,0.0
train,individual,cardboard,60,30,175,103.27813427251226,True,False,True,False,85.21247863769531,-3.2601428776979446,0.2124815732240677,-85.0,0.0020466514397412,0.0324223525822162,5250,10367,homogeneous,0.9,0.0,0.9,0.0
