design_index,checkpoint,replay,reason,width_ratio,actual_width,attack_angle_deg,measured_robustness,measured_mean_return,measured_worst_terrain_return,measured_std_across_terrains,measured_noise_variance,cardboard_measured_mean,carpet_measured_mean,cardboard_measured_std,carpet_measured_std,cardboard_measured_sem_var,carpet_measured_sem_var,cardboard_rollouts,carpet_rollouts,critic_robustness,critic_lcb_robustness,cardboard_critic_q,carpet_critic_q,cardboard_critic_lcb_q,carpet_critic_lcb_q,cardboard_q1_mean,cardboard_q2_mean,carpet_q1_mean,carpet_q2_mean,cardboard_q_disagreement,carpet_q_disagreement,cardboard_state_uncertainty,carpet_state_uncertainty,mean_q_disagreement,mean_state_uncertainty,calibration_base,local_residual,local_residual_correction,calibrated_score,calibration_known_distance,measured_rank,critic_rank,critic_lcb_rank,calibrated_rank,individual_critic_sources,individual_ensemble_mean,individual_ensemble_std,individual_ensemble_robustness,individual_ensemble_disagreement,individual_own_robustness,individual_own_cardboard_q,individual_own_carpet_q,individual_mean_q_disagreement,individual_cardboard_mean,individual_cardboard_std,individual_carpet_mean,individual_carpet_std,individual_own_rank,individual_ensemble_rank,individual_calibrated_score,individual_calibrated_rank,row_type,proposal_checkpoint,proposal_tag,proposal_index,source,full_design,objective,objective_score,proposal_objective,proposal_score,gp_mean,gp_std,gp_cardboard_mean,gp_cardboard_std,gp_carpet_mean,gp_carpet_std,expected_improvement,ucb_score,acquisition_score,critic_prior_contribution,critic_prior_validity,individual_critic_prior_contribution,individual_critic_prior_validity,critic_objective_score,known_distance,best_measured_distance,critic_clipped_width,critic_clipped_angle,checkpoint_clip_distance,outside_checkpoint_bounds,iteration,particle,normalized_width,normalized_angle,cost
,,,,0.8961825370788574,7.681564603533063,28.060834884643555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8199537569817084,expected_improvement,0.8199537569817084,16.550879730633433,5.271417097147925,,,,,0.8199537569817084,21.822296827781358,0.8199537569817084,0.0,0.0,0.0,0.0,,0.06519313901662827,0.06519313901662827,0.8961825370788574,28.060834884643555,0.0,False,4,12,0.9915167689323425,0.9353611469268799,-0.8199537569817084
,,,,0.8474666476249695,7.263999836785453,27.884071350097656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7261530728814339,expected_improvement,0.7261530728814339,15.616996580270746,5.689415886228098,,,,,0.7261530728814339,21.306412466498845,0.7261530728814339,0.0,0.0,0.0,0.0,,0.13639283180236816,0.13639283180236816,0.8474666476249695,27.884071350097656,0.0,False,4,13,0.8832592368125916,0.9294690489768982,-0.7261530728814339
,,,,0.8320395946502686,7.131767954145158,28.50323486328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6618400543231023,expected_improvement,0.6618400543231023,16.51807439747952,4.796322414558454,,,,,0.6618400543231023,21.314396812037973,0.6618400543231023,0.0,0.0,0.0,0.0,,0.15905094146728516,0.15905094146728516,0.8320395946502686,28.50323486328125,0.0,False,4,14,0.8489769101142883,0.9501078128814697,-0.6618400543231023
,,,,0.8907579183578491,7.635067871638706,29.60235023498535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.2701394567121147,expected_improvement,0.2701394567121147,19.238096931942366,1.4116685913280866,,,,,0.2701394567121147,20.649765523270453,0.2701394567121147,0.0,0.0,0.0,0.0,,0.02444383129477501,0.02444383129477501,0.8907579183578491,29.60235023498535,0.0,False,4,15,0.9794620275497437,0.9867449998855591,-0.2701394567121147
,,,,0.8978453874588013,7.695817606789725,28.821855545043945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7257451786556458,expected_improvement,0.7257451786556458,18.190458735467043,3.624074820276303,,,,,0.7257451786556458,21.814533555743346,0.7257451786556458,0.0,0.0,0.0,0.0,,0.039562273770570755,0.039562273770570755,0.8978453874588013,28.821855545043945,0.0,False,4,16,0.9952120780944824,0.9607285261154175,-0.7257451786556458
,,,,0.8604106903076172,7.37494877406529,29.090726852416992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5962975837767366,expected_improvement,0.5962975837767366,18.171492328682362,3.26886033868727,,,,,0.5962975837767366,21.44035266736963,0.5962975837767366,0.0,0.0,0.0,0.0,,0.09305082261562347,0.09305082261562347,0.8604106903076172,29.090726852416992,0.0,False,4,17,0.9120239019393921,0.9696909189224243,-0.5962975837767366
,,,,0.8585116267204285,7.358671086175101,28.064592361450195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.756028350006381,expected_improvement,0.756028350006381,16.178966477942822,5.36157461303097,,,,,0.756028350006381,21.540541090973793,0.756028350006381,0.0,0.0,0.0,0.0,,0.1125262901186943,0.1125262901186943,0.8585116267204285,28.064592361450195,0.0,False,4,18,0.9078036546707153,0.9354864358901978,-0.756028350006381
,,,,0.8706563711166382,7.46276889528547,29.135324478149414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5813219715387866,expected_improvement,0.5813219715387866,18.430348772857204,3.0034527776603737,,,,,0.5813219715387866,21.43380155051758,0.5813219715387866,0.0,0.0,0.0,0.0,,0.07129392772912979,0.07129392772912979,0.8706563711166382,29.135324478149414,0.0,False,4,19,0.9347920417785645,0.9711774587631226,-0.5813219715387866
,,,,0.8639230728149414,7.405054909842355,29.192182540893555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5580895338955387,expected_improvement,0.5580895338955387,18.387945290079415,2.973268978705696,,,,,0.5580895338955387,21.361214268785112,0.5580895338955387,0.0,0.0,0.0,0.0,,0.08457212150096893,0.08457212150096893,0.8639230728149414,29.192182540893555,0.0,False,4,20,0.9198291301727295,0.9730727672576904,-0.5580895338955387
,,,,0.8598523139953613,7.370162691388811,29.881811141967773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.3078194883372691,expected_improvement,0.3078194883372691,18.870879462052486,1.831432183542369,,,,,0.3078194883372691,20.702311645594854,0.3078194883372691,0.0,0.0,0.0,0.0,,0.08930394798517227,0.08930394798517227,0.8598523139953613,29.881811141967773,0.0,False,4,21,0.9107829332351685,0.9960603713989258,-0.3078194883372691
,,,,0.8998695611953735,7.713167667388916,28.775808334350586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7424199426347878,expected_improvement,0.7424199426347878,18.111176478307044,3.7410235193197976,,,,,0.7424199426347878,21.85219999762684,0.7424199426347878,0.0,0.0,0.0,0.0,,0.040807440876960754,0.040807440876960754,0.8998695611953735,28.775808334350586,0.0,False,4,22,0.999710202217102,0.9591935873031616,-0.7424199426347878
,,,,0.8709589838981628,7.46536271912711,23.918066024780273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.3579614651343732,expected_improvement,0.3579614651343732,9.909765740935146,7.773530331401356,,,,,0.3579614651343732,17.683296072336503,0.3579614651343732,0.0,0.0,0.0,0.0,,0.21275514364242554,0.21275514364242554,0.8709589838981628,23.918066024780273,0.0,False,4,23,0.9354644417762756,0.7972688674926758,-0.3579614651343732
,,,,0.7751716375350952,6.644328321729387,25.340307235717773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.40234811924661074,expected_improvement,0.40234811924661074,10.693174433343886,7.568829474968539,,,,,0.40234811924661074,18.262003908312426,0.40234811924661074,0.0,0.0,0.0,0.0,,0.31792134046554565,0.31792134046554565,0.7751716375350952,25.340307235717773,0.0,False,4,24,0.7226037383079529,0.8446769118309021,-0.40234811924661074
,,,,0.8987193703651428,7.703308888844081,26.04262924194336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.565828841723012,expected_improvement,0.565828841723012,12.3711380448702,7.317813337730616,,,,,0.565828841723012,19.688951382600816,0.565828841723012,0.0,0.0,0.0,0.0,,0.13194304704666138,0.13194304704666138,0.8987193703651428,26.04262924194336,0.0,False,4,25,0.9971542358398438,0.868087649345398,-0.565828841723012
,,,,0.8820474147796631,7.5604064123971115,29.2897891998291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5003572358774471,expected_improvement,0.5003572358774471,18.813839120492137,2.4369854872184153,,,,,0.5003572358774471,21.250824607710552,0.5003572358774471,0.0,0.0,0.0,0.0,,0.04638989269733429,0.04638989269733429,0.8820474147796631,29.2897891998291,0.0,False,4,26,0.9601054191589355,0.9763262867927551,-0.5003572358774471
,,,,0.8721766471862793,7.475799833025251,29.128520965576172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5843546429034134,expected_improvement,0.5843546429034134,18.445428076320177,2.999001868091559,,,,,0.5843546429034134,21.444429944411734,0.5843546429034134,0.0,0.0,0.0,0.0,,0.06831371039152145,0.06831371039152145,0.8721766471862793,29.128520965576172,0.0,False,4,27,0.938170313835144,0.970950722694397,-0.5843546429034134
,,,,0.8703163266181946,7.459854228155954,24.897525787353516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.4267380065780664,expected_improvement,0.4267380065780664,10.760342127727181,7.657149876755223,,,,,0.4267380065780664,18.417492004482405,0.4267380065780664,0.0,0.0,0.0,0.0,,0.18242600560188293,0.18242600560188293,0.8703163266181946,24.897525787353516,0.0,False,4,28,0.9340363144874573,0.8299175500869751,-0.4267380065780664
,,,,0.8721615076065063,7.475670065198625,22.867523193359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.31267342197050296,expected_improvement,0.31267342197050296,9.331393922218322,7.822108518199754,,,,,0.31267342197050296,17.153502440418077,0.31267342197050296,0.0,0.0,0.0,0.0,,0.24566593766212463,0.24566593766212463,0.8721615076065063,22.867523193359375,0.0,False,4,29,0.9381366968154907,0.7622507810592651,-0.31267342197050296
,,,,0.8308839797973633,7.121862683977399,21.445682525634766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.2785359436915965,expected_improvement,0.2785359436915965,8.88223077412435,7.841762469734696,,,,,0.2785359436915965,16.723993243859045,0.2785359436915965,0.0,0.0,0.0,0.0,,0.3238784968852997,0.3238784968852997,0.8308839797973633,21.445682525634766,0.0,False,4,30,0.8464089632034302,0.7148560881614685,-0.2785359436915965
,,,,0.8400712013244629,7.200610297066825,29.276079177856445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5266231349784293,expected_improvement,0.5266231349784293,17.912519935207655,3.2754209054963876,,,,,0.5266231349784293,21.187940840704044,0.5266231349784293,0.0,0.0,0.0,0.0,,0.13534361124038696,0.13534361124038696,0.8400712013244629,29.276079177856445,0.0,False,4,31,0.8668249845504761,0.9758692979812622,-0.5266231349784293
,,,,0.8519020676612854,7.3020177228110175,28.48228645324707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.719174877532429,expected_improvement,0.719174877532429,16.92723386696057,4.658883446398652,,,,,0.719174877532429,21.58611731335922,0.719174877532429,0.0,0.0,0.0,0.0,,0.11825241893529892,0.11825241893529892,0.8519020676612854,28.48228645324707,0.0,False,4,32,0.893115758895874,0.949409544467926,-0.719174877532429
,,,,0.8645968437194824,7.4108300890241345,29.774024963378906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.303910966072052,expected_improvement,0.303910966072052,18.94234186722271,1.760713038508079,,,,,0.303910966072052,20.703054905730788,0.303910966072052,0.0,0.0,0.0,0.0,,0.07903336733579636,0.07903336733579636,0.8645968437194824,29.774024963378906,0.0,False,4,33,0.9213263988494873,0.9924675226211548,-0.303910966072052
,,,,0.857528805732727,7.350246906280518,24.576831817626953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.3972560568486836,expected_improvement,0.3972560568486836,10.409929800063075,7.706646449725667,,,,,0.3972560568486836,18.116576249788743,0.3972560568486836,0.0,0.0,0.0,0.0,,0.20392709970474243,0.20392709970474243,0.857528805732727,24.576831817626953,0.0,False,4,34,0.9056196212768555,0.8192276954650879,-0.3972560568486836
,,,,0.8839094042778015,7.576366322381156,26.848541259765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.675923732351464,expected_improvement,0.675923732351464,13.80515923524258,6.807130394044311,,,,,0.675923732351464,20.61228962928689,0.675923732351464,0.0,0.0,0.0,0.0,,0.11096737533807755,0.11096737533807755,0.8839094042778015,26.848541259765625,0.0,False,4,35,0.9642431735992432,0.8949514031410217,-0.675923732351464
,,,,0.8823022842407227,7.562591007777622,29.823348999023438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.15535056834939345,expected_improvement,0.15535056834939345,19.270827218223545,1.041852385931839,,,,,0.15535056834939345,20.312679604155385,0.15535056834939345,0.0,0.0,0.0,0.0,,0.0397665835916996,0.0397665835916996,0.8823022842407227,29.823348999023438,0.0,False,4,36,0.9606717824935913,0.9941116571426392,-0.15535056834939345
,,,,0.8040091395378113,6.891506910324097,25.484542846679688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.43791032342153224,expected_improvement,0.43791032342153224,11.072018324815229,7.528851331978121,,,,,0.43791032342153224,18.60086965679335,0.43791032342153224,0.0,0.0,0.0,0.0,,0.26106947660446167,0.26106947660446167,0.8040091395378113,25.484542846679688,0.0,False,4,37,0.7866870164871216,0.8494847416877747,-0.43791032342153224
,,,,0.8945767879486084,7.6678010395595,25.695106506347656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5185345033795292,expected_improvement,0.5185345033795292,11.822460199262931,7.456192507339932,,,,,0.5185345033795292,19.278652706602863,0.5185345033795292,0.0,0.0,0.0,0.0,,0.14400164783000946,0.14400164783000946,0.8945767879486084,25.695106506347656,0.0,False,4,38,0.9879484176635742,0.8565035462379456,-0.5185345033795292
,,,,0.8973676562309265,7.691722767693656,28.040576934814453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8209815135650643,expected_improvement,0.8209815135650643,16.509711274408946,5.30744854450139,,,,,0.8209815135650643,21.817159818910337,0.8209815135650643,0.0,0.0,0.0,0.0,,0.06557554006576538,0.06557554006576538,0.8973676562309265,28.040576934814453,0.0,False,4,39,0.9941504001617432,0.9346858859062195,-0.8209815135650643
,,,,0.8920900225639343,7.646485907690866,26.922096252441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.693681349083693,expected_improvement,0.693681349083693,13.991843881431247,6.7442852108790685,,,,,0.693681349083693,20.736129092310314,0.693681349083693,0.0,0.0,0.0,0.0,,0.10409169644117355,0.10409169644117355,0.8920900225639343,26.922096252441406,0.0,False,4,40,0.9824223518371582,0.8974031805992126,-0.693681349083693
,,,,0.893898606300354,7.661988054003034,29.25814437866211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5204785134499891,expected_improvement,0.5204785134499891,18.888084342510805,2.4263976709887185,,,,,0.5204785134499891,21.31448201349952,0.5204785134499891,0.0,0.0,0.0,0.0,,0.028201717883348465,0.028201717883348465,0.893898606300354,29.25814437866211,0.0,False,4,41,0.986441433429718,0.975271463394165,-0.5204785134499891
,,,,0.8438336849212646,7.232860156467982,28.369152069091797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7086438086390161,expected_improvement,0.7086438086390161,16.53957107389141,4.930525818663779,,,,,0.7086438086390161,21.470096892555187,0.7086438086390161,0.0,0.0,0.0,0.0,,0.13613857328891754,0.13613857328891754,0.8438336849212646,28.369152069091797,0.0,False,4,42,0.8751859664916992,0.9456384181976318,-0.7086438086390161
,,,,0.8580859899520874,7.355022771017892,29.481616973876953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.44349754531682894,expected_improvement,0.44349754531682894,18.596531045715004,2.462344456056197,,,,,0.44349754531682894,21.0588755017712,0.44349754531682894,0.0,0.0,0.0,0.0,,0.09473146498203278,0.09473146498203278,0.8580859899520874,29.481616973876953,0.0,False,4,43,0.9068578481674194,0.9827205538749695,-0.44349754531682894
,,,,0.8577125072479248,7.351821490696498,29.368885040283203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.48997485087137266,expected_improvement,0.48997485087137266,18.473901863012514,2.702052989803026,,,,,0.48997485087137266,21.17595485281554,0.48997485087137266,0.0,0.0,0.0,0.0,,0.09629811346530914,0.09629811346530914,0.8577125072479248,29.368885040283203,0.0,False,4,44,0.9060279130935669,0.9789628386497498,-0.48997485087137266
,,,,0.7940266132354736,6.805942399161203,22.780542373657227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.3014746081151023,expected_improvement,0.3014746081151023,9.197305525060985,7.8238149696141415,,,,,0.3014746081151023,17.021120494675127,0.3014746081151023,0.0,0.0,0.0,0.0,,0.3367049992084503,0.3367049992084503,0.7940266132354736,22.780542373657227,0.0,False,4,45,0.7645036578178406,0.7593514323234558,-0.3014746081151023
,,,,0.8667792081832886,7.429536070142473,27.50938606262207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7404014244257799,expected_improvement,0.7404014244257799,15.073610818166845,6.139340570389319,,,,,0.7404014244257799,21.212951388556164,0.7404014244257799,0.0,0.0,0.0,0.0,,0.11109621077775955,0.11109621077775955,0.8667792081832886,27.50938606262207,0.0,False,4,46,0.926176130771637,0.9169795513153076,-0.7404014244257799
,,,,0.8623838424682617,7.391861506870814,29.407228469848633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.4662257941659207,expected_improvement,0.4662257941659207,18.61868951567349,2.5097840840966934,,,,,0.4662257941659207,21.128473599770185,0.4662257941659207,0.0,0.0,0.0,0.0,,0.08589494973421097,0.08589494973421097,0.8623838424682617,29.407228469848633,0.0,False,4,47,0.9164085388183594,0.9802409410476685,-0.4662257941659207
,,,,0.8810539841651917,7.551891292844499,28.27806854248047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7943980467857205,expected_improvement,0.7943980467857205,16.93170547426974,4.886406079514809,,,,,0.7943980467857205,21.81811155378455,0.7943980467857205,0.0,0.0,0.0,0.0,,0.07118353247642517,0.07118353247642517,0.8810539841651917,28.27806854248047,0.0,False,4,48,0.9578977823257446,0.942602276802063,-0.7943980467857205
,,,,0.8231196999549866,7.055311713899885,29.678255081176758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.4271071744219047,expected_improvement,0.4271071744219047,17.697897267350598,3.130210567890777,,,,,0.4271071744219047,20.828107835241376,0.4271071744219047,0.0,0.0,0.0,0.0,,0.17118138074874878,0.17118138074874878,0.8231196999549866,29.678255081176758,0.0,False,4,49,0.8291549682617188,0.9892751574516296,-0.4271071744219047
,,,,0.8660016059875488,7.422870908464704,28.622562408447266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7286393306498075,expected_improvement,0.7286393306498075,17.457925841135385,4.257034479350593,,,,,0.7286393306498075,21.71496032048598,0.7286393306498075,0.0,0.0,0.0,0.0,,0.08840952068567276,0.08840952068567276,0.8660016059875488,28.622562408447266,0.0,False,4,50,0.9244481325149536,0.9540854096412659,-0.7286393306498075
,,,,0.8740884065628052,7.492186341966901,29.886972427368164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.20065236047660975,expected_improvement,0.20065236047660975,19.16335263633774,1.268158927020083,,,,,0.20065236047660975,20.431511563357823,0.20065236047660975,0.0,0.0,0.0,0.0,,0.0577043741941452,0.0577043741941452,0.8740884065628052,29.886972427368164,0.0,False,4,51,0.9424188137054443,0.9962323904037476,-0.20065236047660975
,,,,0.8986995220184326,7.7031387601579935,29.193828582763672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5642042393713425,expected_improvement,0.5642042393713425,18.825630781042356,2.604114070218788,,,,,0.5642042393713425,21.429744851261145,0.5642042393713425,0.0,0.0,0.0,0.0,,0.02702733874320984,0.02702733874320984,0.8986995220184326,29.193828582763672,0.0,False,4,52,0.99711012840271,0.9731276035308838,-0.5642042393713425
,,,,0.8582767248153687,7.356657641274588,29.89145278930664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.3159380540277789,expected_improvement,0.3159380540277789,18.83536975668168,1.8850113183742832,,,,,0.3159380540277789,20.72038107505596,0.3159380540277789,0.0,0.0,0.0,0.0,,0.0927889347076416,0.0927889347076416,0.8582767248153687,29.89145278930664,0.0,False,4,53,0.9072816371917725,0.9963817596435547,-0.3159380540277789
,,,,0.8980337381362915,7.697432041168213,27.619699478149414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7931055832655161,expected_improvement,0.7931055832655161,15.543928805926203,5.967265604411751,,,,,0.7931055832655161,21.511194410337954,0.7931055832655161,0.0,0.0,0.0,0.0,,0.07946360111236572,0.07946360111236572,0.8980337381362915,27.619699478149414,0.0,False,4,54,0.9956306219100952,0.9206566214561462,-0.7931055832655161
