design_index,checkpoint,replay,reason,width_ratio,actual_width,attack_angle_deg,measured_robustness,measured_mean_return,measured_worst_terrain_return,measured_std_across_terrains,cardboard_measured_mean,carpet_measured_mean,cardboard_rollouts,carpet_rollouts,critic_robustness,critic_lcb_robustness,cardboard_critic_q,carpet_critic_q,cardboard_critic_lcb_q,carpet_critic_lcb_q,cardboard_q1_mean,cardboard_q2_mean,carpet_q1_mean,carpet_q2_mean,cardboard_q_disagreement,carpet_q_disagreement,cardboard_state_uncertainty,carpet_state_uncertainty,mean_q_disagreement,mean_state_uncertainty,calibration_base,local_residual,local_residual_correction,calibrated_score,calibration_known_distance,measured_rank,critic_rank,critic_lcb_rank,calibrated_rank,row_type,proposal_checkpoint,proposal_tag,proposal_index,source,full_design,objective,objective_score,proposal_score,known_distance,best_measured_distance,critic_clipped_width,critic_clipped_angle,checkpoint_clip_distance,outside_checkpoint_bounds,iteration,particle,normalized_width,normalized_angle,cost,cardboard_q,carpet_q,cardboard_lcb_q,carpet_lcb_q
,,,,0.6335185766220093,5.430159228188651,16.303260803222656,,,,,,,,,2.205867290496826,2.1885554492473602,,,,,1.9010274410247803,1.933536410331726,3.1782898902893066,3.120386838912964,0.0325089693069458,0.05790305137634277,0.028013795614242554,0.03751923888921738,0.04520601034164429,0.032766517251729965,3.1780609283959436,-1.889699101448059,-1.4172743260860443,1.7607866023098993,0.30442014336586,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,1.7607866023098993,1.7607866023098993,0.30442014336586,0.5106064081192017,0.6335185766220093,16.303260803222656,0.0,False,1,44,0.5131055116653442,0.3622947037220001,-1.7607866023098993,1.9010274410247803,3.120386838912964,1.8858967497944832,3.096531266346574
,,,,0.4363129138946533,3.7398249762398854,15.12549877166748,,,,,,,,,2.4954774379730225,2.4816302061080933,,,,,2.0930488109588623,2.0643362998962402,3.7889060974121094,3.8101394176483154,0.02871251106262207,0.021233320236206055,0.03146033734083176,0.019803453236818314,0.024972915649414062,0.025631895288825035,9.028235116590544,-2.932018518447876,-2.199013888835907,6.829221227754637,0.445030152797699,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,6.829221227754637,6.829221227754637,0.445030152797699,0.7862244844436646,0.44999998807907104,15.12549877166748,0.021057039499282837,True,1,45,0.20971213281154633,0.33612218499183655,-6.829221227754637,2.0643362998962402,3.788900852203369,2.0492930877953768,3.778641658835113
,,,,0.901541531085968,7.727498837879725,44.688106536865234,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,4.1914544105529785,3.143590807914734,15.155989387641597,0.3264109790325165,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,15.155989387641597,15.155989387641597,0.3264109790325165,0.3264109790325165,0.8999999761581421,30.0,0.3264109790325165,True,1,46,0.9254485368728638,0.9930689930915833,-15.155989387641597,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.7171649932861328,6.147128513881138,21.373632431030273,,,,,,,,,2.2510387301445007,2.233291745185852,,,,,2.0493900775909424,2.063404083251953,2.9687886238098145,2.8567183017730713,0.014014005661010742,0.11207032203674316,0.02973574958741665,0.04063422605395317,0.06304216384887695,0.035184986889362335,4.071058764777888,0.5612457990646362,0.4209343492984772,4.491993114076365,0.23394569754600525,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,4.491993114076365,4.491993114076365,0.23394569754600525,0.34039509296417236,0.7171649932861328,21.373632431030273,0.0,False,1,47,0.641792356967926,0.47496962547302246,-4.491993114076365,2.0491456985473633,2.8567183017730713,2.0382082597352564,2.818542164750397
,,,,0.6093655824661255,5.223133563995361,43.35487365722656,,,,,,,,,2.6092581152915955,2.598337948322296,,,,,2.391721725463867,2.3859498500823975,3.281464099884033,3.3188772201538086,0.0057718753814697266,0.03741312026977539,0.03218098357319832,0.02344813570380211,0.02159249782562256,0.027814559638500214,11.357881751385648,0.5478875637054443,0.41091567277908325,11.768797424164731,0.2984679341316223,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,11.768797424164731,11.768797424164731,0.2984679341316223,0.5366567373275757,0.6093655824661255,30.0,0.2967749238014221,True,1,48,0.4759470820426941,0.9634416699409485,-11.768797424164731,2.3851892948150635,3.281464099884033,2.3757010800763965,3.266248785890639
,,,,0.46783170104026794,4.009986008916583,27.393024444580078,,,,,,,,,2.625731647014618,2.6083961129188538,,,,,2.3425118923187256,2.3227427005767822,3.534698009490967,3.62899112701416,0.01976919174194336,0.09429311752319336,0.03472423180937767,0.01959306001663208,0.05703115463256836,0.027158645913004875,11.55865651456785,-0.7178102731704712,-0.5383577048778534,11.020298809689997,0.2561275064945221,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,11.020298809689997,11.020298809689997,0.2561275064945221,0.6673935055732727,0.46783170104026794,27.393024444580078,0.0,False,1,49,0.25820261240005493,0.6087338924407959,-11.020298809689997,2.3227427005767822,3.534698009490967,2.309119344688952,3.5062264651060104
,,,,0.5305981040000916,4.547983748572213,19.806482315063477,,,,,,,,,2.387212097644806,2.377368748188019,,,,,2.0563673973083496,2.0685410499572754,3.3871371746063232,3.3812320232391357,0.012173652648925781,0.0059051513671875,0.028017515316605568,0.031012583523988724,0.00903940200805664,0.02951505035161972,6.947033390174376,-1.4310325384140015,-1.073274403810501,5.873758986363875,0.27331089973449707,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,5.873758986363875,5.873758986363875,0.27331089973449707,0.6117920279502869,0.5305981040000916,19.806482315063477,0.0,False,1,50,0.3547663390636444,0.44014406204223633,-5.873758986363875,2.0562310218811035,3.380154848098755,2.0461832298897207,3.370925414375961
,,,,0.8526833653450012,7.30871456010001,18.169540405273438,,,,,,,,,2.1827438473701477,2.164238452911377,,,,,2.02146315574646,2.014164686203003,2.834909677505493,2.689983606338501,0.007298469543457031,0.1449260711669922,0.02854532189667225,0.04362724721431732,0.07611227035522461,0.03608628362417221,2.6926603233660344,2.8982157707214355,2.1736618280410767,4.866322151407111,0.27279120683670044,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,4.866322151407111,4.866322151407111,0.27279120683670044,0.27279120683670044,0.8526833653450012,18.169540405273438,0.0,False,1,51,0.8502821326255798,0.40376758575439453,-4.866322151407111,2.0136637687683105,2.689983606338501,2.0047028209082782,2.6428452767431736
,,,,0.7888331413269043,6.76142692565918,17.455734252929688,,,,,,,,,2.1350726783275604,2.1138128340244293,,,,,1.9397107362747192,1.9552432298660278,2.879582405090332,2.7212862968444824,0.015532493591308594,0.1582961082458496,0.030322184786200523,0.044295504689216614,0.0869143009185791,0.03730884566903114,1.6860957962943957,1.3213850259780884,0.9910387694835663,2.677134565777962,0.3270440697669983,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,2.677134565777962,2.677134565777962,0.3270440697669983,0.3270440697669983,0.7888331413269043,17.455734252929688,0.0,False,1,52,0.7520509362220764,0.38790521025657654,-2.677134565777962,1.93966805934906,2.7212862968444824,1.9282043897546828,2.670638393610716
,,,,0.7597330808639526,6.511997835976737,21.041263580322266,,,,,,,,,2.2335619926452637,2.215409755706787,,,,,2.0510315895080566,2.0641660690307617,2.910611629486084,2.7817811965942383,0.013134479522705078,0.1288304328918457,0.030074331909418106,0.03197775408625603,0.07098245620727539,0.031026042997837067,3.714109724183089,1.5850956439971924,1.1888217329978943,4.902931457180983,0.2819041907787323,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,4.902931457180983,4.902931457180983,0.2819041907787323,0.29360121488571167,0.7597330808639526,21.041263580322266,0.0,False,1,53,0.7072817087173462,0.46758365631103516,-4.902931457180983,2.0508222579956055,2.7817811965942383,2.0400200551375747,2.741579149849713
,,,,0.6137690544128418,5.26087760925293,12.90927505493164,,,,,,,,,2.2222494184970856,2.208134889602661,,,,,1.8626576662063599,1.8845053911209106,3.345674514770508,3.301024913787842,0.02184772491455078,0.044649600982666016,0.028260186314582825,0.03085850179195404,0.0332486629486084,0.029559344053268433,3.568893417051072,-3.863889217376709,-2.8979169130325317,0.6709765040185403,0.28795748949050903,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6709765040185403,0.6709765040185403,0.28795748949050903,0.5815120339393616,0.6137690544128418,12.90927505493164,0.0,False,1,54,0.4827216565608978,0.2868727743625641,-0.6709765040185403,1.8626576662063599,3.301024913787842,1.8501306883990765,3.282147888094187
,,,,0.40310823917388916,3.4552134786333357,23.11590576171875,,,,,,,,,2.553216278553009,2.5404372215270996,,,,,2.2134764194488525,2.2075161933898926,3.5916049480438232,3.653146982192993,0.005960226058959961,0.06154203414916992,0.03304453566670418,0.02590804360806942,0.03375113010406494,0.029476288706064224,10.202103816079102,-1.3225018978118896,-0.9918764233589172,9.210227392720185,0.38111504912376404,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,9.210227392720185,9.210227392720185,0.38111504912376404,0.7796056866645813,0.44999998807907104,23.11590576171875,0.07214115560054779,True,1,55,0.15862806141376495,0.5136867761611938,-9.210227392720185,2.2070865631103516,3.5916049480438232,2.1973353726789355,3.5697424286045134
,,,,0.8526633977890015,7.308543409620012,36.014732360839844,,,,,,,,,2.6123147010803223,2.5979804396629333,,,,,2.498901844024658,2.475074291229248,3.024035930633545,3.065241813659668,0.023827552795410156,0.04120588302612305,0.027164218947291374,0.03516814112663269,0.0325167179107666,0.031166180968284607,11.350745388112799,5.772029876708984,4.329022407531738,15.679767795644537,0.15221279859542847,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,15.679767795644537,15.679767795644537,0.15221279859542847,0.15221279859542847,0.8526633977890015,30.0,0.1336606740951538,True,1,56,0.8502513766288757,0.8003273606300354,-15.679767795644537,2.475074291229248,3.024035930633545,2.4623263482935727,3.004942424595356
,,,,0.39397260546684265,3.376908046858651,38.68911361694336,,,,,,,,,2.711221218109131,2.688601851463318,,,,,2.4438462257385254,2.407930374145508,3.62109375,3.755624532699585,0.03591585159301758,0.13453078269958496,0.03511478379368782,0.014286925084888935,0.08522331714630127,0.02470085397362709,13.159673082504057,-0.25408735871315,-0.19056551903486252,12.969107563469194,0.411266028881073,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,12.969107563469194,12.969107563469194,0.411266028881073,0.802092432975769,0.44999998807907104,30.0,0.21145692467689514,True,1,57,0.14457321166992188,0.8597580790519714,-12.969107563469194,2.407930374145508,3.62109375,2.3901727152988315,3.5838893230538815
,,,,0.5089909434318542,4.362779515130179,34.044036865234375,,,,,,,,,2.659879207611084,2.6399893760681152,,,,,2.4173738956451416,2.3867223262786865,3.4793498516082764,3.582160234451294,0.030651569366455078,0.10281038284301758,0.03618767485022545,0.01490880362689495,0.06673097610473633,0.025548238307237625,12.189301386805951,-0.4017537236213684,-0.3013152927160263,11.887986094089925,0.20672346651554108,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,11.887986094089925,11.887986094089925,0.20672346651554108,0.6082280874252319,0.5089909434318542,30.0,0.0898674726486206,True,1,58,0.3215245306491852,0.7565341591835022,-11.887986094089925,2.3867223262786865,3.4793498516082764,2.3700125152245164,3.4499200549907982
,,,,0.911588191986084,7.813613074166434,16.556840896606445,,,,,,,,,2.166241705417633,2.1450200378894806,,,,,2.0103933811187744,1.995886206626892,2.844475030899048,2.6773533821105957,0.014507174491882324,0.16712164878845215,0.02725263498723507,0.047146379947662354,0.09081441164016724,0.037199508398771286,2.309034395621822,3.067922592163086,2.3009419441223145,4.6099763397441365,0.2992683947086334,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,4.6099763397441365,4.6099763397441365,0.2992683947086334,0.2992683947086334,0.8999999761581421,16.556840896606445,0.017827987670898438,True,1,59,0.9409049153327942,0.3679297864437103,-4.6099763397441365,1.9958713054656982,2.6773533821105957,1.985431353095919,2.623786374926567
,,,,0.6454510688781738,5.53243773324149,26.01704978942871,,,,,,,,,2.4422651529312134,2.432545781135559,,,,,2.222363233566284,2.225919723510742,3.13250470161438,3.1044836044311523,0.003556489944458008,0.02802109718322754,0.028173189610242844,0.032299503684043884,0.015788793563842773,0.030236346647143364,8.048442659906371,-0.5446813106536865,-0.4085109829902649,7.639931676916106,0.09164651483297348,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,7.639931676916106,7.639931676916106,0.09164651483297348,0.4014914035797119,0.6454510688781738,26.01704978942871,0.0,False,1,60,0.5314632058143616,0.5781566500663757,-7.639931676916106,2.2215256690979004,3.1044836044311523,2.213593249209225,3.0894034542143345
,,,,0.655451774597168,5.618158067975726,28.141124725341797,,,,,,,,,2.519556224346161,2.511606454849243,,,,,2.3108131885528564,2.3136703968048096,3.157884120941162,3.148653745651245,0.002857208251953125,0.009230375289916992,0.027336400002241135,0.027387531474232674,0.006043791770935059,0.02736196666955948,9.626602163015185,-0.6560443639755249,-0.4920332729816437,9.134568890033542,0.05691765621304512,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,9.134568890033542,9.134568890033542,0.05691765621304512,0.3784889876842499,0.655451774597168,28.141124725341797,0.0,False,1,61,0.5468489527702332,0.6253583431243896,-9.134568890033542,2.3098602294921875,3.1486446857452393,2.302311827428639,3.139490209054202
,,,,0.43584612011909485,3.7358238867350986,22.123882293701172,,,,,,,,,2.536340296268463,2.5243210196495056,,,,,2.1864919662475586,2.1807706356048584,3.604358673095703,3.6546928882598877,0.005721330642700195,0.05033421516418457,0.032794564962387085,0.026426082476973534,0.028027772903442383,0.029610324651002884,9.88040231832494,-1.3679550886154175,-1.025966316461563,8.854436001863377,0.3461998701095581,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,8.854436001863377,8.854436001863377,0.3461998701095581,0.7352197766304016,0.44999998807907104,22.123882293701172,0.02177518606185913,True,1,62,0.2089940309524536,0.4916418492794037,-8.854436001863377,2.1803343296051025,3.604358673095703,2.1707053557038307,3.5851685986854136
,,,,0.8815469741821289,7.556116921561105,12.933232307434082,,,,,,,,,2.086789309978485,2.065876603126526,,,,,1.8817371129989624,1.8865891695022583,2.8714559078216553,2.7054920196533203,0.0048520565032958984,0.16596388816833496,0.029662437736988068,0.06509392708539963,0.08540797233581543,0.04737818241119385,0.7292228684375885,1.949650764465332,1.462238073348999,2.1914609417865876,0.2888038754463196,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,2.1914609417865876,2.1914609417865876,0.2888038754463196,0.38032254576683044,0.8815469741821289,12.933232307434082,0.0,False,1,63,0.8946877121925354,0.2874051630496979,-2.1914609417865876,1.8805549144744873,2.7054920196533203,1.8719262909144163,2.6477275658398867
,,,,0.7446551322937012,6.382758276803153,25.666776657104492,,,,,,,,,2.39570552110672,2.3816760778427124,,,,,2.222867727279663,2.237175226211548,2.989363670349121,2.9145026206970215,0.014307498931884766,0.07486104965209961,0.0281565859913826,0.02221875824034214,0.04458427429199219,0.025187671184539795,7.0330135988960265,1.623058557510376,1.217293918132782,8.250307517028808,0.2009647786617279,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,8.250307517028808,8.250307517028808,0.2009647786617279,0.2576620280742645,0.7446551322937012,25.666776657104492,0.0,False,1,64,0.6840848326683044,0.5703728199005127,-8.250307517028808,2.222773313522339,2.9145026206970215,2.212157292291522,2.890232668723911
,,,,0.9269778728485107,7.945524624415806,34.405181884765625,,,,,,,,,2.6458981037139893,2.631127119064331,,,,,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,6.768796443939209,5.076597332954407,17.08899591268127,0.10632801800966263,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,17.08899591268127,17.08899591268127,0.10632801800966263,0.10632801800966263,0.8999999761581421,30.0,0.10632801800966263,True,1,65,0.9645813703536987,0.7645595669746399,-17.08899591268127,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264
,,,,0.8331470489501953,7.141260419573102,18.824661254882812,,,,,,,,,2.192643165588379,2.1754831671714783,,,,,2.026341438293457,2.024627923965454,2.841454267501831,2.7021291255950928,0.0017135143280029297,0.13932514190673828,0.029345929622650146,0.042058467864990234,0.0705193281173706,0.03570219874382019,2.91712024554667,2.775221347808838,2.0814160108566284,4.998536256403298,0.26879629492759705,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,4.998536256403298,4.998536256403298,0.26879629492759705,0.26879629492759705,0.8331470489501953,18.824661254882812,0.0,False,1,66,0.82022625207901,0.418325811624527,-4.998536256403298,2.0228145122528076,2.7021291255950928,2.0150496512651443,2.6567832231521606
,,,,0.857576847076416,7.350658689226423,24.639066696166992,,,,,,,,,2.4046666622161865,2.3921115398406982,,,,,2.276020050048828,2.2594175338745117,2.885429620742798,2.840510606765747,0.016602516174316406,0.04491901397705078,0.027382323518395424,0.024009760469198227,0.030760765075683594,0.0256960429251194,7.241319735788984,5.756478309631348,4.317358732223511,11.558678468012495,0.13583850860595703,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,11.558678468012495,11.558678468012495,0.13583850860595703,0.13583850860595703,0.857576847076416,24.639066696166992,0.0,False,1,67,0.8578105568885803,0.5475348234176636,-11.558678468012495,2.259385347366333,2.840510606765747,2.248389137443155,2.823278413154185
,,,,0.929283082485199,7.965283564158848,28.062847137451172,,,,,,,,,2.5684090852737427,2.5561426877975464,,,,,2.4597954750061035,2.436727523803711,2.971613645553589,2.9873125553131104,0.023067951202392578,0.015698909759521484,0.02804291434586048,0.027229925617575645,0.01938343048095703,0.027636419981718063,10.51560646766567,7.170517921447754,5.377888441085815,15.893494908751485,0.062311336398124695,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,15.893494908751485,15.893494908751485,0.062311336398124695,0.062311336398124695,0.8999999761581421,28.062847137451172,0.04505091905593872,True,1,68,0.9681278467178345,0.6236188411712646,-15.893494908751485,2.436727523803711,2.963453769683838,2.4239498074166477,2.9527215608395636
,,,,0.8471565246582031,7.261341639927455,36.880828857421875,,,,,,,,,2.609448492527008,2.595407485961914,,,,,2.4939746856689453,2.4711596965789795,3.024315357208252,3.0646584033966064,0.02281498908996582,0.04034304618835449,0.027102280408143997,0.03456313908100128,0.031579017639160156,0.03083270974457264,11.29938570265113,5.408157825469971,4.056118369102478,15.355504071753607,0.17317607998847961,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,15.355504071753607,15.355504071753607,0.17317607998847961,0.17317607998847961,0.8471565246582031,30.0,0.15290731191635132,True,1,69,0.8417792916297913,0.8195739984512329,-15.355504071753607,2.4711596965789795,3.024315357208252,2.458680379204452,3.005588810890913
,,,,0.4599702060222626,3.9426017659051076,17.119380950927734,,,,,,,,,2.47252094745636,2.46019184589386,,,,,2.0868427753448486,2.072280168533325,3.6733312606811523,3.706885576248169,0.014562606811523438,0.0335543155670166,0.030901318415999413,0.02732032537460327,0.02405846118927002,0.029110822826623917,8.600296037476596,-2.3730204105377197,-1.7797653079032898,6.820530729573306,0.38775941729545593,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,6.820530729573306,6.820530729573306,0.38775941729545593,0.7349952459335327,0.4599702060222626,17.119380950927734,0.0,False,1,70,0.2461080104112625,0.380430668592453,-6.820530729573306,2.0722508430480957,3.6733312606811523,2.060884861741215,3.6581126004457474
,,,,0.8279964923858643,7.097112791878836,23.06894302368164,,,,,,,,,2.3291046619415283,2.315851628780365,,,,,2.182950973510742,2.1761951446533203,2.869654893875122,2.789762258529663,0.006755828857421875,0.07989263534545898,0.027987388893961906,0.02792370319366455,0.04332423210144043,0.027955546975135803,5.719067297339713,4.325235843658447,3.2439268827438354,8.962994180083548,0.18972153961658478,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,8.962994180083548,8.962994180083548,0.18972153961658478,0.18972153961658478,0.8279964923858643,23.06894302368164,0.0,False,1,71,0.8123023509979248,0.5126431584358215,-8.962994180083548,2.1755521297454834,2.789762258529663,2.1668663253076375,2.762808173894882
,,,,0.6537676453590393,5.603722674506051,11.502115249633789,,,,,,,,,2.1718127727508545,2.155854731798172,,,,,1.8208622932434082,1.844374656677246,3.290714740753174,3.2246642112731934,0.02351236343383789,0.06605052947998047,0.028288710862398148,0.03387383744120598,0.04478144645690918,0.031081274151802063,2.5253097491205736,-4.261844635009766,-3.196383476257324,-0.6710737271367506,0.25820478796958923,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,-0.6710737271367506,-0.6710737271367506,0.25820478796958923,0.5589969158172607,0.6537676453590393,11.502115249633789,0.0,False,1,72,0.5442579388618469,0.25560256838798523,0.6710737271367506,1.8208622932434082,3.2246642112731934,1.8079120246693492,3.1996831195428967
,,,,0.8731164932250977,7.483855656215122,9.068345069885254,,,,,,,,,2.0438561141490936,2.0221301317214966,,,,,1.7839568853378296,1.7999736070632935,2.9663305282592773,2.823652982711792,0.016016721725463867,0.14267754554748535,0.028342247009277344,0.07186105847358704,0.07934713363647461,0.05010165274143219,-0.1440167124107532,1.904953122138977,1.4287148416042328,1.2846981291934796,0.2057192325592041,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,1.2846981291934796,1.2846981291934796,0.2057192325592041,0.46698305010795593,0.8731164932250977,9.068345069885254,0.0,False,1,73,0.8817176818847656,0.20151878893375397,-1.2846981291934796,1.7839237451553345,2.823652982711792,1.7728340029716492,2.770018331706524
,,,,0.49034830927848816,4.202985508101327,35.70768737792969,,,,,,,,,2.673980474472046,2.652954339981079,,,,,2.4249534606933594,2.391035556793213,3.522815227508545,3.6360538005828857,0.033917903900146484,0.11323857307434082,0.035665567964315414,0.014428025111556053,0.07357823848724365,0.02504679560661316,12.44809985190384,-0.3115176856517792,-0.23363826423883438,12.214461587665006,0.24949494004249573,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,12.214461587665006,12.214461587665006,0.24949494004249573,0.6428700685501099,0.49034830927848816,30.0,0.12683749198913574,True,1,74,0.2928435504436493,0.7935041785240173,-12.214461587665006,2.391035556793213,3.522815227508545,2.3736396888270974,3.4908985779620707
,,,,0.7946155071258545,6.810990061078752,30.072189331054688,,,,,,,,,2.591546654701233,2.581763982772827,,,,,2.448284387588501,2.4404056072235107,3.0478951930999756,3.0701980590820312,0.007878780364990234,0.022302865982055664,0.02673921175301075,0.03036453388631344,0.01509082317352295,0.028551872819662094,11.027042662778626,4.491271018981934,3.36845326423645,14.395495927015077,0.1621379405260086,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,14.395495927015077,14.395495927015077,0.1621379405260086,0.1621379405260086,0.7946155071258545,30.0,0.0016041994094848633,True,1,75,0.7609469294548035,0.6682708859443665,-14.395495927015077,2.4401206970214844,3.0458245277404785,2.431466198991984,3.0326576777733862
,,,,0.7401528358459473,6.344167164393833,13.64301872253418,,,,,,,,,2.077327460050583,2.0548780858516693,,,,,1.8119186162948608,1.8440334796905518,3.0054192543029785,2.87355375289917,0.03211486339569092,0.1318655014038086,0.028247719630599022,0.046236321330070496,0.08199018239974976,0.03724202141165733,0.5096773758165583,-1.0894452333450317,-0.8170839250087738,-0.30740654919221555,0.3473265469074249,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,-0.30740654919221555,-0.30740654919221555,0.3473265469074249,0.43886205554008484,0.7401528358459473,13.64301872253418,0.0,False,1,76,0.6771582365036011,0.30317819118499756,0.30740654919221555,1.8119186162948608,2.87355375289917,1.7968279705382884,2.8290282972157
,,,,0.7770852446556091,6.660730668476649,17.146032333374023,,,,,,,,,2.1249136328697205,2.1028299629688263,,,,,1.9219292402267456,1.9409202337265015,2.8941102027893066,2.7339181900024414,0.01899099349975586,0.16019201278686523,0.030291719362139702,0.04529665783047676,0.08959150314331055,0.03779418766498566,1.4668626236732223,0.9548709988594055,0.7161532491445541,2.1830158728177764,0.3425653576850891,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,2.1830158728177764,2.1830158728177764,0.3425653576850891,0.3425653576850891,0.7770852446556091,17.146032333374023,0.0,False,1,77,0.7339773178100586,0.38102295994758606,-2.1830158728177764,1.9219119548797607,2.7339181900024414,1.9095912766642869,2.682546022348106
,,,,0.5359692573547363,4.59402220589774,10.082452774047852,,,,,,,,,2.3892759680747986,2.3765375912189484,,,,,1.9757837057113647,1.947378158569336,3.7280330657958984,3.7158215045928955,0.02840554714202881,0.01221156120300293,0.02868669666349888,0.020326487720012665,0.02030855417251587,0.024506591260433197,6.9304423568869,-5.538591384887695,-4.1539435386657715,2.7764988182211283,0.2666977643966675,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,2.7764988182211283,2.7764988182211283,0.2666977643966675,0.7138336300849915,0.5359692573547363,10.082452774047852,0.0,False,1,78,0.3630295991897583,0.2240545153617859,-2.7764988182211283,1.947378158569336,3.7149698734283447,1.933105097617954,3.706835361197591
,,,,0.5977976322174072,5.123979704720633,41.94301986694336,,,,,,,,,2.613516330718994,2.6014490127563477,,,,,2.3931806087493896,2.3843576908111572,3.3018383979797363,3.3458662033081055,0.008822917938232422,0.04402780532836914,0.03360510990023613,0.021765563637018204,0.02642536163330078,0.027685336768627167,11.419982865261339,0.34595587849617004,0.25946690887212753,11.679449774133467,0.26998481154441833,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,11.679449774133467,11.679449774133467,0.26998481154441833,0.5353449583053589,0.5977976322174072,30.0,0.26540040969848633,True,1,79,0.45815014839172363,0.9320670962333679,-11.679449774133467,2.38407564163208,3.3018383979797363,2.373468634672463,3.2853900557383895
