design_index,checkpoint,replay,reason,width_ratio,actual_width,attack_angle_deg,measured_robustness,measured_mean_return,measured_worst_terrain_return,measured_std_across_terrains,measured_noise_variance,cardboard_measured_mean,carpet_measured_mean,cardboard_measured_std,carpet_measured_std,cardboard_measured_sem_var,carpet_measured_sem_var,cardboard_rollouts,carpet_rollouts,critic_robustness,critic_lcb_robustness,cardboard_critic_q,carpet_critic_q,cardboard_critic_lcb_q,carpet_critic_lcb_q,cardboard_q1_mean,cardboard_q2_mean,carpet_q1_mean,carpet_q2_mean,cardboard_q_disagreement,carpet_q_disagreement,cardboard_state_uncertainty,carpet_state_uncertainty,mean_q_disagreement,mean_state_uncertainty,calibration_base,local_residual,local_residual_correction,calibrated_score,calibration_known_distance,measured_rank,critic_rank,critic_lcb_rank,calibrated_rank,row_type,proposal_checkpoint,proposal_tag,proposal_index,source,full_design,objective,objective_score,proposal_objective,proposal_score,gp_mean,gp_std,gp_cardboard_mean,gp_cardboard_std,gp_carpet_mean,gp_carpet_std,expected_improvement,ucb_score,acquisition_score,critic_prior_contribution,critic_prior_validity,critic_objective_score,known_distance,best_measured_distance,critic_clipped_width,critic_clipped_angle,checkpoint_clip_distance,outside_checkpoint_bounds,iteration,particle,normalized_width,normalized_angle,cost
,,,,0.9431549310684204,8.084185123443604,31.32572364807129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8585949391004761,expected_improvement,0.8585949391004761,16.82206968029136,5.17029312513931,,,,,0.8585949391004761,21.99236280543067,0.8585949391004761,0.0,0.0,,0.07263504713773727,0.07263504713773727,0.8999999761581421,30.0,0.07263504713773727,True,6,39,0.9894691705703735,0.69612717628479,-0.8585949391004761
,,,,0.917259931564331,7.862227984837123,29.46552848815918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5580933229792917,expected_improvement,0.5580933229792917,18.96845672847481,2.4559401038783673,,,,,0.5580933229792917,21.424396832353175,0.5580933229792917,0.0,0.0,,0.029088985174894333,0.029088985174894333,0.8999999761581421,29.46552848815918,0.026553750038146973,True,6,40,0.9496306777000427,0.6547895073890686,-0.5580933229792917
,,,,0.9415221214294434,8.07018961225237,30.15951156616211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.4997549990151152,expected_improvement,0.4997549990151152,19.179555155529656,2.0996189073606173,,,,,0.4997549990151152,21.279174062890274,0.4997549990151152,0.0,0.0,,0.06397847831249237,0.06397847831249237,0.8999999761581421,30.0,0.06397847831249237,True,6,41,0.9869571328163147,0.6702113747596741,-0.4997549990151152
,,,,0.9077804088592529,7.78097493307931,30.580848693847656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5636308369198344,expected_improvement,0.5636308369198344,18.89699854849198,2.5371928377711757,,,,,0.5636308369198344,21.434191386263155,0.5636308369198344,0.0,0.0,,0.017603620886802673,0.017603620886802673,0.8999999761581421,30.0,0.017603620886802673,True,6,42,0.9350467920303345,0.6795744299888611,-0.5636308369198344
,,,,0.8701813817024231,7.458697557449341,29.41135025024414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5459271569481279,expected_improvement,0.5459271569481279,18.535922597417404,2.8104967930719034,,,,,0.5459271569481279,21.346419390489306,0.5459271569481279,0.0,0.0,,0.04770336672663689,0.04770336672663689,0.8701813817024231,29.41135025024414,0.0,False,6,43,0.8772021532058716,0.6535855531692505,-0.5459271569481279
,,,,0.8890349268913269,7.62029937335423,33.90742874145508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.4221308073944263,expected_improvement,0.4221308073944263,10.68684791767836,7.676651120973232,,,,,0.4221308073944263,18.363499038651593,0.4221308073944263,0.0,0.0,,0.08845522254705429,0.08845522254705429,0.8890349268913269,30.0,0.08683174848556519,True,6,44,0.9062075614929199,0.7534984350204468,-0.4221308073944263
,,,,0.9173808693885803,7.86326459475926,32.35942077636719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6957644993806387,expected_improvement,0.6957644993806387,13.893494236883754,6.820472965851923,,,,,0.6957644993806387,20.713967202735677,0.6957644993806387,0.0,0.0,,0.05885646492242813,0.05885646492242813,0.8999999761581421,30.0,0.05885646492242813,True,6,45,0.9498167037963867,0.7190982699394226,-0.6957644993806387
,,,,0.9447131752967834,8.097541502543859,30.059452056884766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5121571325741288,expected_improvement,0.5121571325741288,19.16650316017082,2.1453996598540366,,,,,0.5121571325741288,21.311902820024855,0.5121571325741288,0.0,0.0,,0.06880223006010056,0.06880223006010056,0.8999999761581421,30.0,0.06880223006010056,True,6,46,0.991866409778595,0.6679878234863281,-0.5121571325741288
,,,,0.9429937601089478,8.082803658076696,30.225513458251953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5377850623622944,expected_improvement,0.5377850623622944,19.114262649849913,2.264004582174376,,,,,0.5377850623622944,21.37826723202429,0.5377850623622944,0.0,0.0,,0.06633386015892029,0.06633386015892029,0.8999999761581421,30.0,0.06633386015892029,True,6,47,0.9892211556434631,0.6716780662536621,-0.5377850623622944
,,,,0.945503294467926,8.104313952582222,29.405303955078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7196253832197224,expected_improvement,0.7196253832197224,18.594038875604916,3.243965523140206,,,,,0.7196253832197224,21.83800439874512,0.7196253832197224,0.0,0.0,,0.07124154269695282,0.07124154269695282,0.8999999761581421,29.405303955078125,0.07000505924224854,True,6,48,0.9930820465087891,0.6534512042999268,-0.7196253832197224
,,,,0.7355762720108032,6.304939474378314,23.98839569091797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.2792927121191249,expected_improvement,0.2792927121191249,8.900326427791555,7.837215136877143,,,,,0.2792927121191249,16.737541564668696,0.2792927121191249,0.0,0.0,,0.21030575037002563,0.28606849908828735,0.7355762720108032,23.98839569091797,0.0,False,6,49,0.6701173186302185,0.5330754518508911,-0.2792927121191249
,,,,0.9316019415855408,7.985159499304635,31.577266693115234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8393401171068049,expected_improvement,0.8393401171068049,16.158039616933905,5.643147978952796,,,,,0.8393401171068049,21.801187595886702,0.8393401171068049,0.0,0.0,,0.059935566037893295,0.059935566037893295,0.8999999761581421,30.0,0.059935566037893295,True,6,50,0.9716953039169312,0.7017170190811157,-0.8393401171068049
,,,,0.9451156854629517,8.100991589682442,30.531513214111328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6908114856358956,expected_improvement,0.6908114856358956,18.708903004359776,3.059007956190488,,,,,0.6908114856358956,21.767910960550264,0.6908114856358956,0.0,0.0,,0.07040657848119736,0.07040657848119736,0.8999999761581421,30.0,0.07040657848119736,True,6,51,0.9924856424331665,0.6784780621528625,-0.6908114856358956
,,,,0.9129574298858643,7.825349399021693,30.72113609313965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6714154039577103,expected_improvement,0.6714154039577103,18.606025465299354,3.100265184902148,,,,,0.6714154039577103,21.706290650201503,0.6714154039577103,0.0,0.0,,0.02557721920311451,0.02557721920311451,0.8999999761581421,30.0,0.02557721920311451,True,6,52,0.9430114030838013,0.6826919317245483,-0.6714154039577103
,,,,0.9294896721839905,7.967054333005632,27.14444351196289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5931436223130562,expected_improvement,0.5931436223130562,12.631194980128173,7.265243628944472,,,,,0.5931436223130562,19.896438609072646,0.5931436223130562,0.0,0.0,,0.07800699770450592,0.07800699770450592,0.8999999761581421,27.14444351196289,0.045368731021881104,True,6,53,0.9684456586837769,0.6032098531723022,-0.5931436223130562
,,,,0.8766593933105469,7.514223371233259,32.924072265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5629424330380874,expected_improvement,0.5629424330380874,12.3991159906028,7.2874247676022135,,,,,0.5629424330380874,19.686540758205012,0.5629424330380874,0.0,0.0,,0.07424116134643555,0.07424116134643555,0.8766593933105469,30.0,0.06497937440872192,True,6,54,0.887168288230896,0.7316460609436035,-0.5629424330380874
,,,,0.9413357973098755,8.068592548370361,34.07405090332031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.4067566967019183,expected_improvement,0.4067566967019183,10.477904265180952,7.718152061332779,,,,,0.4067566967019183,18.19605632651373,0.4067566967019183,0.0,0.0,,0.1106373742222786,0.1106373742222786,0.8999999761581421,30.0,0.1106373742222786,True,6,55,0.9866704344749451,0.7572011351585388,-0.4067566967019183
,,,,0.9370253682136536,8.031646013259888,32.184234619140625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7350830167942815,expected_improvement,0.7350830167942815,14.33614752295665,6.652935740555253,,,,,0.7350830167942815,20.989083263511905,0.7350830167942815,0.0,0.0,,0.07483763247728348,0.07483763247728348,0.8999999761581421,30.0,0.07483763247728348,True,6,56,0.9800390005111694,0.7152052521705627,-0.7350830167942815
,,,,0.9084550142288208,7.786757264818464,29.087915420532227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7533240606425308,expected_improvement,0.7533240606425308,18.147419137685905,3.7399864738186044,,,,,0.7533240606425308,21.88740561150451,0.7533240606425308,0.0,0.0,,0.024083495140075684,0.024083495140075684,0.8999999761581421,29.087915420532227,0.013007700443267822,True,6,57,0.9360846281051636,0.64639812707901,-0.7533240606425308
,,,,0.8822758793830872,7.5623646804264615,31.323139190673828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7983689553379447,expected_improvement,0.7983689553379447,16.849981205321676,4.964718002203959,,,,,0.7983689553379447,21.814699207525635,0.7983689553379447,0.0,0.0,,0.04010085389018059,0.04010085389018059,0.8822758793830872,30.0,0.029403090476989746,True,6,58,0.8958090543746948,0.6960697770118713,-0.7983689553379447
,,,,0.9498037695884705,8.141175167901174,29.99221420288086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5616787537403124,expected_improvement,0.5616787537403124,19.083699822733557,2.3573578147151903,,,,,0.5616787537403124,21.441057637448747,0.5616787537403124,0.0,0.0,,0.07662136852741241,0.07662136852741241,0.8999999761581421,29.99221420288086,0.0766211748123169,True,6,59,0.9996981620788574,0.6664936542510986,-0.5616787537403124
,,,,0.9209306240081787,7.893691062927246,29.999832153320312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.20157486796230706,expected_improvement,0.20157486796230706,19.4438158404431,1.0368842815139152,,,,,0.20157486796230706,20.480700121957018,0.20157486796230706,0.0,0.0,,0.03220099210739136,0.03220099210739136,0.8999999761581421,29.999832153320312,0.03220099210739136,True,6,60,0.9552779197692871,0.6666629314422607,-0.20157486796230706
,,,,0.8288916349411011,7.104785442352295,32.06100845336914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6383961718851934,expected_improvement,0.6383961718851934,14.039975530288487,6.503294533170088,,,,,0.6383961718851934,20.543270063458575,0.6383961718851934,0.0,0.0,,0.11859789490699768,0.11859789490699768,0.8288916349411011,30.0,0.04580014944076538,True,6,61,0.8136794567108154,0.7124668955802917,-0.6383961718851934
,,,,0.9286546111106873,7.959896666663034,32.46809005737305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6740250862351078,expected_improvement,0.6740250862351078,13.587500935213708,6.94944540030328,,,,,0.6740250862351078,20.536946335516987,0.6740250862351078,0.0,0.0,,0.07036709785461426,0.07036709785461426,0.8999999761581421,30.0,0.07036709785461426,True,6,62,0.9671609401702881,0.7215130925178528,-0.6740250862351078
,,,,0.9451253414154053,8.101074354989187,28.49618911743164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8493032052540206,expected_improvement,0.8493032052540206,16.281982760768887,5.576564882643287,,,,,0.8493032052540206,21.858547643412173,0.8493032052540206,0.0,0.0,,0.07704807072877884,0.07704807072877884,0.8999999761581421,28.49618911743164,0.0694236159324646,True,6,63,0.9925005435943604,0.6332486271858215,-0.8493032052540206
,,,,0.9015985727310181,7.727987766265869,29.6115665435791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.3710705519089801,expected_improvement,0.3710705519089801,19.197622089194482,1.7317883253667885,,,,,0.3710705519089801,20.92941041456127,0.3710705519089801,0.0,0.0,,0.00897540058940649,0.00897540058940649,0.8999999761581421,29.6115665435791,0.0024593472480773926,True,6,64,0.9255362749099731,0.6580348014831543,-0.3710705519089801
,,,,0.9376795291900635,8.037253107343401,33.97797775268555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.41751248583396516,expected_improvement,0.41751248583396516,10.605851223600238,7.700177368253333,,,,,0.41751248583396516,18.306028591853572,0.41751248583396516,0.0,0.0,,0.10571099072694778,0.10571099072694778,0.8999999761581421,30.0,0.10571099072694778,True,6,65,0.9810454845428467,0.7550661563873291,-0.41751248583396516
,,,,0.9491066336631775,8.13519971711295,29.32568359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7634010942051637,expected_improvement,0.7634010942051637,18.388832636661263,3.5521097135518804,,,,,0.7634010942051637,21.94094235021314,0.7634010942051637,0.0,0.0,,0.07702046632766724,0.07702046632766724,0.8999999761581421,29.32568359375,0.07554870843887329,True,6,66,0.998625636100769,0.6516818404197693,-0.7634010942051637
,,,,0.9340657591819763,8.00627793584551,30.839759826660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7774920747401721,expected_improvement,0.7774920747401721,18.215911216046617,3.747068609635138,,,,,0.7774920747401721,21.962979825681757,0.7774920747401721,0.0,0.0,,0.05563214048743248,0.05563214048743248,0.8999999761581421,30.0,0.05563214048743248,True,6,67,0.9754858016967773,0.6853280067443848,-0.7774920747401721
,,,,0.9360671639442444,8.023432833807808,33.319488525390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5084820333892057,expected_improvement,0.5084820333892057,11.656482705488973,7.513399115926047,,,,,0.5084820333892057,19.169881821415018,0.5084820333892057,0.0,0.0,,0.0923059806227684,0.0923059806227684,0.8999999761581421,30.0,0.0923059806227684,True,6,68,0.9785649180412292,0.7404330372810364,-0.5084820333892057
,,,,0.8868555426597595,7.601618937083653,30.47127342224121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.44655250751484205,expected_improvement,0.44655250751484205,18.971064089009705,2.1459229587999844,,,,,0.44655250751484205,21.11698704780969,0.44655250751484205,0.0,0.0,,0.02277316339313984,0.02277316339313984,0.8868555426597595,30.0,0.010472714900970459,True,6,69,0.9028546810150146,0.677139401435852,-0.44655250751484205
,,,,0.8943763971328735,7.666083403996058,29.927181243896484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.03206513241239599,expected_improvement,0.03206513241239599,19.41824790378427,0.4929341251499153,,,,,0.03206513241239599,19.911182028934185,0.03206513241239599,0.0,0.0,,0.008801707066595554,0.008801707066595554,0.8943763971328735,29.927181243896484,0.0,False,6,70,0.914425253868103,0.6650484800338745,-0.03206513241239599
,,,,0.9381928443908691,8.041652951921735,29.021970748901367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8231198652813788,expected_improvement,0.8231198652813788,17.831712780623768,4.215021590745648,,,,,0.8231198652813788,22.046734371369418,0.8231198652813788,0.0,0.0,,0.06264901906251907,0.06264901906251907,0.8999999761581421,29.021970748901367,0.05875825881958008,True,6,71,0.981835126876831,0.6449326872825623,-0.8231198652813788
,,,,0.9295222759246826,7.967333793640137,30.56564712524414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6328215355425622,expected_improvement,0.6328215355425622,18.836587467978106,2.782243762160574,,,,,0.6328215355425622,21.61883123013868,0.6328215355425622,0.0,0.0,,0.047126222401857376,0.047126222401857376,0.8999999761581421,30.0,0.047126222401857376,True,6,72,0.9684958457946777,0.6792365908622742,-0.6328215355425622
,,,,0.9153455495834351,7.845818996429443,29.969327926635742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.12558356586940453,expected_improvement,0.12558356586940453,19.468168175439512,0.7923969527722919,,,,,0.12558356586940453,20.260565128211805,0.12558356586940453,0.0,0.0,,0.02361840382218361,0.02361840382218361,0.8999999761581421,29.969327926635742,0.02360856533050537,True,6,73,0.9466854333877563,0.6659850478172302,-0.12558356586940453
,,,,0.9078491926193237,7.781564508165632,29.72327423095703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.2669424683148549,expected_improvement,0.2669424683148549,19.341662487623623,1.3119219129983533,,,,,0.2669424683148549,20.653584400621977,0.2669424683148549,0.0,0.0,,0.01355129573494196,0.01355129573494196,0.8999999761581421,29.72327423095703,0.012075662612915039,True,6,74,0.9351525902748108,0.6605172157287598,-0.2669424683148549
,,,,0.8640355467796326,7.406018972396851,30.649789810180664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.5814961265461271,expected_improvement,0.5814961265461271,18.307337037861544,3.1100569334340418,,,,,0.5814961265461271,21.417393971295585,0.5814961265461271,0.0,0.0,,0.057183098047971725,0.057183098047971725,0.8640355467796326,30.0,0.014439761638641357,True,6,75,0.8677470088005066,0.681106448173523,-0.5814961265461271
,,,,0.9150095582008362,7.842939070292881,34.35663604736328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.37916934284118153,expected_improvement,0.37916934284118153,10.155686863374742,7.753988819855678,,,,,0.37916934284118153,17.909675683230418,0.37916934284118153,0.0,0.0,,0.09952985495328903,0.09952985495328903,0.8999999761581421,30.0,0.09952985495328903,True,6,76,0.9461685419082642,0.7634807825088501,-0.37916934284118153
,,,,0.9380112290382385,8.040096248899188,26.21086311340332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.44017962876130556,expected_improvement,0.44017962876130556,10.870612123500932,7.660541524521043,,,,,0.44017962876130556,18.531153648021974,0.44017962876130556,0.0,0.0,,0.10251794755458832,0.10251794755458832,0.8999999761581421,26.21086311340332,0.05847883224487305,True,6,77,0.9815557599067688,0.5824636220932007,-0.44017962876130556
,,,,0.9277191162109375,7.951878138950892,29.943496704101562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.304048035062892,expected_improvement,0.304048035062892,19.386347575816252,1.3746962231005666,,,,,0.304048035062892,20.76104379891682,0.304048035062892,0.0,0.0,,0.04266327992081642,0.04266327992081642,0.8999999761581421,29.943496704101562,0.04264479875564575,True,6,78,0.9657217264175415,0.6654110550880432,-0.304048035062892
,,,,0.9450786113739014,8.100673811776296,32.509674072265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6635839109479762,expected_improvement,0.6635839109479762,13.427162459019062,7.018633424571291,,,,,0.6635839109479762,20.445795883590353,0.6635839109479762,0.0,0.0,,0.08899445831775665,0.08899445831775665,0.8999999761581421,30.0,0.08899445831775665,True,6,79,0.9924286603927612,0.7224372029304504,-0.6635839109479762
,,,,0.9465919733047485,8.113645485469274,27.83368492126465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7373657056492189,expected_improvement,0.7373657056492189,14.338435340645777,6.659495318139708,,,,,0.7373657056492189,20.997930658785485,0.7373657056492189,0.0,0.0,,0.08634528517723083,0.08634528517723083,0.8999999761581421,27.83368492126465,0.07167994976043701,True,6,80,0.9947569370269775,0.6185263395309448,-0.7373657056492189
,,,,0.9291374087333679,7.964034932000296,30.69913673400879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7053840873857384,expected_improvement,0.7053840873857384,18.576842905552528,3.220595646264907,,,,,0.7053840873857384,21.797438551817436,0.7053840873857384,0.0,0.0,,0.04744281992316246,0.04744281992316246,0.8999999761581421,30.0,0.04744281992316246,True,6,81,0.967903733253479,0.6822030544281006,-0.7053840873857384
,,,,0.8884075284004211,7.61492167200361,30.73480796813965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.6399649493624746,expected_improvement,0.6399649493624746,18.479734451891762,3.1262623243396104,,,,,0.6399649493624746,21.605996776231372,0.6399649493624746,0.0,0.0,,0.024180755019187927,0.024180755019187927,0.8884075284004211,30.0,0.016329050064086914,True,6,82,0.905242383480072,0.6829957365989685,-0.6399649493624746
,,,,0.8811039924621582,7.552319935389927,30.134872436523438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.16632408506384716,expected_improvement,0.16632408506384716,19.253359934401665,1.090025040469331,,,,,0.16632408506384716,20.343384974870997,0.16632408506384716,0.0,0.0,,0.029224887490272522,0.029224887490272522,0.8811039924621582,30.0,0.002997159957885742,True,6,83,0.8940061926841736,0.6696638464927673,-0.16632408506384716
,,,,0.8771749138832092,7.518642118998936,31.79022979736328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.7671188883538069,expected_improvement,0.7671188883538069,15.401818480280982,5.987544088098729,,,,,0.7671188883538069,21.38936256837971,0.7671188883538069,0.0,0.0,,0.05306387320160866,0.05306387320160866,0.8771749138832092,30.0,0.03978288173675537,True,6,84,0.8879613876342773,0.706449568271637,-0.7671188883538069
,,,,0.9084989428520203,7.7871337958744595,31.49728775024414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8313869309139039,expected_improvement,0.8313869309139039,16.453665987502973,5.384391193516361,,,,,0.8313869309139039,21.838057181019334,0.8313869309139039,0.0,0.0,,0.03574994578957558,0.03574994578957558,0.8999999761581421,30.0,0.03574994578957558,True,6,85,0.9361522197723389,0.6999397277832031,-0.8313869309139039
,,,,0.9310179948806763,7.980154241834367,31.373281478881836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.8517340224374128,expected_improvement,0.8517340224374128,16.776012893022965,5.1871448537252425,,,,,0.8517340224374128,21.96315774674821,0.8517340224374128,0.0,0.0,,0.056643690913915634,0.056643690913915634,0.8999999761581421,30.0,0.056643690913915634,True,6,86,0.9707969427108765,0.6971840262413025,-0.8517340224374128
