design_index,checkpoint,replay,reason,width_ratio,actual_width,attack_angle_deg,measured_robustness,measured_mean_return,measured_worst_terrain_return,measured_std_across_terrains,measured_noise_variance,cardboard_measured_mean,carpet_measured_mean,cardboard_measured_std,carpet_measured_std,cardboard_measured_sem_var,carpet_measured_sem_var,cardboard_rollouts,carpet_rollouts,critic_robustness,critic_lcb_robustness,cardboard_critic_q,carpet_critic_q,cardboard_critic_lcb_q,carpet_critic_lcb_q,cardboard_q1_mean,cardboard_q2_mean,carpet_q1_mean,carpet_q2_mean,cardboard_q_disagreement,carpet_q_disagreement,cardboard_state_uncertainty,carpet_state_uncertainty,mean_q_disagreement,mean_state_uncertainty,calibration_base,local_residual,local_residual_correction,calibrated_score,calibration_known_distance,measured_rank,critic_rank,critic_lcb_rank,calibrated_rank,individual_critic_sources,individual_ensemble_mean,individual_ensemble_std,individual_ensemble_robustness,individual_ensemble_disagreement,individual_own_robustness,individual_own_cardboard_q,individual_own_carpet_q,individual_mean_q_disagreement,individual_cardboard_mean,individual_cardboard_std,individual_carpet_mean,individual_carpet_std,individual_own_rank,individual_ensemble_rank,individual_calibrated_score,individual_calibrated_rank,row_type,proposal_checkpoint,proposal_tag,proposal_index,source,full_design,objective,objective_score,proposal_objective,proposal_score,gp_mean,gp_std,gp_cardboard_mean,gp_cardboard_std,gp_carpet_mean,gp_carpet_std,design_value_robustness,design_value_uncertainty,design_value_cardboard_mean,design_value_cardboard_std,design_value_carpet_mean,design_value_carpet_std,design_value_expected_improvement,design_value_ucb_score,design_value_interpolation,design_value_measured_space_distance,expected_improvement,ucb_score,acquisition_score,critic_prior_contribution,critic_prior_validity,individual_critic_prior_contribution,individual_critic_prior_validity,critic_objective_score,known_distance,best_measured_distance,critic_clipped_width,critic_clipped_angle,checkpoint_clip_distance,outside_checkpoint_bounds,iteration,particle,normalized_width,normalized_angle,cost
,,,,0.9000459313392639,7.714679411479405,29.9968204498291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.2682358796033961,design_value_ei,0.2682358796033961,19.46146949382706,0.25700278981085595,,,,,14.528470039367676,4.607293692112774,12.224823454915173,1.9539925233402755e-14,21.43941083914072,8.171241461241152e-14,0.2682358796033961,19.13576373148045,False,7.066359886752896e-05,0.2682358796033961,19.13576373148045,0.2682358796033961,0.0,0.0,0.0,0.0,,9.997232700698078e-05,9.997232700698078e-05,0.8999999761581421,29.9968204498291,7.069110870361328e-05,True,0,5,0.9231476187705994,0.666595995426178,-0.2682358796033961
,,,,0.8999540209770203,7.7138916083744595,30.00318145751953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.2682358796033961,design_value_ei,0.2682358796033961,19.46105861038993,0.2569828267708917,,,,,14.528470039367676,4.607293692112774,12.224823454915173,1.9539925233402755e-14,21.43941083914072,8.171241461241152e-14,0.2682358796033961,19.13576373148045,False,7.069905598958334e-05,0.2682358796033961,19.13576373148045,0.2682358796033961,0.0,0.0,0.0,0.0,,0.00010001448390539736,0.00010001448390539736,0.8999540209770203,30.0,7.069110870361328e-05,True,0,6,0.9230061769485474,0.6667373776435852,-0.2682358796033961
,,,,0.8999540209770203,7.7138916083744595,29.9968204498291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.2682358796033961,design_value_ei,0.2682358796033961,19.461058050595376,0.25698282677031903,,,,,14.528470039367676,4.607293692112774,12.224823454915173,1.9539925233402755e-14,21.43941083914072,8.171241461241152e-14,0.2682358796033961,19.13576373148045,True,0.0,0.2682358796033961,19.13576373148045,0.2682358796033961,0.0,0.0,0.0,0.0,,0.00010001448390539736,0.00010001448390539736,0.8999540209770203,29.9968204498291,0.0,False,0,7,0.9230061769485474,0.666595995426178,-0.2682358796033961
,,,,0.7533447742462158,6.457240922110421,14.691279411315918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.2849181520974058,design_value_ei,0.2849181520974058,8.49787266032205,7.845154917445785,,,,,9.432621955871582,7.587894709580364,8.407498913138289,5.2186759841040695,12.507990299118653,8.91687716731823,0.2849181520974058,17.020516665451947,True,0.0,0.2849181520974058,17.020516665451947,0.2849181520974058,0.0,0.0,0.0,0.0,,0.3776160180568695,0.40821290016174316,0.7533447742462158,14.691279411315918,0.0,False,0,8,0.697453498840332,0.3264728784561157,-0.2849181520974058
,,,,0.7770532965660095,6.660456827708653,9.906073570251465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.3619538530659392,design_value_ei,0.3619538530659392,7.757410819470286,7.803225472464082,,,,,9.342702388763428,8.116870811572316,8.144806236157493,5.476990237069508,12.936391675954773,9.502111132433459,0.3619538530659392,17.459573200335743,True,0.0,0.3619538530659392,17.459573200335743,0.3619538530659392,0.0,0.0,0.0,0.0,,0.2902355492115021,0.4849410653114319,0.7770532965660095,9.906073570251465,0.0,False,0,9,0.7339281439781189,0.22013495862483978,-0.3619538530659392
,,,,0.353036493062973,3.0260270833969116,7.1953020095825195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,6.159966880501947e-05,design_value_ei,6.159966880501947e-05,7.242012427849669,7.793787675569396,,,,,2.683385133743286,4.4903738144698595,2.6833850986349477,4.4903738144698595,2.6833850986349477,4.4903738144698595,6.159966880501947e-05,7.173758948213146,False,0.42609770298004157,6.159966880501947e-05,7.173758948213146,6.159966880501947e-05,0.0,0.0,0.0,0.0,,0.4551108181476593,0.9822980165481567,0.44999998807907104,7.1953020095825195,0.14917461574077606,True,0,10,0.0815945714712143,0.15989559888839722,-6.159966880501947e-05
,,,,0.5210651159286499,4.46627242224557,20.933691024780273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.008209864555096175,design_value_ei,0.008209864555096175,8.745205743241192,7.7895458743235295,,,,,7.713888645172119,4.805582320953422,7.713888622406103,4.805582320953422,7.713888622406103,4.805582320953422,0.008209864555096175,12.519470966125542,False,0.16759212934053863,0.008209864555096175,12.519470966125542,0.008209864555096175,0.0,0.0,0.0,0.0,,0.2620662450790405,0.6168091297149658,0.5210651159286499,20.933691024780273,0.0,False,0,11,0.3401001989841461,0.46519315242767334,-0.008209864555096175
,,,,0.47317367792129517,4.05577438218253,36.709938049316406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.0,design_value_ei,0.0,8.70209376235351,7.655639520739591,,,,,10.785143852233887,5.1514348342607263e-14,10.785143405340074,5.1514348342607263e-14,10.785143405340074,5.1514348342607263e-14,0.0,10.785143852233938,False,0.2836292229110001,0.0,10.785143852233938,0.0,0.0,0.0,0.0,0.0,,0.2836292088031769,0.6733726263046265,0.47317367792129517,30.0,0.14910972118377686,True,0,12,0.26642102003097534,0.8157764077186584,-0.0
,,,,0.42564135789871216,3.6483544962746755,5.826108455657959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,8.419709533326206e-06,design_value_ei,8.419709533326206e-06,5.967022861114248,7.633986690366788,,,,,2.2068111896514893,4.154675967519888,2.2068110805934635,4.154675967519888,2.2068110805934635,4.154675967519888,8.419709533326206e-06,6.361487157171378,False,0.31439791092505825,8.419709533326206e-06,6.361487157171378,8.419709533326206e-06,0.0,0.0,0.0,0.0,,0.3400121331214905,0.9061808586120605,0.44999998807907104,5.826108455657959,0.03747481107711792,True,0,13,0.19329439103603363,0.12946908175945282,-8.419709533326206e-06
,,,,0.3595820963382721,3.0821322543280463,26.93556022644043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.0001727758113667351,design_value_ei,0.0001727758113667351,8.424065449670113,7.533148801580895,,,,,9.93790054321289,2.8731397793255296,9.937900706599669,2.8731397793255296,9.937900706599669,2.8731397793255296,0.0001727758113667351,12.811040322538421,False,0.41602754409496606,0.0001727758113667351,12.811040322538421,0.0001727758113667351,0.0,0.0,0.0,0.0,,0.4215641915798187,0.8341963887214661,0.44999998807907104,26.93556022644043,0.1391044557094574,True,0,14,0.09166475385427475,0.5985680222511292,-0.0001727758113667351
,,,,0.8555822372436523,7.33356203351702,27.07295799255371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.23520199810460718,design_value_ei,0.23520199810460718,16.098289374473993,5.401293172902687,,,,,13.74556851387024,4.888896728682203,11.891133176576755,1.0030403576841633,19.308876020878316,4.391477887477337,0.23520199810460718,18.634465242552444,True,0.0,0.23520199810460718,18.634465242552444,0.23520199810460718,0.0,0.0,0.0,0.0,,0.09434287250041962,0.09434287250041962,0.8555822372436523,27.07295799255371,0.0,False,0,15,0.8547419309616089,0.6016212701797485,-0.23520199810460718
,,,,0.9057924151420593,7.763934986931937,32.61516189575195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.2682358796033961,design_value_ei,0.2682358796033961,17.0272307423455,4.912696649282931,,,,,14.528470039367676,4.607293692112774,12.224823454915173,1.9539925233402755e-14,21.43941083914072,8.171241461241152e-14,0.2682358796033961,19.13576373148045,False,0.0587939841244142,0.2682358796033961,19.13576373148045,0.2682358796033961,0.0,0.0,0.0,0.0,,0.058793988078832626,0.058793988078832626,0.8999999761581421,30.0,0.058793988078832626,True,0,16,0.9319883584976196,0.724781334400177,-0.2682358796033961
,,,,0.8593583106994629,7.365928377423967,41.8202018737793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.22614954557952216,design_value_ei,0.22614954557952216,9.059355933002188,7.835943651351715,,,,,13.854671478271484,4.77528981435414,11.965681045991655,0.5531070131749568,19.521642701056603,4.093235882247631,0.22614954557952216,18.629961292625623,False,0.26267115275065106,0.22614954557952216,18.629961292625623,0.22614954557952216,0.0,0.0,0.0,0.0,,0.2700103223323822,0.2700103223323822,0.8593583106994629,30.0,0.2626711130142212,True,0,17,0.8605512976646423,0.9293377995491028,-0.22614954557952216
,,,,0.6550209522247314,5.614465304783412,42.195281982421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,2.6470387871187922e-05,design_value_ei,2.6470387871187922e-05,8.780059620485442,7.838764075364469,,,,,11.140759468078613,2.271636471056605,10.921913010049709,0.4221356968041144,11.797298811551137,3.1239903674655536,2.6470387871187922e-05,13.412395939135218,False,0.2710062662760417,2.6470387871187922e-05,13.412395939135218,2.6470387871187922e-05,0.0,0.0,0.0,0.0,,0.2737264037132263,0.46421018242836,0.6550209522247314,30.0,0.2710062265396118,True,0,18,0.5461860299110413,0.9376729726791382,-2.6470387871187922e-05
,,,,0.6217421293258667,5.329218251364572,12.319793701171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.0016668884811971117,design_value_ei,0.0016668884811971117,8.116264042687558,7.839657456597265,,,,,4.271965026855469,5.153304092126831,4.271965158773224,5.153304092126831,4.271965158773224,5.153304092126831,0.0016668884811971117,9.4252691189823,False,0.012704416421743548,0.0016668884811971117,9.4252691189823,0.0016668884811971117,0.0,0.0,0.0,0.0,,0.27406781911849976,0.5810555219650269,0.6217421293258667,12.319793701171875,0.0,False,0,19,0.49498793482780457,0.273773193359375,-0.0016668884811971117
,,,,0.5936561822891235,5.088481562478202,29.9267520904541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,1.7290688560440252e-34,design_value_ei,1.7290688560440252e-34,9.658836810859293,1.756425289427539,,,,,10.73219108581543,0.7469893163644115,10.7321907366688,0.7469893163644115,10.7321907366688,0.7469893163644115,1.7290688560440252e-34,11.479180402179841,False,0.05591356570904073,1.7290688560440252e-34,11.479180402179841,1.7290688560440252e-34,0.0,0.0,0.0,0.0,,0.05593722686171532,0.47130098938941956,0.5936561822891235,29.9267520904541,0.0,False,0,20,0.45177870988845825,0.6650389432907104,-1.7290688560440252e-34
,,,,0.515079140663147,4.414964062826974,40.65542984008789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.0,design_value_ei,0.0,8.684491626488361,7.828115361727616,,,,,10.785143852233887,5.1514348342607263e-14,10.785143405340074,5.1514348342607263e-14,10.785143405340074,5.1514348342607263e-14,0.0,10.785143852233938,False,0.29551133146668157,0.0,10.785143852233938,0.0,0.0,0.0,0.0,0.0,,0.29551130533218384,0.637771487236023,0.515079140663147,30.0,0.2367873191833496,True,0,21,0.3308909237384796,0.9034540057182312,-0.0
,,,,0.4670982360839844,4.003699166434152,15.292275428771973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,calibrated,0.00483470761843742,design_value_ei,0.00483470761843742,8.442709377704908,7.8460778180455115,,,,,5.436923980712891,5.295002097164798,5.436923869541282,5.295002097164798,5.436923869541282,5.295002097164798,0.00483470761843742,10.731926077877688,False,0.2506180983323318,0.00483470761843742,10.731926077877688,0.00483470761843742,0.0,0.0,0.0,0.0,,0.4118649363517761,0.7418780326843262,0.4670982360839844,15.292275428771973,0.0,False,0,22,0.25707417726516724,0.33982834219932556,-0.00483470761843742
