design_index,checkpoint,replay,reason,width_ratio,actual_width,attack_angle_deg,A_width_ratio,A_actual_width,A_attack_angle_deg,B_width_ratio,B_actual_width,B_attack_angle_deg,measured_robustness,measured_mean_return,measured_worst_terrain_return,measured_std_across_terrains,measured_noise_variance,cardboard_measured_mean,carpet_measured_mean,cardboard_measured_std,carpet_measured_std,cardboard_measured_sem_var,carpet_measured_sem_var,cardboard_rollouts,carpet_rollouts,critic_robustness,critic_lcb_robustness,cardboard_critic_q,carpet_critic_q,cardboard_critic_lcb_q,carpet_critic_lcb_q,cardboard_q1_mean,cardboard_q2_mean,carpet_q1_mean,carpet_q2_mean,cardboard_q_disagreement,carpet_q_disagreement,cardboard_state_uncertainty,carpet_state_uncertainty,mean_q_disagreement,mean_state_uncertainty,calibration_base,local_residual,local_residual_correction,calibrated_score,calibration_known_distance,measured_rank,critic_rank,critic_lcb_rank,calibrated_rank,individual_critic_sources,individual_ensemble_mean,individual_ensemble_std,individual_ensemble_robustness,individual_ensemble_disagreement,individual_own_robustness,individual_own_cardboard_q,individual_own_carpet_q,individual_mean_q_disagreement,individual_cardboard_mean,individual_cardboard_std,individual_carpet_mean,individual_carpet_std,individual_own_rank,individual_ensemble_rank,individual_calibrated_score,individual_calibrated_rank,row_type,proposal_checkpoint,proposal_tag,proposal_index,source,design_mode,optimizer_width_ratio,optimizer_attack_angle_deg,full_design,objective,objective_score,proposal_objective,proposal_score,gp_mean,gp_std,gp_cardboard_mean,gp_cardboard_std,gp_carpet_mean,gp_carpet_std,design_value_robustness,design_value_uncertainty,design_value_cardboard_mean,design_value_cardboard_std,design_value_carpet_mean,design_value_carpet_std,design_value_expected_improvement,design_value_ucb_score,design_value_interpolation,design_value_measured_space_distance,expected_improvement,ucb_score,exploratory_ucb_score,novelty_distance,novelty_bonus,acquisition_score,critic_prior_contribution,critic_prior_validity,individual_critic_prior_contribution,individual_critic_prior_validity,critic_objective_score,known_distance,best_measured_distance,critic_clipped_width,critic_clipped_angle,checkpoint_clip_distance,outside_checkpoint_bounds,iteration,particle,normalized_width,normalized_angle,cost
0,2026_05_18_DesignCycle0_ep76,replay_2026_05_18_DesignCycle0_scale_ab_carpet_cardboard.pt,longest completed design-0 carpet/cardboard run,0.63,5.3999999999999995,0.0,0.63,5.3999999999999995,0.0,0.63,5.3999999999999995,0.0,-2.402974843978882,0.1946098804473877,-5.000559329986572,5.195169448852539,1.45205557346344,-5.000559329986572,5.389779090881348,6.153844356536865,8.60737419128418,1.0519389046563044,1.85217227935791,36,40,2.4668259620666504,2.4500930309295654,1.9312916994094849,4.073429107666016,1.913654813542962,4.059407481923699,1.978707194328308,1.9312916994094849,4.07619571685791,4.096277236938477,0.04741549491882324,0.020081520080566406,0.023132048547267914,0.03600498288869858,0.033748507499694824,0.029568515717983246,8.398709837190019,-10.801548957824707,-8.10116171836853,0.29754811882148857,0.0,4,3,3,4,4,2.83720064163208,0.662041187286377,2.5061800479888916,0.662041187286377,1.9110335111618042,1.438520908355713,3.328571319580078,0.020553186535835266,2.2242088317871094,0.5622698664665222,4.676176071166992,0.9614014029502869,4,1,-3.490897005072057,4,sanity_initial_design,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2026_05_20_DesignCycle1_ep60,replay_2026_05_20_DesignCycle1_scale_ab_carpet_cardboard_design1_30ep.pt,completed design-1 run,0.63,5.3999999999999995,30.0,0.63,5.3999999999999995,30.0,0.63,5.3999999999999995,30.0,10.452309370040894,10.78514289855957,10.119476318359375,0.6656670570373535,0.5612368583679199,10.119476318359375,11.450810432434082,5.326351642608643,2.3030834197998047,0.9456673304239909,0.17680643399556478,30,30,2.6015726923942566,2.5922966599464417,2.3864853382110596,3.2468342781066895,2.3783201524056494,3.2342255753464997,2.3904547691345215,2.387934923171997,3.2468342781066895,3.2712647914886475,0.002519845962524414,0.024430513381958008,0.030140897259116173,0.02600429765880108,0.013475179672241211,0.028072597458958626,11.237289347937342,-0.784946620464325,-0.5887099653482437,10.648579382589098,0.0,2,2,2,2,4,2.416877508163452,1.15858793258667,1.8375835418701172,1.15858793258667,2.8236477971076965,2.665001153945923,3.299588203430176,0.07087025046348572,2.261723756790161,1.1329123973846436,2.8823390007019043,1.2446235418319702,3,2,10.607237086173278,3,sanity_initial_design,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2026_05_21_DesignCycle2_ep60,replay_2026_05_21_DesignCycle2_scale_ab_carpet_cardboard_design2_30ep.pt,completed design-2 run,0.9,7.714285714285714,30.0,0.9,7.714285714285714,30.0,0.9,7.714285714285714,30.0,19.473730087280273,20.952911376953125,17.994548797607422,2.958362579345703,1.3213863372802734,23.911273956298828,17.994548797607422,8.405156135559082,2.938796281814575,2.354888407389323,0.28788414001464846,30,30,2.6458981037139893,2.631127119064331,2.5180280208587646,3.029508352279663,2.5048771472647786,3.0098771331831813,2.5428006649017334,2.5180280208587646,3.0311625003814697,3.07204532623291,0.02477264404296875,0.04088282585144043,0.027830850332975388,0.03764205053448677,0.03282773494720459,0.03273645043373108,12.012398579726863,7.461243629455566,5.595932722091675,17.608331301818538,0.0,1,1,1,1,4,2.3316662311553955,1.4705840349197388,1.5963742136955261,1.4705840349197388,3.5344507098197937,3.6123015880584717,3.508500576019287,0.05645962804555893,2.313546657562256,1.5008107423782349,2.4379258155822754,1.4348161220550537,1,4,15.693416002071586,1,sanity_initial_design,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026_05_21_DesignCycle3_ep60,replay_2026_05_21_DesignCycle3_scale_ab_carpet_cardboard_design3_30ep.pt,completed design-3 run,0.9,7.714285714285714,0.0,0.9,7.714285714285714,0.0,0.9,7.714285714285714,0.0,6.624849319458008,12.711324691772461,0.5383732914924622,12.172950744628906,0.5313974618911743,0.5383732914924622,24.884275436401367,4.051111221313477,3.9334897994995117,0.5470500946044922,0.5157447497049967,30,30,2.1657660603523254,2.154561936855316,1.7684786319732666,3.35762882232666,1.7588185667991638,3.3417924139648676,1.7824678421020508,1.7685741186141968,3.3604843616485596,3.367591381072998,0.013893723487854004,0.0071070194244384766,0.02474653720855713,0.05623861402273178,0.01050037145614624,0.040492575615644455,2.49950378859932,4.1252546310424805,3.0939409732818604,5.59344476188118,0.0,3,4,4,3,4,2.181988000869751,0.758135974407196,1.802920013666153,0.758135974407196,3.223286211490631,2.6904447078704834,4.821811199188232,0.1961403787136078,1.732175350189209,0.7263650298118591,3.531426429748535,0.9257756471633911,2,3,11.338157849627486,2,sanity_initial_design,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.9453104734420776,8.102661200932094,36.990413665771484,0.9453104734420776,8.102661200932094,36.990413665771484,0.9453104734420776,8.102661200932094,36.990413665771484,,,,,,,,,,,,,,2.6458981037139893,2.631127119064331,2.5180280208587646,3.029508352279663,2.5048771467991173,3.0098771350458264,,,,,0.02477264404296875,0.04088282585144043,0.027830852195620537,0.037642043083906174,0.03282773494720459,0.03273644670844078,12.012398579726863,6.074736595153809,4.5560524463653564,16.56845102609222,,,,,,,2.3316662311553955,1.4705840349197388,1.5963742136955261,,,,,,2.313546657562256,1.5008107423782349,2.4379258155822754,1.4348162412643433,,,15.693416002071586,,selected_proposal,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,1,ranked_particle,homogeneous,0.9453104734420776,36.990413665771484,"0.9453104734420776,36.990413665771484,0.9453104734420776,36.990413665771484",calibrated,33.4626485618532,design_value_ucb,33.4626485618532,11.327115261155159,7.582612458966264,11.559305931071005,10.579722337814918,16.57474441309221,5.2561067237398635,14.247062921524048,9.607792820164576,15.59610234795047,9.572211717425887,13.797381921249766,9.558997384687963,1.6310216946192644,33.4626485618532,False,0.17026615714399332,1.6310216946192644,33.4626485618532,33.82383758108736,0.12039633974471967,0.361189019234159,33.4626485618532,0.0,0.0,0.0,0.0,16.56845102609222,0.12039633974471967,0.12039633974471967,0.8999999761581421,30.0,0.12039633974471967,True,,,,,
,,,,0.4477684199810028,3.8380150284085954,14.254124641418457,0.4477684199810028,3.8380150284085954,14.254124641418457,0.4477684199810028,3.8380150284085954,14.254124641418457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.4477684199810028,14.254124641418457,,calibrated,30.84615416234454,design_value_ucb,30.84615416234454,8.376564483934736,7.846028933593998,,,,,10.401071071624756,10.222541545359892,10.340704864244216,10.221797197389133,10.582169855434945,10.221859942186663,0.959907564687857,30.84615416234454,False,0.2803562769523034,0.959907564687857,30.84615416234454,31.743488868750248,0.299111568801903,0.8973347064057089,30.84615416234454,0.0,0.0,0.0,0.0,,0.299111568801903,0.5506774463860604,0.44999998807907104,14.254124641418457,0.002427626864091113,True,0,0,0.22733601927757263,0.31675833463668823,-30.84615416234454
,,,,0.8182875514030457,7.013893297740391,30.431461334228516,0.8182875514030457,7.013893297740391,30.431461334228516,0.8182875514030457,7.013893297740391,30.431461334228516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.8182875514030457,30.431461334228516,,calibrated,28.983212205080676,design_value_ucb,28.983212205080676,17.540707426975246,3.215777301926145,,,,,17.47172260284424,5.75574480111822,20.41561553023506,5.46833177031809,16.490424520537523,5.35266119324056,1.2588015017543437,28.983212205080676,False,0.009588029649522569,1.2588015017543437,28.983212205080676,-999999970.7493391,0.08914958295269795,0.2674487488580939,28.983212205080676,0.0,0.0,0.0,0.0,,0.08914958295269795,0.08914958295269795,0.8182875514030457,30.0,0.006779742051462413,True,0,1,0.7973654866218567,0.6762546896934509,-28.983212205080676
,,,,0.5542212128639221,4.750467538833618,14.9766263961792,0.5542212128639221,4.750467538833618,14.9766263961792,0.5542212128639221,4.750467538833618,14.9766263961792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.5542212128639221,14.9766263961792,,calibrated,30.822661461020395,design_value_ucb,30.822661461020395,8.429911128557107,7.845644833511238,,,,,10.388885021209717,10.21688821990534,10.302971019928107,10.215419358815645,10.646627471393833,10.215467059381012,0.9563298330456529,30.822661461020395,False,0.11658274944011984,0.9563298330456529,30.822661461020395,31.570728867666496,0.24935580221536746,0.7480674066461024,30.822661461020395,0.0,0.0,0.0,0.0,,0.24935580221536746,0.44409851892044017,0.5542212128639221,14.9766263961792,0.0,False,0,2,0.39110955595970154,0.33281391859054565,-30.822661461020395
,,,,0.6889007091522217,5.904863221304757,8.403038024902344,0.6889007091522217,5.904863221304757,8.403038024902344,0.6889007091522217,5.904863221304757,8.403038024902344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.6889007091522217,8.403038024902344,,calibrated,27.471307646309345,design_value_ucb,27.471307646309345,6.87462910140629,7.728826424170405,,,,,7.380849480628967,10.045229082840189,6.483323796879425,9.881527693680585,10.073428021345222,9.885557188203238,0.5043289092887837,27.471307646309345,True,0.0,0.5043289092887837,27.471307646309345,27.91160817573321,0.1467668431412886,0.44030052942386577,27.471307646309345,0.0,0.0,0.0,0.0,,0.1467668431412886,0.4097618186134029,0.6889007091522217,8.403038024902344,0.0,False,0,3,0.5983087420463562,0.1867341846227646,-27.471307646309345
,,,,0.7372913956642151,6.319640534264701,42.38113021850586,0.7372913956642151,6.319640534264701,42.38113021850586,0.7372913956642151,6.319640534264701,42.38113021850586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pso_particle,2026_05_21_DesignCycle3_ep60,scale_ab_carpet_cardboard_design3_30ep,,,homogeneous,0.7372913956642151,42.38113021850586,,calibrated,31.817569128147174,design_value_ucb,31.817569128147174,8.859004660407772,7.839609312613188,,,,,11.439202785491943,10.189183171327615,11.550446929672903,10.189095757295279,11.402121449741722,10.188730775832715,1.1457008412436434,31.817569128147174,False,0.27513622707790797,1.1457008412436434,31.817569128147174,32.498198900850966,0.22687659090126383,0.6806297727037915,31.817569128147174,0.0,0.0,0.0,0.0,,0.22687659090126383,0.26302139100941846,0.7372913956642151,30.0,0.19455069566325706,True,0,4,0.672756016254425,0.9418028593063354,-31.817569128147174
