phase,terrain,policy_role,episode,episode_in_terrain,step,reward,individual_alpha,population_alpha,layout,A_width_ratio,A_attack_angle_deg,B_width_ratio,B_attack_angle_deg,Target_Delta_X_Norm,Target_Delta_Y_Norm,Target_Forward_Remaining_Norm,Theta_X_Norm,Theta_Y_Norm,Theta_Z_Norm,Motor1_Norm,Motor2_Norm,Motor3_Norm,Motor4_Norm,Motor5_Norm,Motor6_Norm,Motor7_Norm,A_Width_Norm,A_Angle_Norm,B_Width_Norm,B_Angle_Norm,Delta_Width_Norm,Delta_Angle_Norm,Terrain_Carpet,Terrain_Cardboard,Motor1_Action,Motor2_Action,Motor3_Action,Motor4_Action,Motor5_Action,Motor6_Action,Motor7_Action,position_x_cm,position_y_cm,position_z_cm,orientation_x_rad,orientation_y_rad,orientation_z_rad,start_x_cm,start_y_cm,start_z_cm,dmax_cm,delta_x_cm,delta_y_cm,delta_forward_cm,forward_scale_cm,position_observation_mode,theta_x_rad,theta_y_rad,theta_z_rad,target_x_cm,target_y_cm,target_z_cm,motor1_deg,motor2_deg,motor3_deg,motor4_deg,motor5_deg,motor6_deg,motor7_deg,motor1_angle_deg,motor2_angle_deg,motor3_angle_deg,motor4_angle_deg,motor5_angle_deg,motor6_angle_deg,motor7_angle_deg,forward_curr_cm,forward_target_cm,distance_error_cm,forward_reward,yaw_reward,yaw_penalty_rad,yaw_rad,success_bonus,time_penalty,yaw_penalty_axis,terminated_by_target,truncated_by_episode_length
train,carpet,individual,1,1,1,0.42223100356337595,0.009999999776482582,0.009999999776482582,homogeneous,0.63,0.0,0.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.043130990117788315,0.12619808316230774,-0.05111820995807648,-0.07827474921941757,0.07188498228788376,-0.7939296960830688,-0.07827474921941757,-0.20000000298023224,-1.0,-0.20000000298023224,-1.0,0.0,0.0,1.0,0.0,0.4693760573863983,-0.4597153067588806,0.5737249851226807,-0.6340646147727966,0.4113747775554657,0.5053238868713379,0.12789848446846008,185.2244415283203,5.389827728271484,-8.27147102355957,2.7659311294555664,2.6626694202423096,0.06816355884075165,179.78518676757812,5.454782009124756,-9.757139205932617,40.0,-5.4392547607421875,0.06495428085327148,76.72853088378906,40.0,target_relative,-0.003446817398071289,-0.2760007381439209,0.05529427528381348,179.78518676757812,5.454782009124756,-85.0,25.479232788085938,-25.30351448059082,29.169330596923828,-33.38658142089844,19.065494537353516,-22.052717208862305,4.392971515655518,25.479232788085938,-25.30351448059082,29.169330596923828,-33.38658142089844,19.065494537353516,-22.052717208862305,4.392971515655518,-1.4856681823730469,75.24286079406738,76.72852897644043,0.39923174170729686,0.02399926185607909,0.2760007381439209,-0.2760007381439209,0.0,-0.001,y,False,False
train,carpet,individual,1,1,2,0.11067587951808272,0.009999999776482582,0.009999999776482582,homogeneous,0.63,0.0,0.63,0.0,-0.13598136603832245,0.0016238570678979158,1.0,-0.0010971559677273035,-0.08785375952720642,0.017600713297724724,0.4632587730884552,-0.4600639045238495,0.530351459980011,-0.6070287823677063,0.3466453552246094,-0.40095850825309753,0.07987220585346222,-0.20000000298023224,-1.0,-0.20000000298023224,-1.0,0.0,0.0,1.0,0.0,0.6641539335250854,0.4585042893886566,0.4546996057033539,0.7241068482398987,0.7655420899391174,-0.4549614489078522,0.4726767838001251,189.92584228515625,5.207548141479492,-6.894318103790283,2.762279987335205,2.3646254539489746,0.124552421271801,179.78518676757812,5.454782009124756,-9.757139205932617,40.0,-10.140655517578125,0.24723386764526367,78.10568237304688,40.0,target_relative,-0.007097959518432617,-0.5740447044372559,0.11168313026428223,179.78518676757812,5.454782009124756,-85.0,33.12300491333008,-5.798722267150879,20.03194808959961,-15.726837158203125,24.42491912841797,-27.675718307495117,23.7220458984375,33.12300491333008,-5.798722267150879,20.03194808959961,-15.726837158203125,24.42491912841797,-27.675718307495117,23.7220458984375,-2.862821102142334,75.24286079406738,78.10568189620972,0.3857205839553386,-0.27404470443725587,0.5740447044372559,-0.5740447044372559,0.0,-0.001,y,False,False
train,carpet,individual,1,1,3,-0.4251349421490592,0.009999999776482582,0.009999999776482582,homogeneous,0.63,0.0,0.63,0.0,-0.25351637601852417,0.006180846597999334,1.0,-0.0022593506146222353,-0.18272410333156586,0.035549841821193695,0.6022364497184753,-0.10543131083250046,0.36421725153923035,-0.2859424948692322,0.44408944249153137,-0.5031948685646057,0.43130993843078613,-0.20000000298023224,-1.0,-0.20000000298023224,-1.0,0.0,0.0,1.0,0.0,0.7939578294754028,-0.16552002727985382,0.786669135093689,-0.06029363349080086,0.9518276453018188,0.6429665684700012,0.9827688932418823,197.49069213867188,5.1497063636779785,-0.38323161005973816,2.9544196128845215,1.8867573738098145,0.29548490047454834,179.78518676757812,5.454782009124756,-9.757139205932617,40.0,-17.70550537109375,0.30507564544677734,84.61676788330078,40.0,target_relative,0.1850416660308838,-1.051912784576416,0.28261566162109375,179.78518676757812,5.454782009124756,-85.0,41.5575065612793,-11.421725273132324,23.10702896118164,-15.726837158203125,24.337060928344727,-25.830671310424805,51.48562240600586,41.5575065612793,-11.421725273132324,23.10702896118164,-15.726837158203125,24.337060928344727,-25.830671310424805,51.48562240600586,-9.373907595872879,75.24286079406738,84.61676838994026,0.32777784242735675,-0.751912784576416,1.051912784576416,-1.051912784576416,0.0,-0.001,y,False,False
train,carpet,individual,1,1,4,0.2717336658525834,0.009999999776482582,0.009999999776482582,homogeneous,0.63,0.0,0.63,0.0,-0.4426376223564148,0.007626891136169434,1.0,0.05890059098601341,-0.3348342180252075,0.08995935320854187,0.7555910348892212,-0.207667738199234,0.420127809047699,-0.2859424948692322,0.4424920082092285,-0.4696485698223114,0.9361022114753723,-0.20000000298023224,-1.0,-0.20000000298023224,-1.0,0.0,0.0,1.0,0.0,0.2512178122997284,-0.21789883077144623,-0.00141740997787565,-0.6251526474952698,0.30610769987106323,-0.5759561061859131,0.028440453112125397,190.73678588867188,5.398500919342041,-6.819167137145996,2.8178811073303223,2.526407241821289,0.1701774299144745,179.78518676757812,5.454782009124756,-9.757139205932617,40.0,-10.95159912109375,0.056281089782714844,78.18083190917969,40.0,target_relative,0.04850316047668457,-0.4122629165649414,0.15730834007263184,179.78518676757812,5.454782009124756,-85.0,15.726837158203125,-8.083067893981934,6.325878620147705,-33.12300491333008,16.869009017944336,-28.993608474731445,2.6357827186584473,15.726837158203125,-8.083067893981934,6.325878620147705,-33.12300491333008,16.869009017944336,-28.993608474731445,2.6357827186584473,-2.937972068786621,75.24286079406738,78.180832862854,0.3849965824175248,-0.11226291656494142,0.4122629165649414,-0.4122629165649414,0.0,-0.001,y,False,False
train,carpet,individual,1,1,5,0.286657116330887,0.009999999776482582,0.009999999776482582,homogeneous,0.63,0.0,0.63,0.0,-0.2737899720668793,0.001407027244567871,1.0,0.01543903537094593,-0.13122735917568207,0.050072796642780304,0.2859424948692322,-0.1469648778438568,0.11501597613096237,-0.6022364497184753,0.30670925974845886,-0.5271565318107605,0.04792332276701927,-0.20000000298023224,-1.0,-0.20000000298023224,-1.0,0.0,0.0,1.0,0.0,-0.4940859079360962,0.8798596858978271,0.8226431608200073,-0.8250217437744141,-0.6291466355323792,0.36538153886795044,-0.08314557373523712,190.0635223388672,5.50142765045166,-4.530999660491943,2.777341604232788,2.5627360343933105,0.1283707618713379,179.78518676757812,5.454782009124756,-9.757139205932617,40.0,-10.278335571289062,-0.0466456413269043,80.46900177001953,40.0,target_relative,0.00796365737915039,-0.3759341239929199,0.11550164222717285,179.78518676757812,5.454782009124756,-85.0,-28.11501693725586,26.18210792541504,32.77156448364258,-38.48242950439453,-21.789138793945312,10.191693305969238,-5.710862636566162,-28.11501693725586,26.18210792541504,32.77156448364258,-38.48242950439453,-21.789138793945312,10.191693305969238,-5.710862636566162,-5.226139545440674,75.24286079406738,80.46900033950806,0.3635912403238069,-0.07593412399291993,0.3759341239929199,-0.3759341239929199,0.0,-0.001,y,False,False
train,carpet,individual,1,1,6,-0.12852355446271546,0.009999999776482582,0.009999999776482582,homogeneous,0.63,0.0,0.63,0.0,-0.25695839524269104,-0.001166141009889543,1.0,0.0025349108036607504,-0.1196635439991951,0.036765314638614655,-0.5111821293830872,0.4760383367538452,0.5958466529846191,-0.699680507183075,-0.3961661458015442,0.18530350923538208,-0.103833869099617,-0.20000000298023224,-1.0,-0.20000000298023224,-1.0,0.0,0.0,1.0,0.0,-0.8465326428413391,0.34622594714164734,-0.9585047960281372,-0.9192090630531311,0.09430507570505142,0.4280921220779419,0.3687242269515991,196.65866088867188,5.285984039306641,-0.7682890892028809,2.9037885665893555,2.1801981925964355,0.26212722063064575,179.78518676757812,5.454782009124756,-9.757139205932617,40.0,-16.87347412109375,0.16879796981811523,84.2317123413086,40.0,target_relative,0.13441061973571777,-0.7584719657897949,0.24925804138183594,179.78518676757812,5.454782009124756,-85.0,-42.875396728515625,27.060701370239258,12.915335655212402,-46.21405792236328,2.8993611335754395,11.597444534301758,16.5175724029541,-42.875396728515625,27.060701370239258,12.915335655212402,-46.21405792236328,2.8993611335754395,11.597444534301758,16.5175724029541,-8.988850116729736,75.24286079406738,84.23171091079712,0.3309484113270795,-0.45847196578979493,0.7584719657897949,-0.7584719657897949,0.0,-0.001,y,False,False
train,carpet,individual,1,1,7,0.4255493934902267,0.009999999776482582,0.009999999776482582,homogeneous,0.63,0.0,0.63,0.0,-0.42183685302734375,0.004219949245452881,1.0,0.042784228920936584,-0.24142912030220032,0.07934129983186722,-0.7795526385307312,0.49201273918151855,0.2348242849111557,-0.840255618095398,0.05271565541625023,0.21086262166500092,0.30031949281692505,-0.20000000298023224,-1.0,-0.20000000298023224,-1.0,0.0,0.0,1.0,0.0,-0.1688878983259201,0.7991695404052734,-0.14000703394412994,-0.8953052759170532,0.6462503671646118,-0.21520523726940155,-0.4512200355529785,190.03265380859375,5.398680210113525,-4.253779411315918,2.775799036026001,2.704139471054077,0.06813773512840271,179.78518676757812,5.454782009124756,-9.757139205932617,40.0,-10.247467041015625,0.05610179901123047,80.74622344970703,40.0,target_relative,0.006421089172363281,-0.23453068733215332,0.05526852607727051,179.78518676757812,5.454782009124756,-85.0,-10.367412567138672,43.40255355834961,-7.116613388061523,-49.20127868652344,34.616615295410156,-10.45527172088623,-24.24920082092285,-10.367412567138672,43.40255355834961,-7.116613388061523,-49.20127868652344,34.616615295410156,-10.45527172088623,-24.24920082092285,-5.503359794616699,75.24286079406738,80.74622058868408,0.36108008082238,0.06546931266784667,0.23453068733215332,-0.23453068733215332,0.0,-0.001,y,False,False
train,carpet,individual,1,1,8,0.356834521012525,0.009999999776482582,0.009999999776482582,homogeneous,0.63,0.0,0.63,0.0,-0.25618666410446167,0.0014025450218468904,1.0,0.002043896121904254,-0.07465343177318573,0.017592517659068108,-0.18849840760231018,0.7891373634338379,-0.12939296662807465,-0.894568681716919,0.6293929815292358,-0.19009585678577423,-0.44089457392692566,-0.20000000298023224,-1.0,-0.20000000298023224,-1.0,0.0,0.0,1.0,0.0,0.7893617749214172,-0.6884855031967163,0.6984981894493103,0.3660515546798706,0.39393261075019836,-0.874058187007904,-0.6578204035758972,178.05538940429688,5.553408145904541,-7.430790424346924,2.779264211654663,-3.011420965194702,-0.1004505306482315,179.78518676757812,5.454782009124756,-9.757139205932617,40.0,1.72979736328125,-0.09862613677978516,77.56920623779297,40.0,target_relative,0.00988626480102539,0.33309412002563477,-0.11331963539123535,179.78518676757812,5.454782009124756,-85.0,44.45686721801758,-29.608627319335938,37.07667541503906,-23.370607376098633,21.34984016418457,-44.7204475402832,-34.968048095703125,44.45686721801758,-29.608627319335938,37.07667541503906,-23.370607376098633,21.34984016418457,-44.7204475402832,-34.968048095703125,-2.3263487815856934,75.24286079406738,77.56920957565308,0.3909286410381598,-0.03309412002563478,0.33309412002563477,0.33309412002563477,0.0,-0.001,y,False,False
train,carpet,individual,1,1,9,0.05025450748197574,0.009999999776482582,0.009999999776482582,homogeneous,0.63,0.0,0.63,0.0,0.04324493557214737,-0.0024656534660607576,1.0,0.0031468956731259823,0.10602714866399765,-0.03607076033949852,0.8083066940307617,-0.5383386611938477,0.6741213798522949,-0.42492014169692993,0.38817891478538513,-0.8130990266799927,-0.6357827186584473,-0.20000000298023224,-1.0,-0.20000000298023224,-1.0,0.0,0.0,1.0,0.0,-0.6687610149383545,-0.8971961140632629,-0.7390192151069641,-0.053304217755794525,-0.10447753220796585,-0.9367311000823975,-0.8799839615821838,173.1288604736328,5.605563163757324,-5.189197540283203,2.827589273452759,-2.7261462211608887,-0.21511204540729523,179.78518676757812,5.454782009124756,-9.757139205932617,40.0,6.6563262939453125,-0.15078115463256836,79.81080627441406,40.0,target_relative,0.058211326599121094,0.6183691024780273,-0.2279813289642334,179.78518676757812,5.454782009124756,-85.0,-9.313098907470703,-41.82108688354492,15.726837158203125,-1.9329073429107666,-5.623003005981445,-48.58626174926758,-47.35622787475586,-9.313098907470703,-41.82108688354492,15.726837158203125,-1.9329073429107666,-5.623003005981445,-48.58626174926758,-47.35622787475586,-4.567941665649414,75.24286079406738,79.8108024597168,0.3696236099600031,-0.31836910247802735,0.6183691024780273,0.6183691024780273,0.0,-0.001,y,False,False
train,carpet,individual,1,1,10,0.5850683363935678,0.009999999776482582,0.009999999776482582,homogeneous,0.63,0.0,0.63,0.0,0.16640815138816833,-0.0037695288192480803,1.0,0.018529240041971207,0.19683299958705902,-0.07256870716810226,-0.16932907700538635,-0.7603834271430969,0.2859424948692322,-0.03514377027750015,-0.10223641991615295,-0.8833865523338318,-0.8610223531723022,-0.20000000298023224,-1.0,-0.20000000298023224,-1.0,0.0,0.0,1.0,0.0,-0.27862825989723206,-0.19179965555667877,0.4218975603580475,0.16927915811538696,-0.9206082224845886,-0.8596442341804504,0.9810355305671692,180.7349395751953,5.457635402679443,-9.469551086425781,2.7839019298553467,2.813368082046509,0.05641115829348564,179.78518676757812,5.454782009124756,-9.757139205932617,40.0,-0.9497528076171875,-0.0028533935546875,75.53044891357422,40.0,target_relative,0.014523983001708984,-0.12530207633972168,0.043541908264160156,179.78518676757812,5.454782009124756,-85.0,-17.747602462768555,-15.023961067199707,19.15335464477539,10.982427597045898,-41.5575065612793,-47.531951904296875,18.362619400024414,-17.747602462768555,-15.023961067199707,19.15335464477539,10.982427597045898,-41.5575065612793,-47.531951904296875,18.362619400024414,-0.28758811950683594,75.24286079406738,75.53044891357422,0.4113704127332895,0.1746979236602783,0.12530207633972168,-0.12530207633972168,0.0,-0.001,y,False,False
