phase,terrain,policy_role,episode,episode_in_terrain,step,reward,individual_alpha,population_alpha,layout,A_width_ratio,A_attack_angle_deg,B_width_ratio,B_attack_angle_deg,Target_Delta_X_Norm,Target_Delta_Y_Norm,Target_Forward_Remaining_Norm,Theta_X_Norm,Theta_Y_Norm,Theta_Z_Norm,Motor1_Norm,Motor2_Norm,Motor3_Norm,Motor4_Norm,Motor5_Norm,Motor6_Norm,Motor7_Norm,A_Width_Norm,A_Angle_Norm,B_Width_Norm,B_Angle_Norm,Delta_Width_Norm,Delta_Angle_Norm,Terrain_Carpet,Terrain_Cardboard,Motor1_Action,Motor2_Action,Motor3_Action,Motor4_Action,Motor5_Action,Motor6_Action,Motor7_Action,position_x_cm,position_y_cm,position_z_cm,orientation_x_rad,orientation_y_rad,orientation_z_rad,start_x_cm,start_y_cm,start_z_cm,dmax_cm,delta_x_cm,delta_y_cm,delta_forward_cm,forward_scale_cm,position_observation_mode,theta_x_rad,theta_y_rad,theta_z_rad,target_x_cm,target_y_cm,target_z_cm,motor1_deg,motor2_deg,motor3_deg,motor4_deg,motor5_deg,motor6_deg,motor7_deg,motor1_angle_deg,motor2_angle_deg,motor3_angle_deg,motor4_angle_deg,motor5_angle_deg,motor6_angle_deg,motor7_angle_deg,forward_curr_cm,forward_target_cm,distance_error_cm,forward_reward,yaw_reward,yaw_penalty_rad,yaw_rad,success_bonus,time_penalty,yaw_penalty_axis,terminated_by_target,truncated_by_episode_length
train,carpet,individual,1,1,1,0.3484965280669649,0.009999999776482582,0.009999999776482582,homogeneous,0.9,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015974441543221474,-0.028753994032740593,0.17252396047115326,0.0974440798163414,-0.030351437628269196,0.011182108893990517,0.023961661383509636,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-0.21590574085712433,-0.03201490640640259,0.4231630563735962,-0.1296408325433731,0.9681947827339172,0.7309227585792542,0.8914396166801453,180.7133026123047,5.568721294403076,-0.1060432493686676,-3.0947494506835938,2.1272482872009277,0.0027408574242144823,166.45358276367188,5.6988301277160645,-8.883838653564453,40.0,-14.259719848632812,0.13010883331298828,84.89395904541016,40.0,target_relative,0.05747175216674805,-0.9200592041015625,-0.04416203498840332,166.45358276367188,5.6988301277160645,-85.0,-10.543130874633789,-1.7571885585784912,20.822683334350586,-9.400958061218262,17.132587432861328,19.504793167114258,47.444091796875,-10.543130874633789,-1.7571885585784912,20.822683334350586,-9.400958061218262,17.132587432861328,19.504793167114258,47.444091796875,-8.777795404195786,76.11616134643555,84.89395675063133,0.32551428929743365,0.02398223876953126,0.9200592041015625,-0.9200592041015625,0.0,-0.001,y,False,False
train,carpet,individual,1,1,2,0.6289916655973504,0.009999999776482582,0.009999999776482582,homogeneous,0.9,0.0,0.9,0.0,-0.3564929962158203,0.0032527209259569645,1.0,0.018293825909495354,-0.2928639352321625,-0.014057211577892303,-0.1916932910680771,-0.03194888308644295,0.3785942494869232,-0.1709265112876892,0.3115015923976898,0.3546326160430908,0.8626198768615723,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-0.5983118414878845,0.00874293502420187,0.6071247458457947,0.24543602764606476,0.5855131149291992,0.45564696192741394,-0.8052124381065369,177.76458740234375,5.8372697830200195,-4.656136989593506,-3.124562978744507,2.931511402130127,0.11646110564470291,166.45358276367188,5.6988301277160645,-8.883838653564453,40.0,-11.311004638671875,-0.13843965530395508,80.34386444091797,40.0,target_relative,0.027658462524414062,-0.11579608917236328,0.06955814361572266,166.45358276367188,5.6988301277160645,-85.0,-32.332271575927734,-0.7907348275184631,28.027156829833984,-8.610222816467285,25.215654373168945,25.391372680664062,-22.052717208862305,-32.332271575927734,-0.7907348275184631,28.027156829833984,-8.610222816467285,25.215654373168945,25.391372680664062,-22.052717208862305,-4.227701663970947,76.11616134643555,80.3438630104065,0.3647304923490594,0.265261173248291,0.11579608917236328,-0.11579608917236328,0.0,-0.001,y,False,False
train,carpet,individual,1,1,3,0.4534262771794748,0.009999999776482582,0.009999999776482582,homogeneous,0.9,0.0,0.9,0.0,-0.2827751040458679,-0.0034609914291650057,1.0,0.008803961798548698,-0.03685903921723366,0.022141044959425926,-0.5878595113754272,-0.014376997016370296,0.5095846652984619,-0.15654949843883514,0.45846644043922424,0.46166130900382996,-0.40095850825309753,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-0.005686491262167692,-0.13223351538181305,0.26754993200302124,0.9811712503433228,0.6365001201629639,0.8999667167663574,0.012565244920551777,187.41632080078125,5.642103672027588,0.09916408360004425,-3.012843132019043,2.4825663566589355,0.12125552445650101,166.45358276367188,5.6988301277160645,-8.883838653564453,40.0,-20.962738037109375,0.05672645568847656,85.09916687011719,40.0,target_relative,0.13937807083129883,-0.5647411346435547,0.07435250282287598,166.45358276367188,5.6988301277160645,-85.0,-1.3178913593292236,-7.907348155975342,13.003194808959961,0.8785942792892456,26.269968032836914,39.976036071777344,-1.230031967163086,-1.3178913593292236,-7.907348155975342,13.003194808959961,0.8785942792892456,26.269968032836914,39.976036071777344,-1.230031967163086,-8.983002737164497,76.11616134643555,85.09916408360004,0.3238486175725412,0.1305776596069336,0.5647411346435547,-0.5647411346435547,0.0,-0.001,y,False,False
train,carpet,individual,1,1,4,0.5515654303391607,0.009999999776482582,0.009999999776482582,homogeneous,0.9,0.0,0.9,0.0,-0.5240684747695923,0.0014181614387780428,1.0,0.04436541721224785,-0.17976267635822296,0.02366713620722294,-0.023961661383509636,-0.14376996457576752,0.23642171919345856,0.015974441543221474,0.47763577103614807,0.7268370389938354,-0.022364217787981033,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-0.17092113196849823,-0.32113590836524963,-0.4923156499862671,0.05916338041424751,-0.8634078502655029,-0.9178314805030823,-0.10554218292236328,182.85104370117188,5.675575256347656,-4.198770046234131,-3.0936808586120605,2.687246084213257,0.1259482055902481,166.45358276367188,5.6988301277160645,-8.883838653564453,40.0,-16.3974609375,0.023254871368408203,80.80123138427734,40.0,target_relative,0.05854082107543945,-0.3600614070892334,0.07904529571533203,166.45358276367188,5.6988301277160645,-85.0,-6.7651753425598145,-12.476037979125977,-11.158146858215332,9.13737964630127,-2.8993611335754395,9.928114891052246,-3.7779555320739746,-6.7651753425598145,-12.476037979125977,-11.158146858215332,9.13737964630127,-2.8993611335754395,9.928114891052246,-3.7779555320739746,-4.685068607330322,76.11616134643555,80.80122995376587,0.3605838524659307,0.19198157787322997,0.3600614070892334,-0.3600614070892334,0.0,-0.001,y,False,False
train,carpet,individual,1,1,5,0.6556832581225905,0.009999999776482582,0.009999999776482582,homogeneous,0.9,0.0,0.9,0.0,-0.4099365174770355,0.0005813717725686729,1.0,0.018634121865034103,-0.11461110413074493,0.02516089752316475,-0.12300318479537964,-0.22683705389499664,-0.20287539064884186,0.16613417863845825,-0.05271565541625023,0.18051117658615112,-0.06869009882211685,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.6676020622253418,0.9126080870628357,0.48978492617607117,-0.5363047122955322,0.8113998770713806,0.10583311319351196,-0.4147605001926422,178.2126007080078,5.784764289855957,-4.800957202911377,3.136772871017456,3.016073703765869,0.15271249413490295,166.45358276367188,5.6988301277160645,-8.883838653564453,40.0,-11.759017944335938,-0.08593416213989258,80.19904327392578,40.0,target_relative,0.005808830261230469,-0.031233787536621094,0.10580945014953613,166.45358276367188,5.6988301277160645,-85.0,35.4073486328125,10.806709289550781,20.734825134277344,-28.993608474731445,42.43610382080078,5.710862636566162,-22.22843360900879,35.4073486328125,10.806709289550781,20.734825134277344,-28.993608474731445,42.43610382080078,5.710862636566162,-22.22843360900879,-4.082881450653076,76.11616134643555,80.19904279708862,0.3660533943835768,0.29062986373901367,0.031233787536621094,-0.031233787536621094,0.0,-0.001,y,False,False
train,carpet,individual,1,1,6,0.628373137498383,0.009999999776482582,0.009999999776482582,homogeneous,0.9,0.0,0.9,0.0,-0.29397544264793396,-0.002148353960365057,1.0,0.0018490080256015062,-0.00994202308356762,0.03368019312620163,0.6437699794769287,0.19648562371730804,0.37699681520462036,-0.5271565318107605,0.7715654969215393,0.103833869099617,-0.40415334701538086,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.699413001537323,-0.9929031729698181,-0.8724462389945984,0.8260731101036072,0.4086928367614746,0.7086210250854492,-0.445420503616333,180.664794921875,5.808732986450195,-4.33582878112793,3.1373605728149414,2.9391462802886963,0.09616627544164658,166.45358276367188,5.6988301277160645,-8.883838653564453,40.0,-14.211212158203125,-0.10990285873413086,80.66416931152344,40.0,target_relative,0.00639653205871582,-0.10816121101379395,0.04926323890686035,166.45358276367188,5.6988301277160645,-85.0,39.976036071777344,-6.238018989562988,-27.236421585083008,26.709264755249023,18.099040985107422,34.17731857299805,-25.391372680664062,39.976036071777344,-6.238018989562988,-27.236421585083008,26.709264755249023,18.099040985107422,34.17731857299805,-25.391372680664062,-4.548009872436523,76.11616134643555,80.66417121887207,0.3618215008025212,0.2675516366958618,0.10816121101379395,-0.10816121101379395,0.0,-0.001,y,False,False
train,carpet,individual,1,1,7,0.5337320055320057,0.009999999776482582,0.009999999776482582,homogeneous,0.9,0.0,0.9,0.0,-0.3552803099155426,-0.002747571561485529,1.0,0.0020360792987048626,-0.034428782761096954,0.01568097621202469,0.7268370389938354,-0.11341852694749832,-0.49520766735076904,0.48562300205230713,0.3290734589099884,0.6214057803153992,-0.46166130900382996,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-0.06317250430583954,-0.6152751445770264,-0.28395888209342957,0.8836861252784729,-0.025414763018488884,-0.7459009289741516,-0.6853189468383789,170.45216369628906,6.0486273765563965,-4.7728095054626465,3.079961061477661,-2.7989983558654785,0.11890684068202972,166.45358276367188,5.6988301277160645,-8.883838653564453,40.0,-3.9985809326171875,-0.34979724884033203,80.22718811035156,40.0,target_relative,-0.05100297927856445,0.43687963485717773,0.07200384140014648,166.45358276367188,5.6988301277160645,-85.0,-1.8450478315353394,-32.244407653808594,-15.375399589538574,47.883384704589844,0.17571884393692017,-15.375399589538574,-36.28594207763672,-1.8450478315353394,-32.244407653808594,-15.375399589538574,47.883384704589844,0.17571884393692017,-15.375399589538574,-36.28594207763672,-4.111029148101807,76.11616134643555,80.22719049453735,0.365795895989159,0.16893610954284669,0.43687963485717773,0.43687963485717773,0.0,-0.001,y,False,False
train,carpet,individual,1,1,8,0.5619098305286161,0.009999999776482582,0.009999999776482582,homogeneous,0.9,0.0,0.9,0.0,-0.09996452182531357,-0.008744930848479271,1.0,-0.016234751790761948,0.13906310498714447,0.022919533774256706,-0.0335463248193264,-0.5862619280815125,-0.27955272793769836,0.8706070184707642,0.00319488812237978,-0.27955272793769836,-0.659744381904602,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,-0.8637885451316833,0.8089465498924255,0.5283678770065308,0.8982329368591309,-0.9188335537910461,-0.25867316126823425,0.5270302295684814,176.0455780029297,5.714345932006836,-4.79401969909668,-3.090871572494507,2.703707218170166,0.12570618093013763,166.45358276367188,5.6988301277160645,-8.883838653564453,40.0,-9.591995239257812,-0.015515804290771484,80.20597839355469,40.0,target_relative,0.06134986877441406,-0.3436002731323242,0.07880330085754395,166.45358276367188,5.6988301277160645,-85.0,-49.02555847167969,9.225239753723145,22.316293716430664,48.58626174926758,-41.9089469909668,-13.178914070129395,28.55431365966797,-49.02555847167969,9.225239753723145,22.316293716430664,48.58626174926758,-41.9089469909668,-13.178914070129395,28.55431365966797,-4.089818954467773,76.11616134643555,80.20598030090332,0.36598991246831336,0.19691991806030273,0.3436002731323242,-0.3436002731323242,0.0,-0.001,y,False,False
train,carpet,individual,1,1,9,0.5638455485055182,0.009999999776482582,0.009999999776482582,homogeneous,0.9,0.0,0.9,0.0,-0.2397998869419098,-0.0003878950956277549,1.0,0.01952826976776123,-0.1093713641166687,0.025083869695663452,-0.8913738131523132,0.1677316278219223,0.4057507812976837,0.8833865523338318,-0.7619808316230774,-0.23961661756038666,0.5191693305969238,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.8393272757530212,-0.24950817227363586,0.28828880190849304,0.8919194340705872,-0.7372869253158569,-0.12010736018419266,0.4457542896270752,175.8841094970703,5.692638874053955,-4.750472068786621,-3.0934207439422607,2.711487054824829,0.13329246640205383,166.45358276367188,5.6988301277160645,-8.883838653564453,40.0,-9.430526733398438,0.006191253662109375,80.24952697753906,40.0,target_relative,0.058800697326660156,-0.33582043647766113,0.08638954162597656,166.45358276367188,5.6988301277160645,-85.0,25.127796173095703,-15.111822128295898,16.869009017944336,49.11341857910156,-40.76677322387695,-7.116613388061523,24.86421775817871,25.127796173095703,-15.111822128295898,16.869009017944336,49.11341857910156,-40.76677322387695,-7.116613388061523,24.86421775817871,-4.133366584777832,76.11616134643555,80.24952793121338,0.36559167944881643,0.19925386905670167,0.33582043647766113,-0.33582043647766113,0.0,-0.001,y,False,False
train,carpet,individual,1,1,10,0.5478134892675995,0.009999999776482582,0.009999999776482582,homogeneous,0.9,0.0,0.9,0.0,-0.23576316237449646,0.00015478134446311742,1.0,0.01871684193611145,-0.10689496248960495,0.027498643845319748,0.4568690359592438,-0.2747603952884674,0.30670925974845886,0.8929712176322937,-0.7412140369415283,-0.12939296662807465,0.45207667350769043,1.0,-1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.9817505478858948,0.5170153975486755,0.2838326692581177,0.7133723497390747,-0.9842816591262817,0.786618709564209,-0.9032465815544128,169.97987365722656,6.056746482849121,-3.451157331466675,3.0954768657684326,-2.885566234588623,0.12692563235759735,166.45358276367188,5.6988301277160645,-8.883838653564453,40.0,-3.5262908935546875,-0.35791635513305664,81.54884338378906,40.0,target_relative,-0.03548717498779297,0.3503117561340332,0.08002257347106934,166.45358276367188,5.6988301277160645,-85.0,52.45207595825195,22.40415382385254,13.09105396270752,39.185302734375,-52.2763557434082,42.963260650634766,-48.67412185668945,52.45207595825195,22.40415382385254,13.09105396270752,39.185302734375,-52.2763557434082,42.963260650634766,-48.67412185668945,-5.432681322097778,76.11616134643555,81.54884266853333,0.35390701610780956,0.19490647315979004,0.3503117561340332,0.3503117561340332,0.0,-0.001,y,False,False
