phase,policy_role,terrain,episode,episode_in_terrain,steps,episode_return,ended,terminated_by_target,truncated_by_episode_length,success,remaining_distance_cm,forward_progress_cm,final_z_cm,target_z_cm,individual_alpha,population_alpha,individual_replay_size,population_replay_size,layout,A_width_ratio,A_attack_angle_deg,B_width_ratio,B_attack_angle_deg
train,individual,carpet,1,1,175,-3.2235114288375266,True,False,True,False,85.82022857666016,-8.252912163734436,0.8202277421951294,-85.0,0.09999999403953552,0.09999999403953552,175,175,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,2,2,175,67.25059536505569,True,False,True,False,52.86255645751953,24.785197257995605,-32.13744354248047,-85.0,0.09999999403953552,0.09999999403953552,350,350,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,3,3,175,-20.47147641947903,True,False,True,False,87.54656219482422,-11.316330671310425,2.546562910079956,-85.0,0.09999999403953552,0.09999999403953552,525,525,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,4,4,175,38.124704622996965,True,False,True,False,61.44147491455078,15.990626335144043,-23.55852508544922,-85.0,0.09999999403953552,0.09999999403953552,700,700,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,5,5,175,103.09198255884665,True,False,True,False,51.350337982177734,25.556570053100586,-33.649662017822266,-85.0,0.09656078368425369,0.09656078368425369,875,875,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,6,6,175,48.38496776593508,True,False,True,False,52.98523712158203,23.555282592773438,-32.01476287841797,-85.0,0.09249696135520935,0.09249696135520935,1050,1050,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,7,7,175,62.29570396456508,True,False,True,False,51.59122848510742,26.791722297668457,-33.40877151489258,-85.0,0.08798614889383316,0.08798614889383316,1225,1225,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,8,8,175,102.49037094532277,True,False,True,False,52.75440979003906,24.92727518081665,-32.24559020996094,-85.0,0.08369532227516174,0.08369532227516174,1400,1400,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,9,9,175,110.87054494477974,True,False,True,False,41.27272415161133,34.6763391494751,-43.72727584838867,-85.0,0.07961373776197433,0.07961373776197433,1575,1575,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,10,10,175,116.39999835955375,True,False,True,False,45.44435501098633,31.130244255065918,-39.55564498901367,-85.0,0.07573120296001434,0.07573120296001434,1750,1750,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,11,11,175,120.31342734399793,True,False,True,False,46.406864166259766,29.429170608520508,-38.593135833740234,-85.0,0.07203800976276398,0.07203800976276398,1925,1925,homogeneous,0.63,0.0,0.63,0.0
