Episode,run_id,steps,last_timestep,terrain,terrain_id,terrain_block,episode_in_block,final_cumulative_reward,sum_reward,mean_reward_per_step,sum_progress_cm,sum_raw_progress_cm,mean_progress_reward,sum_progress_reward,start_x,final_x,start_y,final_y,mean_abs_x_position,mean_abs_y_position,no_progress_steps,backward_steps,scale_design_mode,design_config,a_width_ratio,a_attack_angle_deg,a_actual_width,b_width_ratio,b_attack_angle_deg,b_actual_width,width_delta,attack_angle_delta,sum_Progress_Reward,mean_Progress_Reward,sum_X_Drift_Penalty,mean_X_Drift_Penalty,sum_Heading_Penalty,mean_Heading_Penalty,sum_Living_Penalty,mean_Living_Penalty,sum_No_Progress_Penalty,mean_No_Progress_Penalty,sum_Backward_Penalty,mean_Backward_Penalty,mean_abs_Motor1_Action,mean_abs_Motor2_Action,mean_abs_Motor3_Action,mean_abs_Motor4_Action,mean_abs_Motor5_Action,mean_abs_Motor6_Action,mean_abs_Motor7_Action,delta_x,delta_y,reward_sum_delta
10,20260512_144014_950712,175,174,carpet,0,0,10,1.7986800649754608,1.7986800649754573,0.010278171799859756,8.995299371237435,8.922906219959259,0.023087326727873603,4.040282177377881,1.9777426719665527,1.3948345184326172,0.2008943110704422,0.0967330932617187,1.6682202311924526,0.13121772608586715,65,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,4.040282177377881,0.023087326727873603,21.04607355659978,0.12026327746628446,0.0,0.0,0.1999999999999925,0.0011428571428571,0.5683769634404393,0.003247868362516796,0.0,0.0,0.4984217237548104,0.5146079319076878,0.5011886126734316,0.5345590136705765,0.491664717713637,0.42547610660183377,0.40472302714894925,-0.5829081535339355,-0.1041612178087235,3.552713678800501e-15
11,20260512_144014_950712,175,174,carpet,0,0,11,4.309104025180737,4.309104025180729,0.02462345157246131,11.69505944164254,12.250997498631477,0.031179173679282447,5.4563553938744285,1.914123177528381,1.473620057106018,0.1627663224935531,0.0311060361564159,1.7043227788380215,0.07901217296719547,63,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,5.4563553938744285,0.031179173679282447,6.409481443019082,0.036625608245823324,0.0302808933560202,0.00017303367632011543,0.1999999999999925,0.0011428571428571,0.4970736230145614,0.002840420702940351,0.0,0.0,0.498427704354482,0.4908820853575266,0.5036465583009911,0.5323576689325273,0.5648173502486731,0.5021360950484606,0.37990471973483053,-0.44050312042236284,-0.1316602863371372,7.993605777301127e-15
12,20260512_144014_950712,175,174,carpet,0,0,12,-12.432161569215015,-12.432161569215015,-0.07104092325265723,-12.830618207735014,-12.688136100769043,-0.036024867923017456,-6.304351886528055,1.8386319875717163,0.8329008221626282,0.2123226225376129,0.3198983371257782,1.370662922859192,0.1940490575347628,110,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,-6.304351886528055,-0.036024867923017456,69.90101523445674,0.3994343727683242,0.0,0.0,0.1999999999999925,0.0011428571428571,1.0347386162749883,0.005912792092999933,0.0,0.0,0.5354559572240604,0.4621645280186619,0.5347756651868778,0.5572165006345936,0.5353945023260478,0.4923688690773477,0.42504889322577843,-1.0057311654090881,0.10757571458816531,0.0
13,20260512_144014_950712,175,174,carpet,0,0,13,6.849059076761653,6.849059076761651,0.039137480438638,16.408479304633754,15.37050232291222,0.04330230125468772,7.57790271957035,1.7209312915802002,1.3448476791381836,0.232797235250473,0.0731534287333488,1.5753123242514475,0.13103215264422552,41,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,7.57790271957035,0.04330230125468772,2.728606872680696,0.015592039272461118,0.0,0.0,0.1999999999999925,0.0011428571428571,0.3378411617210501,0.0019305209241202864,0.0,0.0,0.5226236655909036,0.5244116579411119,0.5011281241536406,0.5391905635068126,0.5654663756170443,0.4727951405702957,0.35607793407847305,-0.3760836124420166,-0.15964380651712418,1.7763568394002505e-15
14,20260512_151740_376975,175,174,carpet,0,0,14,3.876011603256887,3.876011603256888,0.022148637732896503,12.76410951169913,12.341531366109848,0.03257832673260321,5.701207178205562,1.9579334259033203,1.2735600471496582,0.24136583507061,0.0901366993784904,1.635713588169643,0.13988650326217922,52,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,5.701207178205562,0.03257832673260321,16.409141982957088,0.09376652561689765,0.0,0.0,0.1999999999999925,0.0011428571428571,0.4765556361416788,0.002723175063666736,0.0,0.0,0.5195983015905533,0.5301066135548588,0.5328879166427734,0.4583833745867014,0.5227886520060046,0.4634091723683689,0.40904635080502233,-0.6843733787536621,-0.1512291356921196,-8.881784197001252e-16
15,20260512_151740_376975,175,174,carpet,0,0,15,5.497002382136443,5.497002382136444,0.031411442183636826,15.501512898347753,15.178775042295456,0.04053225913388852,7.0931453484304905,1.8070999383926392,1.366025447845459,0.2518310248851776,0.0832219943404197,1.6160668161937168,0.13746045427662984,64,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,7.0931453484304905,0.04053225913388852,12.53185985150701,0.0716106277228972,0.0,0.0,0.1999999999999925,0.0011428571428571,0.5189127766885566,0.0029652158667917523,0.0,0.0,0.5186088989249298,0.5282784346384661,0.5282883044970887,0.4874382459984294,0.5354684455340196,0.465201335772872,0.3750918709992298,-0.4410744905471802,-0.1686090305447579,-1.7763568394002505e-15
16,20260512_151740_376975,175,174,carpet,0,0,16,-0.6754845416968793,-0.67548454169688,-0.0038599116668393144,5.741087110950613,3.7249669432640076,0.013582500911914696,2.3769376595850717,1.90815544128418,1.1281225681304932,0.2217354625463485,0.177043467760086,1.5321406282697405,0.16811544290610722,73,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,2.3769376595850717,0.013582500911914696,31.306083203523066,0.1788919040201318,0.0,0.0,0.1999999999999925,0.0011428571428571,0.6609963770353372,0.003777122154487641,0.0,0.0,0.5024432642119271,0.4901358827622607,0.5556258373281785,0.5171076081214206,0.5068907129072717,0.49055846347340515,0.42691552401586835,-0.7800328731536867,-0.044691994786262484,6.661338147750939e-16
17,20260512_151740_376975,175,174,carpet,0,0,17,2.500738087976877,2.5007380879768735,0.014289931931296419,10.463189470195827,10.31372249126434,0.026459690418799378,4.630445823289891,1.8506213426589968,1.2753359079360962,0.2134224772453308,0.1005302965641021,1.5740095104490008,0.12704453217131748,79,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,4.630445823289891,0.026459690418799378,17.88036545821626,0.10217351690409292,0.0,0.0,0.1999999999999925,0.0011428571428571,0.6780821532378793,0.0038747551613593106,0.0,0.0,0.5371340264113886,0.4983689617498645,0.5167746092219437,0.51982197623966,0.5240259935813291,0.492070752854592,0.38857469194435645,-0.5752854347229006,-0.11289218068122871,3.552713678800501e-15
18,20260512_151740_376975,175,174,carpet,0,0,18,-7.557063372095535,-7.557063372095536,-0.04318321926911735,-5.130414186467705,-5.386626720428464,-0.016092389591262957,-2.8161681784710173,1.817366003990173,1.0322078466415403,0.1660481542348861,0.2106475979089737,1.364889725957598,0.1654760987418038,104,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,-2.8161681784710173,-0.016092389591262957,51.322114854784765,0.2932692277416272,0.0213544194722842,0.00012202525412733828,0.1999999999999925,0.0011428571428571,0.9472794328159722,0.005413025330376984,0.0,0.0,0.5412361940954413,0.4675872181129775,0.5380743701543127,0.5054981583889042,0.5435443221937333,0.4888077653545354,0.442726244887204,-0.7851581573486326,0.04459944367408761,8.881784197001252e-16
19,20260512_151740_376975,175,174,carpet,0,0,19,10.95499659023793,10.954996590237926,0.06259998051564529,24.247227676237912,26.181259751319885,0.06541851802863737,11.448240655011539,1.9198739528656008,1.5956320762634275,0.1087879687547683,-0.1593884080648422,1.7550547736031668,0.06368381000755882,21,0,homogeneous,0.63|0|0.63|0,0.63,0.0,5.4,0.63,0.0,5.4,0.0,0.0,11.448240655011539,0.06541851802863737,2.2291106824033395,0.012737775328019084,0.0,0.0,0.1999999999999925,0.0011428571428571,0.1372063170053809,0.0007840360971736052,0.0,0.0,0.532057434756841,0.4989258042669722,0.494644163256245,0.527698871225917,0.5376940477759178,0.4647037118393928,0.4004523855158394,-0.3242418766021733,-0.2681763768196105,3.552713678800501e-15
