phase,policy_role,terrain,episode,episode_in_terrain,steps,episode_return,ended,terminated_by_target,truncated_by_episode_length,success,remaining_distance_cm,forward_progress_cm,final_z_cm,target_z_cm,individual_alpha,population_alpha,individual_replay_size,population_replay_size,layout,A_width_ratio,A_attack_angle_deg,B_width_ratio,B_attack_angle_deg
train,individual,carpet,16,16,175,146.40113013452523,True,False,True,False,34.1035270690918,50.529063671827316,-50.8964729309082,-85.0,0.004306686110794544,0.004696471616625786,2800,2800,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,17,17,175,119.46724631842491,True,False,True,False,63.43876647949219,21.937179744243622,-21.561235427856445,-85.0,0.0042381566017866135,0.004724149592220783,2975,2975,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,18,18,175,127.01635313747674,True,False,True,False,51.65516662597656,33.084163039922714,-33.34483337402344,-85.0,0.004299352876842022,0.0050007556565105915,3150,3150,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,19,19,175,157.55911542678973,True,False,True,False,36.57734298706055,48.429001566488296,-48.42265701293945,-85.0,0.004011018201708794,0.005247190594673157,3325,3325,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,20,20,175,124.91307692577553,True,False,True,False,46.48472595214844,38.91298720240593,-38.51527404785156,-85.0,0.004215837921947241,0.005177186336368322,3500,3500,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,21,21,175,128.38876295736893,True,False,True,False,50.90818786621094,33.60800576210022,-34.09181213378906,-85.0,0.004367711953818798,0.005301883444190025,3675,3675,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,22,22,175,108.6882492871881,True,False,True,False,66.48921203613281,18.930872410535812,-18.510791778564453,-85.0,0.004252748563885689,0.005248591769486666,3850,3850,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,23,23,175,136.31622751260693,True,False,True,False,41.052162170410156,43.770533069968224,-43.947837829589844,-85.0,0.004216435365378857,0.005299742333590984,4025,4025,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,24,24,175,148.90115200198932,True,False,True,False,39.5546875,45.9875585436821,-45.4453125,-85.0,0.004169578198343515,0.005294387694448233,4200,4200,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,25,25,175,153.7985986847583,True,False,True,False,31.436309814453125,54.34852743148804,-53.563690185546875,-85.0,0.004167433362454176,0.005100203678011894,4375,4375,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,26,26,175,153.31732706116736,True,False,True,False,46.73514175415039,38.09530285000801,-38.26485824584961,-85.0,0.0041356212459504604,0.004998042713850737,4550,4550,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,27,27,175,113.57380956773194,True,False,True,False,69.91305541992188,14.75476261973381,-15.08694839477539,-85.0,0.003973065409809351,0.005015023518353701,4725,4725,homogeneous,0.63,30.0,0.63,30.0
train,individual,carpet,28,28,175,103.68889621933934,True,False,True,False,83.28907012939453,1.7021790873259306,-1.7109280824661255,-85.0,0.004005097318440676,0.005404394119977951,4900,4900,homogeneous,0.63,30.0,0.63,30.0
