phase,policy_role,terrain,episode,episode_in_terrain,steps,episode_return,ended,terminated_by_target,truncated_by_episode_length,success,remaining_distance_cm,forward_progress_cm,final_z_cm,target_z_cm,individual_alpha,population_alpha,individual_replay_size,population_replay_size,layout,A_width_ratio,A_attack_angle_deg,B_width_ratio,B_attack_angle_deg
train,individual,carpet,1,1,175,34.63339018655077,True,False,True,False,188.5464324951172,-94.48339176177979,103.54643249511719,-85.0,0.009999999776482582,0.009999999776482582,175,175,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,2,2,175,37.989525905750455,True,False,True,False,164.25949096679688,-71.50631809234619,79.25948333740234,-85.0,0.009999999776482582,0.009999999776482582,350,350,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,3,3,175,50.86548886400044,True,False,True,False,127.24942016601562,-35.47920560836792,42.24942398071289,-85.0,0.009999999776482582,0.009999999776482582,525,525,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,4,4,175,45.17146537679554,True,False,True,False,120.34933471679688,-27.403820991516113,35.34933853149414,-85.0,0.009999999776482582,0.009999999776482582,700,700,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,5,5,175,8.37949647283037,True,False,True,False,98.67620086669922,-8.568960189819336,13.676203727722168,-85.0,0.009656078182160854,0.009656078182160854,875,875,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,6,6,175,77.26555100395026,True,False,True,False,75.08261108398438,16.588266372680664,-9.917391777038574,-85.0,0.00924969557672739,0.00924969557672739,1050,1050,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,7,7,175,83.9851230517147,True,False,True,False,95.2198486328125,-3.39389705657959,10.21984577178955,-85.0,0.008781036362051964,0.008781036362051964,1225,1225,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,8,8,175,74.16664188216086,True,False,True,False,89.0291976928711,3.4338788986206055,4.0291948318481445,-85.0,0.008261439390480518,0.008261439390480518,1400,1400,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,9,9,175,97.2275997121681,True,False,True,False,81.8743667602539,10.331421613693237,-3.1256306171417236,-85.0,0.007702954579144716,0.007702954579144716,1575,1575,homogeneous,0.63,0.0,0.63,0.0
train,individual,carpet,10,10,175,109.995069727175,True,False,True,False,68.50064086914062,22.281692028045654,-16.49936294555664,-85.0,0.007124999072402716,0.007124999072402716,1750,1750,homogeneous,0.63,0.0,0.63,0.0
