role,episode,terrain,update_in_episode,replay_size,qf1_loss,qf2_loss,policy_loss,alpha,alpha_loss,target_entropy_internal,target_entropy_paper,q_target_mean,q_target_std,policy_mean_abs,policy_log_std_mean,train_update
individual,4,carpet,30,700,0.03839307278394699,0.03677352890372276,-0.8590260744094849,0.009704476222395897,-42.05275344848633,-7.0,7.0,0.7955679893493652,0.20681577920913696,0.7352208495140076,-0.13737891614437103,30
individual,4,carpet,31,700,0.06446639448404312,0.06976617872714996,-0.9288384914398193,0.009694776497781277,-41.545806884765625,-7.0,7.0,0.6868137121200562,0.2315055876970291,0.7796593308448792,-0.1715184450149536,31
individual,4,carpet,32,700,0.05388840660452843,0.0548541359603405,-0.9815981984138489,0.009685087949037552,-36.68939208984375,-7.0,7.0,0.701939582824707,0.23532715439796448,0.867186963558197,-0.21614350378513336,32
individual,4,carpet,33,700,0.09858204424381256,0.09864537417888641,-1.0355912446975708,0.009675407782196999,-24.084753036499023,-7.0,7.0,0.6825803518295288,0.24422556161880493,0.994724452495575,-0.2668687701225281,33
individual,4,carpet,34,700,0.075137197971344,0.06839591264724731,-1.0393922328948975,0.009665737859904766,-18.584739685058594,-7.0,7.0,0.714078962802887,0.28727811574935913,1.1608679294586182,-0.32529568672180176,34
individual,4,carpet,35,700,0.09547504782676697,0.08576169610023499,-0.9711905121803284,0.009656078182160854,-9.298954963684082,-7.0,7.0,0.6407564282417297,0.24620090425014496,1.312604546546936,-0.378265917301178,35
population,4,carpet,1,700,0.6365553140640259,0.6370770931243896,-0.046309806406497955,0.009990004822611809,-53.64523696899414,-7.0,7.0,0.7606709003448486,0.2415183037519455,8.345981041202322e-05,-7.490039570257068e-05,1
population,4,carpet,2,700,0.6061740517616272,0.6066373586654663,-0.05134230852127075,0.00998002104461193,-53.66419982910156,-7.0,7.0,0.7497092485427856,0.22813329100608826,0.00238247774541378,-0.0030243825167417526,2
population,4,carpet,3,700,0.4799334406852722,0.4796532392501831,-0.058150045573711395,0.009970046579837799,-53.71457290649414,-7.0,7.0,0.6871247291564941,0.1552848368883133,0.004079728852957487,-0.007545211352407932,3
population,4,carpet,4,700,0.5357145667076111,0.5368931293487549,-0.06833433359861374,0.009960082359611988,-53.37903594970703,-7.0,7.0,0.7032479047775269,0.27112624049186707,0.005962953437119722,-0.013852274976670742,4
population,4,carpet,5,700,0.5588599443435669,0.5584235191345215,-0.08555421233177185,0.009950127452611923,-53.96103286743164,-7.0,7.0,0.7591137886047363,0.2007531374692917,0.007911987602710724,-0.023154499009251595,5
population,4,carpet,6,700,0.47791218757629395,0.4748033881187439,-0.10977993905544281,0.009940183721482754,-54.13606643676758,-7.0,7.0,0.7126675844192505,0.23556478321552277,0.010289259254932404,-0.036020632833242416,6
population,4,carpet,7,700,0.5109562873840332,0.5053327083587646,-0.14476384222507477,0.009930248372256756,-54.18307113647461,-7.0,7.0,0.7804447412490845,0.21858206391334534,0.01551965344697237,-0.05143020674586296,7
population,4,carpet,8,700,0.3516266644001007,0.34340307116508484,-0.19422784447669983,0.009920324198901653,-54.45956039428711,-7.0,7.0,0.6903690099716187,0.24464574456214905,0.021604755893349648,-0.06796649843454361,8
population,4,carpet,9,700,0.36475539207458496,0.35079440474510193,-0.2662672698497772,0.009910409338772297,-53.46748352050781,-7.0,7.0,0.7713669538497925,0.24155943095684052,0.023871149867773056,-0.07547987252473831,9
population,4,carpet,10,700,0.20628441870212555,0.20508384704589844,-0.3654603362083435,0.009900504723191261,-54.3072509765625,-7.0,7.0,0.7211589813232422,0.22959235310554504,0.029143312945961952,-0.0790739431977272,10
population,4,carpet,11,700,0.12305662035942078,0.1089211031794548,-0.5057324767112732,0.009890610352158546,-54.208499908447266,-7.0,7.0,0.7368993759155273,0.21134240925312042,0.03609718009829521,-0.08242947608232498,11
population,4,carpet,12,700,0.05417821556329727,0.05064855143427849,-0.6878054141998291,0.009880725294351578,-54.348899841308594,-7.0,7.0,0.6992058753967285,0.2260541468858719,0.04514729231595993,-0.08312543481588364,12
population,4,carpet,13,700,0.04536983370780945,0.055101178586483,-0.9116446375846863,0.00987085048109293,-53.27464294433594,-7.0,7.0,0.7972434759140015,0.21209828555583954,0.06025908142328262,-0.08358048647642136,13
population,4,carpet,14,700,0.15391801297664642,0.16902290284633636,-1.1122715473175049,0.009860984981060028,-54.02434158325195,-7.0,7.0,0.7729372382164001,0.2151808887720108,0.07998864352703094,-0.08055436611175537,14
population,4,carpet,15,700,0.22265329957008362,0.2179502248764038,-1.1564022302627563,0.009851129725575447,-53.456024169921875,-7.0,7.0,0.7127067446708679,0.21152396500110626,0.11073954403400421,-0.07645412534475327,15
population,4,carpet,16,700,0.14728224277496338,0.13270863890647888,-1.0445148944854736,0.009841283783316612,-54.34915542602539,-7.0,7.0,0.7362750172615051,0.22526390850543976,0.15144102275371552,-0.06324757635593414,16
population,4,carpet,17,700,0.057054102420806885,0.04735100269317627,-0.927574872970581,0.009831448085606098,-52.81971740722656,-7.0,7.0,0.7850015163421631,0.19534923136234283,0.2137981355190277,-0.045328814536333084,17
population,4,carpet,18,700,0.03742091357707977,0.03139832243323326,-0.8270980715751648,0.009821622632443905,-49.00464630126953,-7.0,7.0,0.7447235584259033,0.178460955619812,0.2957087457180023,-0.013606292195618153,18
population,4,carpet,19,700,0.05847842991352081,0.06039305776357651,-0.7244967222213745,0.009811806492507458,-48.63785171508789,-7.0,7.0,0.7711105942726135,0.24391883611679077,0.3775918185710907,0.029117116704583168,19
population,4,carpet,20,700,0.0632624477148056,0.06582719832658768,-0.6573125123977661,0.009802000597119331,-47.40412521362305,-7.0,7.0,0.7482770085334778,0.2144864946603775,0.4669945538043976,0.0746665820479393,20
population,4,carpet,21,700,0.07267805188894272,0.07493866980075836,-0.600397527217865,0.009792204014956951,-46.90741729736328,-7.0,7.0,0.7358568906784058,0.21748745441436768,0.5261772274971008,0.11632094532251358,21
population,4,carpet,22,700,0.09206825494766235,0.09091133624315262,-0.5742610096931458,0.009782417677342892,-45.12546157836914,-7.0,7.0,0.7470037937164307,0.22340352833271027,0.5622302889823914,0.14136330783367157,22
population,4,carpet,23,700,0.08425699174404144,0.08425399661064148,-0.5766515135765076,0.009772640652954578,-47.87899398803711,-7.0,7.0,0.6902708411216736,0.2461201399564743,0.5269373059272766,0.14142201840877533,23
population,4,carpet,24,700,0.07517126202583313,0.07264742255210876,-0.5834250450134277,0.009762873873114586,-43.783241271972656,-7.0,7.0,0.712756872177124,0.21230962872505188,0.4947616755962372,0.13734453916549683,24
population,4,carpet,25,700,0.07533266395330429,0.07643186300992966,-0.6082132458686829,0.00975311640650034,-48.16391372680664,-7.0,7.0,0.7007448673248291,0.2461296021938324,0.4435647428035736,0.12173446267843246,25
population,4,carpet,26,700,0.06548216938972473,0.062083058059215546,-0.6264398694038391,0.00974336825311184,-48.526206970214844,-7.0,7.0,0.705919623374939,0.21766339242458344,0.40144675970077515,0.1096036285161972,26
population,4,carpet,27,700,0.07420048862695694,0.06628534942865372,-0.6607570648193359,0.009733631275594234,-49.44261169433594,-7.0,7.0,0.7847845554351807,0.21860775351524353,0.37938055396080017,0.09855224192142487,27
population,4,carpet,28,700,0.05021561309695244,0.04701888933777809,-0.7268220782279968,0.009723902679979801,-46.32571792602539,-7.0,7.0,0.7799059152603149,0.19086754322052002,0.37864965200424194,0.08733081817626953,28
population,4,carpet,29,700,0.05119898542761803,0.049986399710178375,-0.77898108959198,0.009714184328913689,-46.23198318481445,-7.0,7.0,0.7379693388938904,0.22661583125591278,0.40352684259414673,0.07586521655321121,29
population,4,carpet,30,700,0.052564043551683426,0.05920270085334778,-0.85187828540802,0.009704476222395897,-43.45210266113281,-7.0,7.0,0.6999742984771729,0.21474100649356842,0.47292691469192505,0.06568785756826401,30
population,4,carpet,31,700,0.04259193316102028,0.04593973606824875,-0.9042356014251709,0.009694776497781277,-40.68144226074219,-7.0,7.0,0.7653378844261169,0.21244558691978455,0.5591679811477661,0.05165030434727669,31
population,4,carpet,32,700,0.044428858906030655,0.045686401426792145,-0.9345115423202515,0.009685087949037552,-34.723270416259766,-7.0,7.0,0.7498466968536377,0.19954580068588257,0.6827989816665649,0.030160000547766685,32
population,4,carpet,33,700,0.07320787757635117,0.07202959060668945,-0.9690439701080322,0.009675407782196999,-27.691450119018555,-7.0,7.0,0.7219599485397339,0.23574353754520416,0.8010627627372742,-0.0001738280989229679,33
population,4,carpet,34,700,0.05903684347867966,0.05550137534737587,-0.9615966081619263,0.009665737859904766,-31.035953521728516,-7.0,7.0,0.7304531931877136,0.220515638589859,0.8730190396308899,-0.03692316636443138,34
population,4,carpet,35,700,0.06732483953237534,0.0640002191066742,-0.9399389624595642,0.009656078182160854,-27.902313232421875,-7.0,7.0,0.6999557614326477,0.2292848825454712,0.8864070773124695,-0.06712959706783295,35
individual,5,carpet,1,875,0.25981763005256653,0.25173047184944153,-0.9511632919311523,0.009646427817642689,-9.578513145446777,-7.0,7.0,0.5729600191116333,0.28043314814567566,1.334064245223999,-0.3883282244205475,36
individual,5,carpet,2,875,0.22722944617271423,0.21548980474472046,-0.7993237972259521,0.009637062437832355,-2.979017734527588,-7.0,7.0,0.482128381729126,0.2862909734249115,1.3601261377334595,-0.4032319188117981,37
individual,5,carpet,3,875,0.12519308924674988,0.12122949957847595,-0.646643877029419,0.009627673774957657,-6.984593868255615,-7.0,7.0,0.5324099659919739,0.26347261667251587,1.285050392150879,-0.3810200095176697,38
individual,5,carpet,4,875,0.08275625854730606,0.08194006979465485,-0.5454682111740112,0.009618262760341167,-14.467358589172363,-7.0,7.0,0.5502839684486389,0.2506108582019806,1.1660822629928589,-0.34553760290145874,39
individual,5,carpet,5,875,0.1352805197238922,0.14469578862190247,-0.4527827203273773,0.009608833119273186,-21.434396743774414,-7.0,7.0,0.6709503531455994,0.2682182192802429,1.0328713655471802,-0.3026593029499054,40
individual,5,carpet,6,875,0.19438576698303223,0.20554891228675842,-0.41009482741355896,0.00959939043968916,-35.10723876953125,-7.0,7.0,0.7544860243797302,0.23458948731422424,0.8808819651603699,-0.254120409488678,41
individual,5,carpet,7,875,0.15779919922351837,0.16361083090305328,-0.38426074385643005,0.009589933790266514,-38.644256591796875,-7.0,7.0,0.6312037110328674,0.27711865305900574,0.7189382910728455,-0.201910600066185,42
individual,5,carpet,8,875,0.1694239377975464,0.17585904896259308,-0.3699050843715668,0.009580467827618122,-45.14996337890625,-7.0,7.0,0.6461755037307739,0.2703300714492798,0.6026272177696228,-0.1622367650270462,43
individual,5,carpet,9,875,0.15951086580753326,0.16222284734249115,-0.3701472878456116,0.009570993483066559,-47.40858840942383,-7.0,7.0,0.6241708993911743,0.2707059681415558,0.49896520376205444,-0.12861491739749908,44
individual,5,carpet,10,875,0.2062484323978424,0.20701587200164795,-0.3756915330886841,0.009561514481902122,-48.4923095703125,-7.0,7.0,0.6877758502960205,0.2995854616165161,0.43076398968696594,-0.10615821927785873,45
individual,5,carpet,11,875,0.21733048558235168,0.21656422317028046,-0.3956635296344757,0.009552030824124813,-50.69111633300781,-7.0,7.0,0.7534278035163879,0.25354117155075073,0.3675742745399475,-0.08680479973554611,46
individual,5,carpet,12,875,0.2304341197013855,0.22433406114578247,-0.4310069978237152,0.009542543441057205,-52.02241134643555,-7.0,7.0,0.7786020040512085,0.28985509276390076,0.3101225793361664,-0.0702967718243599,47
individual,5,carpet,13,875,0.14408399164676666,0.1355288028717041,-0.46595945954322815,0.009533056989312172,-53.41673278808594,-7.0,7.0,0.7085135579109192,0.2638612985610962,0.2466597855091095,-0.053779516369104385,48
individual,5,carpet,14,875,0.105497345328331,0.09958089888095856,-0.5304023623466492,0.009523565880954266,-53.26705551147461,-7.0,7.0,0.6641182899475098,0.2854565382003784,0.22050119936466217,-0.04591717943549156,49
individual,5,carpet,15,875,0.06835363060235977,0.06624461710453033,-0.5974792242050171,0.009514079429209232,-53.30318832397461,-7.0,7.0,0.6494238972663879,0.2682495713233948,0.18883228302001953,-0.037464942783117294,50
individual,5,carpet,16,875,0.06355229020118713,0.06121810898184776,-0.6675320863723755,0.009504592977464199,-53.584716796875,-7.0,7.0,0.675849974155426,0.2841989994049072,0.15999965369701385,-0.030145922675728798,51
individual,5,carpet,17,875,0.05711976811289787,0.058747418224811554,-0.7637982368469238,0.00949510745704174,-54.320159912109375,-7.0,7.0,0.7180085182189941,0.2739555835723877,0.1561112403869629,-0.027811821550130844,52
individual,5,carpet,18,875,0.05521514266729355,0.06486615538597107,-0.8587899804115295,0.009485626593232155,-54.82027053833008,-7.0,7.0,0.6577553153038025,0.24479876458644867,0.13827462494373322,-0.02317913994193077,53
individual,5,carpet,19,875,0.09077218174934387,0.09606849402189255,-0.8816261887550354,0.009476151317358017,-53.23976516723633,-7.0,7.0,0.6160053014755249,0.27578800916671753,0.11853717267513275,-0.018451273441314697,54
individual,5,carpet,20,875,0.07562977075576782,0.07791469246149063,-0.9196076393127441,0.009466680698096752,-53.95866394042969,-7.0,7.0,0.7194468379020691,0.3024040758609772,0.11087201535701752,-0.015988031402230263,55
individual,5,carpet,21,875,0.0808306336402893,0.08382071554660797,-0.9315277338027954,0.00945721473544836,-55.04425811767578,-7.0,7.0,0.7196468114852905,0.2720499634742737,0.10482941567897797,-0.01378959883004427,56
individual,5,carpet,22,875,0.0741703137755394,0.06654569506645203,-0.914059042930603,0.009447754360735416,-53.82530212402344,-7.0,7.0,0.722912073135376,0.3009051978588104,0.0985727533698082,-0.011595056392252445,57
individual,5,carpet,23,875,0.04855317249894142,0.04449647665023804,-0.8602473735809326,0.00943829771131277,-54.48578643798828,-7.0,7.0,0.7015845775604248,0.26197752356529236,0.09002513438463211,-0.009173020720481873,58
individual,5,carpet,24,875,0.047389090061187744,0.0425192266702652,-0.7912887334823608,0.009428851306438446,-54.3923225402832,-7.0,7.0,0.6026589274406433,0.23944799602031708,0.08413199335336685,-0.007163460832089186,59
individual,5,carpet,25,875,0.0562511645257473,0.05513899773359299,-0.8001393675804138,0.009419410489499569,-54.63955307006836,-7.0,7.0,0.7813028693199158,0.27988937497138977,0.08671931177377701,-0.006045990157872438,60
individual,5,carpet,26,875,0.025517400354146957,0.024494774639606476,-0.7422735691070557,0.009409978054463863,-54.73362350463867,-7.0,7.0,0.6370723247528076,0.25258007645606995,0.07618284225463867,-0.0036062151193618774,61
individual,5,carpet,27,875,0.04835883527994156,0.0485575795173645,-0.7292698621749878,0.009400551207363605,-53.80918502807617,-7.0,7.0,0.722780704498291,0.26067212224006653,0.07859666645526886,-0.002215722808614373,62
individual,5,carpet,28,875,0.030729375779628754,0.03153790161013603,-0.7065397500991821,0.009391133673489094,-54.682708740234375,-7.0,7.0,0.6764810085296631,0.24534887075424194,0.07732734829187393,-0.00019132498709950596,63
individual,5,carpet,29,875,0.0936145931482315,0.09420102834701538,-0.6902716159820557,0.009381720796227455,-53.719017028808594,-7.0,7.0,0.8222729563713074,0.3059424161911011,0.0791594460606575,0.0016804324695840478,64
individual,5,carpet,30,875,0.04889524355530739,0.04994875192642212,-0.653678834438324,0.009372318163514137,-54.43855667114258,-7.0,7.0,0.7000478506088257,0.2711828052997589,0.07542139291763306,0.00384048861451447,65
individual,5,carpet,31,875,0.07138391584157944,0.07187950611114502,-0.6864966750144958,0.009362923912703991,-54.23200988769531,-7.0,7.0,0.7810771465301514,0.278108149766922,0.07653982937335968,0.00586501182988286,66
individual,5,carpet,32,875,0.07394690066576004,0.0746132880449295,-0.6766492128372192,0.009353539906442165,-54.48366928100586,-7.0,7.0,0.7365692853927612,0.2868930697441101,0.07258030027151108,0.007939171977341175,67
individual,5,carpet,33,875,0.05706782639026642,0.055264413356781006,-0.7799968719482422,0.009344165213406086,-53.920555114746094,-7.0,7.0,0.8057782649993896,0.2688893973827362,0.08628483861684799,0.010531434789299965,68
individual,5,carpet,34,875,0.033803120255470276,0.033968620002269745,-0.7473441362380981,0.00933479517698288,-55.82829666137695,-7.0,7.0,0.7052740454673767,0.28487148880958557,0.08188734203577042,0.012748471461236477,69
individual,5,carpet,35,875,0.025129906833171844,0.024168239906430244,-0.8025314211845398,0.00932543445378542,-54.0703125,-7.0,7.0,0.7615367770195007,0.2577851414680481,0.08525216579437256,0.015643533319234848,70
individual,5,carpet,36,875,0.054610103368759155,0.05847102031111717,-0.9155745506286621,0.009316083043813705,-54.73733901977539,-7.0,7.0,0.8001540899276733,0.26474529504776,0.10652267932891846,0.020764198154211044,71
individual,5,carpet,37,875,0.05375722050666809,0.053710877895355225,-0.9664856195449829,0.009306740947067738,-54.4814338684082,-7.0,7.0,0.8350570797920227,0.28065672516822815,0.11730524152517319,0.02522372268140316,72
individual,5,carpet,38,875,0.05958334356546402,0.06245041638612747,-0.9722199440002441,0.00929740909487009,-54.57747268676758,-7.0,7.0,0.7275419235229492,0.2548944056034088,0.11793674528598785,0.028046661987900734,73
individual,5,carpet,39,875,0.04743567481637001,0.047076281160116196,-0.9706555604934692,0.009288085624575615,-52.50279998779297,-7.0,7.0,0.7170364856719971,0.2585048973560333,0.13788250088691711,0.03450673073530197,74
individual,5,carpet,40,875,0.06515553593635559,0.06385865807533264,-0.9162731170654297,0.00927877239882946,-54.24679183959961,-7.0,7.0,0.7224507927894592,0.2695854604244232,0.1543710082769394,0.039997126907110214,75
individual,5,carpet,41,875,0.04760301113128662,0.04402221739292145,-0.896485447883606,0.009269467554986477,-52.466941833496094,-7.0,7.0,0.741527259349823,0.27261027693748474,0.18398788571357727,0.04829060658812523,76
individual,5,carpet,42,875,0.027302764356136322,0.02753622829914093,-0.8403982520103455,0.009260172955691814,-52.428829193115234,-7.0,7.0,0.7517116069793701,0.2556639015674591,0.20204806327819824,0.05356736108660698,77
individual,5,carpet,43,875,0.058218132704496384,0.06153605878353119,-0.8049153685569763,0.009250886738300323,-53.387786865234375,-7.0,7.0,0.7795756459236145,0.3086799085140228,0.25398918986320496,0.06570258736610413,78
population,5,carpet,1,875,0.11678235232830048,0.11518167704343796,-0.9074404239654541,0.009646427817642689,-29.964204788208008,-7.0,7.0,0.7048810124397278,0.2671712040901184,0.8738176226615906,-0.0918203666806221,36
population,5,carpet,2,875,0.14777185022830963,0.15014706552028656,-0.8374432921409607,0.00963678676635027,-33.5584716796875,-7.0,7.0,0.6014177203178406,0.2662178874015808,0.800369918346405,-0.1036631390452385,37
population,5,carpet,3,875,0.09316389262676239,0.09900351613759995,-0.7488957643508911,0.009627155028283596,-40.42360305786133,-7.0,7.0,0.6702903509140015,0.2762620151042938,0.7177590727806091,-0.10685094445943832,38
population,5,carpet,4,875,0.06058279424905777,0.06317853927612305,-0.6776900887489319,0.009617533534765244,-43.018035888671875,-7.0,7.0,0.6150050759315491,0.2432575225830078,0.6544269919395447,-0.11153708398342133,39
population,5,carpet,5,875,0.08483786880970001,0.09079572558403015,-0.6162295341491699,0.009607921354472637,-44.19746780395508,-7.0,7.0,0.7010180950164795,0.2650756537914276,0.6087577939033508,-0.11514578014612198,40
population,5,carpet,6,875,0.10603328794240952,0.11082052439451218,-0.5738388895988464,0.009598319418728352,-42.68975067138672,-7.0,7.0,0.6465848684310913,0.3051995635032654,0.5788356065750122,-0.11605502665042877,41
population,5,carpet,7,875,0.09473234415054321,0.09692294150590897,-0.5467207431793213,0.009588726796209812,-45.33351516723633,-7.0,7.0,0.6502101421356201,0.2827036380767822,0.5261917114257812,-0.11011631041765213,42
population,5,carpet,8,875,0.0507897287607193,0.050936825573444366,-0.5359807014465332,0.009579143486917019,-48.00520324707031,-7.0,7.0,0.5697408318519592,0.22121916711330414,0.48827293515205383,-0.10473007708787918,43
population,5,carpet,9,875,0.09108930081129074,0.09017745405435562,-0.5233698487281799,0.009569569490849972,-47.50708770751953,-7.0,7.0,0.5943377017974854,0.2940111458301544,0.43949127197265625,-0.09453344345092773,44
population,5,carpet,10,875,0.1059681847691536,0.1039326936006546,-0.5343617796897888,0.009560005739331245,-48.399131774902344,-7.0,7.0,0.6713747978210449,0.2947216033935547,0.39368364214897156,-0.08341711014509201,45
population,5,carpet,11,875,0.08696175366640091,0.08231120556592941,-0.5573210716247559,0.009550451301038265,-51.43049240112305,-7.0,7.0,0.697281002998352,0.2469586431980133,0.34792160987854004,-0.07199306786060333,46
population,5,carpet,12,875,0.10302738845348358,0.09934426844120026,-0.5734158754348755,0.009540906175971031,-51.03010940551758,-7.0,7.0,0.6853528022766113,0.31021636724472046,0.30815988779067993,-0.06201577186584473,47
population,5,carpet,13,875,0.1258956640958786,0.12011989951133728,-0.6255484223365784,0.009531370364129543,-50.82661437988281,-7.0,7.0,0.7794753313064575,0.32045647501945496,0.281048983335495,-0.053630631417036057,48
population,5,carpet,14,875,0.05895727127790451,0.05458441749215126,-0.6664896011352539,0.009521844796836376,-52.8390998840332,-7.0,7.0,0.6855482459068298,0.2825365662574768,0.24936933815479279,-0.04453614354133606,49
population,5,carpet,15,875,0.05915502831339836,0.058557480573654175,-0.7386132478713989,0.009512328542768955,-52.2097282409668,-7.0,7.0,0.710532546043396,0.25071653723716736,0.23387496173381805,-0.038246650248765945,50
