phase,policy_role,terrain,episode,episode_in_terrain,steps,episode_return,ended,terminated_by_target,truncated_by_episode_length,success,remaining_distance_cm,forward_progress_cm,final_z_cm,target_z_cm,individual_alpha,population_alpha,individual_replay_size,population_replay_size,layout,A_width_ratio,A_attack_angle_deg,B_width_ratio,B_attack_angle_deg
train,individual,carpet,1,1,175,115.59886630964536,True,False,True,False,54.60411834716797,25.507286548614506,-30.395883560180664,-85.0,0.0099999997764825,0.0099999997764825,175,175,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,2,2,175,109.59106255913906,True,False,True,False,67.9542236328125,12.259629726409912,-17.045774459838867,-85.0,0.0099999997764825,0.0099999997764825,350,350,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,3,3,175,128.977855138764,True,False,True,False,50.27573013305664,28.82841968536377,-34.72426986694336,-85.0,0.0099999997764825,0.0099999997764825,525,525,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,4,4,175,127.63730857806168,True,False,True,False,44.414249420166016,34.60454607009888,-40.585750579833984,-85.0,0.0099999997764825,0.0099999997764825,700,700,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,5,5,175,22.226533975107888,True,False,True,False,95.900390625,-16.732138633728027,10.900386810302734,-85.0,0.0096560781821608,0.0096560781821608,875,875,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,6,6,175,46.63022417946491,True,False,True,False,91.68879699707033,-11.55610704421997,6.6887946128845215,-85.0,0.0092496955767273,0.0092496955767273,1050,1050,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,7,7,175,99.6128974975992,True,False,True,False,53.59662628173828,26.19946050643921,-31.40337181091309,-85.0,0.0087810363620519,0.0087810363620519,1225,1225,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,8,8,175,141.61738786972543,True,False,True,False,46.270389556884766,32.70115804672241,-38.729610443115234,-85.0,0.0082614393904805,0.0082614393904805,1400,1400,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,9,9,175,127.40398482740548,True,False,True,False,56.84951019287109,21.741769313812256,-28.150489807128903,-85.0,0.0077029545791447,0.0077029545791447,1575,1575,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,10,10,175,111.6523889528301,True,False,True,False,70.12399291992188,8.939810752868652,-14.876009941101074,-85.0,0.0071249990724027,0.0071249990724027,1750,1750,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,11,11,175,125.61502063125197,True,False,True,False,56.01892852783203,23.0532341003418,-28.981069564819336,-85.0,0.006531364750117,0.006531364750117,1925,1925,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,12,12,175,114.94235026335912,True,False,True,False,67.20521545410156,12.88262176513672,-17.794782638549805,-85.0,0.0059335511177778,0.0059335511177778,2100,2100,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,13,13,175,125.3188104286764,True,False,True,False,51.26294708251953,28.315049648284912,-33.73705291748047,-85.0,0.0053689377382397,0.0053689377382397,2275,2275,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,14,14,175,160.05448945702204,True,False,True,False,39.49459838867188,39.66927671432495,-45.505401611328125,-85.0,0.0049520726315677,0.0048580509610474,2450,2450,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,15,15,175,107.58223303570404,True,False,True,False,81.98262023925781,-2.6757540702819824,-3.0173792839050293,-85.0,0.0048491964116692,0.004556163214147,2625,2625,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,16,16,175,165.09414759298355,True,False,True,False,32.458744049072266,46.88278675079346,-52.54125595092773,-85.0,0.0046214088797569,0.0042857211083173,2800,2800,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,17,17,131,226.5753598151004,True,True,False,True,-0.634033203125,78.69821119308472,-85.634033203125,-85.0,0.0041848956607282,0.0039245765656232,2931,2931,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,18,18,175,134.59696980793933,True,False,True,False,49.07341384887695,36.2075437605381,-35.92658615112305,-85.0,0.0039846766740083,0.0039658597670495,3106,3106,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,19,19,145,284.2319891558707,True,True,False,True,-0.2821578979492187,85.69042670726776,-85.28215789794922,-85.0,0.0039707035757601,0.0039334585890173,3251,3251,heterogeneous_ab,0.63,0.0,0.9,30.0
train,individual,carpet,20,20,175,151.8413208372216,True,False,True,False,57.907691955566406,27.9377264380455,-27.092308044433597,-85.0,0.0042329719290137,0.0043250513263046,3426,3426,heterogeneous_ab,0.63,0.0,0.9,30.0
