design_index,checkpoint,tag,replay,terrain,rollout_index,width_ratio,actual_width,attack_angle_deg,return,length,max_episodes_per_design_terrain
1,2026_05_20_DesignCycle1_ep60,scale_ab_carpet_cardboard_design1_30ep,replay_2026_05_20_DesignCycle1_scale_ab_carpet_cardboard_design1_30ep.pt,cardboard,29,0.63,5.3999999999999995,30.0,10.167631248061813,175,30
1,2026_05_20_DesignCycle1_ep60,scale_ab_carpet_cardboard_design1_30ep,replay_2026_05_20_DesignCycle1_scale_ab_carpet_cardboard_design1_30ep.pt,carpet,0,0.63,5.3999999999999995,30.0,13.858650565443485,175,30
1,2026_05_20_DesignCycle1_ep60,scale_ab_carpet_cardboard_design1_30ep,replay_2026_05_20_DesignCycle1_scale_ab_carpet_cardboard_design1_30ep.pt,carpet,1,0.63,5.3999999999999995,30.0,12.526608094339275,175,30
1,2026_05_20_DesignCycle1_ep60,scale_ab_carpet_cardboard_design1_30ep,replay_2026_05_20_DesignCycle1_scale_ab_carpet_cardboard_design1_30ep.pt,carpet,2,0.63,5.3999999999999995,30.0,15.901648416844532,175,30
1,2026_05_20_DesignCycle1_ep60,scale_ab_carpet_cardboard_design1_30ep,replay_2026_05_20_DesignCycle1_scale_ab_carpet_cardboard_design1_30ep.pt,carpet,3,0.63,5.3999999999999995,30.0,14.559087835919884,175,30
1,2026_05_20_DesignCycle1_ep60,scale_ab_carpet_cardboard_design1_30ep,replay_2026_05_20_DesignCycle1_scale_ab_carpet_cardboard_design1_30ep.pt,carpet,4,0.63,5.3999999999999995,30.0,12.294764764837163,175,30
1,2026_05_20_DesignCycle1_ep60,scale_ab_carpet_cardboard_design1_30ep,replay_2026_05_20_DesignCycle1_scale_ab_carpet_cardboard_design1_30ep.pt,carpet,5,0.63,5.3999999999999995,30.0,13.146597118789417,175,30
1,2026_05_20_DesignCycle1_ep60,scale_ab_carpet_cardboard_design1_30ep,replay_2026_05_20_DesignCycle1_scale_ab_carpet_cardboard_design1_30ep.pt,carpet,6,0.63,5.3999999999999995,30.0,11.240507071427354,175,30
1,2026_05_20_DesignCycle1_ep60,scale_ab_carpet_cardboard_design1_30ep,replay_2026_05_20_DesignCycle1_scale_ab_carpet_cardboard_design1_30ep.pt,carpet,7,0.63,5.3999999999999995,30.0,10.299775761413446,175,30
1,2026_05_20_DesignCycle1_ep60,scale_ab_carpet_cardboard_design1_30ep,replay_2026_05_20_DesignCycle1_scale_ab_carpet_cardboard_design1_30ep.pt,carpet,8,0.63,5.3999999999999995,30.0,15.0127401185941,175,30
