terrain_block,terrain,episodes,first_episode,last_episode,mean_reward,median_reward,std_reward,best_reward,worst_reward,mean_progress_cm,mean_raw_progress_cm,mean_steps,mean_no_progress_steps,mean_backward_steps,mean_delta_x,mean_delta_y
0,cardboard,12,18,29,7.555352347473396,8.489284395066367,4.46019336644927,13.90746318158394,-0.9864601990425464,13.833439452721036,15.048220342335602,175.0,65.41666666666667,0.0,0.12151832381884253,-0.18735985333720842
1,carpet,30,30,59,16.121201648118014,16.336832267269465,3.601757397428055,25.4726995430887,5.585650449052818,35.01309769529593,35.460148425772786,175.0,28.666666666666668,0.0,-0.3528828501701355,-0.36983549520373343
