phase,policy_role,terrain,episode,episode_in_terrain,steps,episode_return,ended,terminated_by_target,truncated_by_episode_length,success,remaining_distance_cm,forward_progress_cm,final_z_cm,target_z_cm,individual_alpha,population_alpha,individual_replay_size,population_replay_size,layout,A_width_ratio,A_attack_angle_deg,B_width_ratio,B_attack_angle_deg
train,individual,cardboard,45,15,175,116.30756717012648,True,False,True,False,61.04319381713867,18.088355541229248,-23.956806182861328,-85.0,0.0103136952966451,0.0093828039243817,2625,7834,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,46,16,175,115.71114604388612,True,False,True,False,60.21559524536133,20.752785205841064,-24.784404754638672,-85.0,0.0106633603572845,0.0093336328864097,2800,8009,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,47,17,175,93.338436343405,True,False,True,False,88.40560913085938,-8.886250495910645,3.405608654022217,-85.0,0.0107469167560338,0.0092546632513403,2975,8184,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,48,18,175,109.53884608246868,True,False,True,False,74.73460388183594,4.411421298980713,-10.265398025512695,-85.0,0.010377649217844,0.0092539442703127,3150,8359,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,49,19,175,98.27150775101587,True,False,True,False,75.80213165283203,4.5624165534973145,-9.197867393493652,-85.0,0.0100220730528235,0.0090627968311309,3325,8534,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,50,20,175,94.57915823410436,True,False,True,False,85.00862884521484,-4.160031121224165,0.0086310319602489,-85.0,0.0096388272941112,0.0088358484208583,3500,8709,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,51,21,175,124.05978520333773,True,False,True,False,51.0020751953125,28.6976375579834,-33.9979248046875,-85.0,0.0093986466526985,0.0086536388844251,3675,8884,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,52,22,175,104.26083810912552,True,False,True,False,71.87966918945312,9.274333000183104,-13.120332717895508,-85.0,0.0091973319649696,0.0085426475852727,3850,9059,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,53,23,175,101.89949141478732,True,False,True,False,73.62979125976562,6.6524834632873535,-11.370211601257324,-85.0,0.0088736759498715,0.0085668945685029,4025,9234,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,54,24,175,104.98875862424686,True,False,True,False,73.97918701171875,7.074265241622925,-11.020813941955566,-85.0,0.0086548719555139,0.0083743939176201,4200,9409,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,55,25,175,106.78008295113688,True,False,True,False,67.69377136230469,11.442998886108398,-17.306228637695312,-85.0,0.008453750051558,0.0080076549202203,4375,9584,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,56,26,175,146.50821820836128,True,False,True,False,36.581451416015625,42.508180141448975,-48.418548583984375,-85.0,0.0081640928983688,0.0075916680507361,4550,9759,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,57,27,175,131.16570926568758,True,False,True,False,44.07292175292969,34.29745626449585,-40.92707824707031,-85.0,0.0081072328612208,0.007458415813744,4725,9934,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,58,28,175,136.57378567545442,True,False,True,False,55.16261291503906,22.51020860671997,-29.837385177612305,-85.0,0.0078492499887943,0.0075062429532408,4900,10109,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,59,29,175,139.72816980934124,True,False,True,False,46.8798942565918,31.06772756576538,-38.1201057434082,-85.0,0.0075863846577703,0.00729487137869,5075,10284,homogeneous,0.63,0.0,0.63,0.0
train,individual,cardboard,60,30,175,92.67106705215296,True,False,True,False,96.49832916259766,-16.02906608581543,11.498330116271973,-85.0,0.0074505601078271,0.0074850618839263,5250,10459,homogeneous,0.63,0.0,0.63,0.0
