role,episode,terrain,update_in_episode,replay_size,qf1_loss,qf2_loss,policy_loss,alpha,alpha_loss,target_entropy_internal,target_entropy_paper,q_target_mean,q_target_std,policy_mean_abs,policy_log_std_mean,train_update
individual,4,carpet,1,700,0.23381653428077698,0.23355920612812042,-0.04628806561231613,0.009990004822611809,-62.75708770751953,-9.0,9.0,0.4196948707103729,0.24028712511062622,0.0001213265786645934,0.00015699712093919516,1
individual,4,carpet,2,700,0.2032768577337265,0.20291121304035187,-0.05138207972049713,0.00998002104461193,-62.660072326660156,-9.0,9.0,0.37448763847351074,0.25898393988609314,0.002776223002001643,-0.00215177983045578,2
individual,4,carpet,3,700,0.277587890625,0.27605950832366943,-0.0586828775703907,0.009970046579837799,-62.67787170410156,-9.0,9.0,0.46593526005744934,0.26807790994644165,0.004798672627657652,-0.006149942521005869,3
individual,4,carpet,4,700,0.2177881896495819,0.21561583876609802,-0.07231281697750092,0.009960082359611988,-63.99717330932617,-9.0,9.0,0.41829267144203186,0.2485547810792923,0.007359929848462343,-0.012080703862011433,4
individual,4,carpet,5,700,0.1984720528125763,0.19422432780265808,-0.08542036265134811,0.009950127452611923,-62.580108642578125,-9.0,9.0,0.40142419934272766,0.25999709963798523,0.0084019023925066,-0.018234968185424805,5
individual,4,carpet,6,700,0.19968749582767487,0.1920175552368164,-0.11153499782085419,0.009940183721482754,-63.3701171875,-9.0,9.0,0.45350998640060425,0.2193211317062378,0.009894930757582188,-0.028089897707104683,6
individual,4,carpet,7,700,0.15358492732048035,0.14712391793727875,-0.14924558997154236,0.009930248372256756,-63.506736755371094,-9.0,9.0,0.2918228209018707,0.341082900762558,0.013446161523461342,-0.04365868121385574,7
individual,4,carpet,8,700,0.16318616271018982,0.14641496539115906,-0.19764308631420135,0.009920324198901653,-63.820777893066406,-9.0,9.0,0.48047101497650146,0.23118306696414948,0.016472259536385536,-0.050137173384428024,8
individual,4,carpet,9,700,0.07984978705644608,0.06881196796894073,-0.27330368757247925,0.009910409338772297,-63.81133270263672,-9.0,9.0,0.40465298295021057,0.21544034779071808,0.020305210724473,-0.058667492121458054,9
individual,4,carpet,10,700,0.0627274289727211,0.04796639829874039,-0.3662848174571991,0.009900504723191261,-63.387813568115234,-9.0,9.0,0.47183144092559814,0.1941196769475937,0.02503405511379242,-0.05898246914148331,10
individual,4,carpet,11,700,0.04865351691842079,0.04347983002662659,-0.5034856200218201,0.009890610352158546,-63.55438995361328,-9.0,9.0,0.5188680291175842,0.21037547290325165,0.030297918245196342,-0.05709195137023926,11
individual,4,carpet,12,700,0.08730942755937576,0.11364232748746872,-0.6707550883293152,0.009880725294351578,-63.24000930786133,-9.0,9.0,0.48273932933807373,0.2527640461921692,0.04078442603349686,-0.06090620532631874,12
individual,4,carpet,13,700,0.10352113097906113,0.10455396771430969,-0.7233723402023315,0.00987085048109293,-63.76151657104492,-9.0,9.0,0.4570053219795227,0.2189379781484604,0.05999775603413582,-0.06337977945804596,13
