update,replay_size,qf1_loss,qf2_loss,policy_loss,alpha,alpha_loss,target_entropy_internal,target_entropy_paper,q_target_mean,q_target_std,policy_mean_abs,policy_log_std_mean,train_update
4409,41831,0.2900688052177429,0.37265071272850037,-45.84656524658203,0.011798125691711903,0.6775943636894226,-9.0,9.0,45.162925720214844,13.93897819519043,1.5181814432144165,-0.7495008707046509,9431
4410,41831,0.9906875491142273,0.9411026835441589,-47.68729019165039,0.011802008375525475,3.1523232460021973,-9.0,9.0,47.60112380981445,14.151531219482422,1.5341657400131226,-0.76506507396698,9432
4411,41831,0.9376193284988403,0.900531530380249,-48.29524230957031,0.011807367205619812,7.525773048400879,-9.0,9.0,47.763607025146484,13.344085693359375,1.64776611328125,-0.7250486612319946,9433
4412,41831,0.7126756310462952,0.6913436651229858,-47.73979949951172,0.01181405782699585,5.5375494956970215,-9.0,9.0,46.500362396240234,11.865876197814941,1.57797110080719,-0.7433100938796997,9434
4413,41831,0.5761482119560242,0.6970876455307007,-48.96452331542969,0.011821947060525417,7.549796104431152,-9.0,9.0,47.79955291748047,13.124154090881348,1.5960637331008911,-0.7475643754005432,9435
4414,41831,0.8045007586479187,0.6790955066680908,-47.922630310058594,0.011830777861177921,4.106976509094238,-9.0,9.0,47.486053466796875,14.516159057617188,1.5569097995758057,-0.7525559067726135,9436
4415,41831,0.955765962600708,0.943878173828125,-47.805049896240234,0.011840298771858215,3.7263150215148926,-9.0,9.0,47.84169387817383,14.438055992126465,1.5670230388641357,-0.7411636710166931,9437
4416,41831,0.5587751269340515,0.6789624691009521,-48.20427322387695,0.01185038685798645,3.5970311164855957,-9.0,9.0,47.55039978027344,14.750457763671875,1.555312156677246,-0.7294719815254211,9438
4417,41831,0.8562797904014587,0.865685224533081,-48.43259048461914,0.011861269362270832,4.2666778564453125,-9.0,9.0,46.97358703613281,12.693013191223145,1.5499458312988281,-0.7542243003845215,9439
4418,41831,1.2573399543762207,1.1637219190597534,-48.707218170166016,0.01187252439558506,3.452866792678833,-9.0,9.0,47.71063232421875,14.459861755371094,1.5603094100952148,-0.7297095060348511,9440
4419,41831,0.4022008180618286,0.38354751467704773,-44.880210876464844,0.011883603408932686,2.216330051422119,-9.0,9.0,44.20099639892578,11.977560997009277,1.5650221109390259,-0.7008285522460938,9441
4420,41831,0.6250777244567871,0.6601628065109253,-47.14057540893555,0.011895054951310158,3.4835338592529297,-9.0,9.0,46.39274978637695,12.32434368133545,1.532765507698059,-0.7525954842567444,9442
4421,41831,0.5159094929695129,0.6073603630065918,-48.315345764160156,0.011906949803233147,3.747042179107666,-9.0,9.0,47.506717681884766,14.257224082946777,1.5936557054519653,-0.6960703730583191,9443
4422,41831,0.3371642231941223,0.30211618542671204,-46.50638198852539,0.011918117292225361,1.0437517166137695,-9.0,9.0,45.586944580078125,11.617925643920898,1.5241098403930664,-0.6770212054252625,9444
4423,41831,0.42765703797340393,0.5155351161956787,-47.058555603027344,0.011929619126021862,3.4096155166625977,-9.0,9.0,45.9782829284668,12.42648696899414,1.5928728580474854,-0.6986171007156372,9445
4424,41831,0.6197813749313354,0.5708935856819153,-48.20694351196289,0.01194165088236332,3.940922498703003,-9.0,9.0,47.40909957885742,13.672303199768066,1.583425760269165,-0.6981540322303772,9446
4425,41831,0.6639308929443359,0.6182595491409302,-47.422142028808594,0.011953015811741352,1.232731580734253,-9.0,9.0,46.91118621826172,12.491353034973145,1.555008888244629,-0.6969919204711914,9447
4426,41831,0.4728250801563263,0.5458378195762634,-48.130462646484375,0.011964700184762478,3.396313190460205,-9.0,9.0,47.33781814575195,13.95879077911377,1.5961148738861084,-0.7005144357681274,9448
4427,41831,0.42227113246917725,0.5268087983131409,-45.780086517333984,0.011977001093327999,4.179776191711426,-9.0,9.0,45.14497375488281,13.473161697387695,1.5954519510269165,-0.6770972609519958,9449
4428,41831,0.7377048134803772,0.8777895569801331,-46.968666076660156,0.011989160440862179,2.5241551399230957,-9.0,9.0,46.184757232666016,13.369231224060059,1.592873215675354,-0.6712364554405212,9450
